@ GetLLMVersion %s "V3.0.0 Dev"
@ Command %s "/afs/cern.ch/eng/sl/lintrack/miniconda2/bin/python '/afs/cern.ch/eng/sl/lintrack/Beta-Beat.src/GetLLM/GetLLM.py' '--accel=LHCB1' '--model=/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/models/LHCB1/b1_30cm_forlocal_2022/twiss.dat' '--files=/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/LHCB1/Measurements/Beam1@Turn@2022_04_27@22_45_02_462-1_6600/Beam1@Turn@2022_04_27@22_45_02_462.sdds.clean,/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/LHCB1/Measurements/Beam1@Turn@2022_04_27@22_47_00_319-1_6600/Beam1@Turn@2022_04_27@22_47_00_319.sdds.clean,/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/LHCB1/Measurements/Beam1@Turn@2022_04_27@22_48_29_082-1_6600/Beam1@Turn@2022_04_27@22_48_29_082.sdds.clean,/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/LHCB1/Measurements/Beam1@Turn@2022_04_27@22_50_43_853-1_6600/Beam1@Turn@2022_04_27@22_50_43_853.sdds.clean,/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/LHCB1/Measurements/Beam1@Turn@2022_04_27@22_52_01_475-1_6600/Beam1@Turn@2022_04_27@22_52_01_475.sdds.clean' '--output=/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/LHCB1/Results/b1_30cm_beforeKmod' '--tbtana=SUSSIX' '--bpmu=mm' '--useerrorofmean=false' '--lhcphase=0' '--errordefs=/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/models/LHCB1/b1_30cm_forlocal_2022/error_deff.txt' '--calibration=/afs/cern.ch/eng/sl/lintrack/LHC_commissioning2017/Calibration_factors_2017/Calibration_factors_2017_beam1' '--range=11'"
@ CWD %s "/nfs/cs-ccr-nfsop/nfs2/vol1/u1/lhcop"
@ Date %s "28. April 2022, 01:17:57"
@ FILES %s ""
*                 NAME                    S                   S1                   S2                X3000               X3000i               X3000r             X3000RMS           X3000PHASE        X3000PHASERMS               X3000M              X3000Mi              X3000Mr          X3000MPHASE
$                   %s                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le
       "BPMWA.B5L4.B1"              6824.62             6833.505             6881.554       2.355977450202      -1.568441397931      -1.200075506213       2.598022939432       0.505919858455      0.3103897739973                    0                    0                    0                    0
       "BPMWA.A5L4.B1"             6833.505             6881.554             6890.439       1.850689914865      0.4791069982541     -0.7060445879032       1.180254422819      0.4445310439811      0.1594043217664                    0                    0                    0                    0
       "BPMWA.A5R4.B1"             6881.554             6890.439             6992.829       1.454555298602       -0.35179076231      0.5938899365794      0.8484134588264      0.7062612216716      0.2699079889398                    0                    0                    0                    0
       "BPMWA.B5R4.B1"             6890.439             6992.829             7024.393       2.123384985819      0.4847286813312     -0.3497384792335       1.047773915398      0.6069674383537      0.2389945277452                    0                    0                    0                    0
        "BPMYB.5R4.B1"             6992.829             7024.393             7120.909       2.009536714123      -0.471514781177      0.3850616395335      0.8679680329619       0.702300010855      0.2738972025559                    0                    0                    0                    0
        "BPMYA.6R4.B1"             7024.393             7120.909             7158.698       0.227964047102    -0.05671683851893     -0.0569563937752     0.08371646139043      0.4178906620385      0.2680221322886                    0                    0                    0                    0
          "BPM.7R4.B1"             7120.909             7158.698             7197.763      0.1598264538428     0.08188237262116   -0.002480624281617     0.07113689628146       0.298955731432       0.174041311804                    0                    0                    0                    0
          "BPM.8R4.B1"             7158.698             7197.763             7238.226      0.1211966300634     -0.0161556176949   0.0008506658715123     0.04744151131089      0.6121101637574      0.2450534463622                    0                    0                    0                    0
          "BPM.9R4.B1"             7197.763             7238.226             7290.065      0.2335040040431    -0.01384816781834   -0.001865452476595      0.1015800690352      0.4227825807234      0.2512017517738                    0                    0                    0                    0
         "BPM.10R4.B1"             7238.226             7290.065             7344.789      0.2034345381107     0.01309512955646    -0.03363485857493      0.1100079083249      0.4074640326503      0.2716189328261                    0                    0                    0                    0
         "BPM.11R4.B1"             7290.065             7344.789             7398.237      0.1203251847939     0.01868890216219     0.02136776555843     0.08220393705729      0.5375426269992      0.2654379488777                    0                    0                    0                    0
         "BPM.12R4.B1"             7344.789             7398.237             7451.686      0.1197193102063    -0.06221940868436    -0.03084600149263       0.110724190989      0.5365096360056       0.244269401885                    0                    0                    0                    0
         "BPM.13R4.B1"             7398.237             7451.686             7505.134      0.1634082561373      0.1500413658911     0.04364514672389      0.1396547496203      0.3846904985756       0.299238454298                    0                    0                    0                    0
         "BPM.14R4.B1"             7451.686             7505.134             7558.583      0.1188779672482     -0.1098222934757     -0.0238282474959     0.05276705746235      0.7034242191023     0.05955709485679                    0                    0                    0                    0
         "BPM.15R4.B1"             7505.134             7558.583             7612.031     0.09032206942949     0.06886744339201     -0.0407005812844     0.04317618916996      0.3565050507415     0.08319275590803                    0                    0                    0                    0
         "BPM.16R4.B1"             7558.583             7612.031              7665.48      0.1685648682346    -0.04140569262043     0.09930230909786     0.08653772306529      0.5558128107944      0.3749866667799                    0                    0                    0                    0
         "BPM.17R4.B1"             7612.031              7665.48             7718.928      0.1926692632889     0.02624735536756   0.0001828931563289     0.08399598016654      0.3691194280711      0.2393195578676                    0                    0                    0                    0
         "BPM.18R4.B1"              7665.48             7718.928             7772.377      0.1423355632733    0.007542871593906    -0.07469415401532      0.1011635222197      0.3580261470801      0.2068022144995                    0                    0                    0                    0
         "BPM.19R4.B1"             7718.928             7772.377             7825.825     0.09155591892523     0.02327717188216     0.03794602225329     0.04565263460053      0.4797169610071      0.3073067033745                    0                    0                    0                    0
         "BPM.20R4.B1"             7772.377             7825.825             7879.274      0.1272580546772    -0.05409233841812   -0.008570215207526     0.06571436407527      0.5785943453956      0.1964267521026                    0                    0                    0                    0
         "BPM.21R4.B1"             7825.825             7879.274             7932.722       0.198616479861     0.08605450719185    -0.03757880909189     0.08397090579405      0.2800176490957      0.1776709700408                    0                    0                    0                    0
         "BPM.22R4.B1"             7879.274             7932.722             7986.171      0.1633405634897    -0.04211416186884     0.02106699369549     0.03826669547996       0.395882849048      0.2899220758218                    0                    0                    0                    0
         "BPM.23R4.B1"             7932.722             7986.171             8039.619     0.09880664601098   -0.003957873490553   -0.006912087172022     0.06124927400222      0.3429907348062      0.2461234691966                    0                    0                    0                    0
         "BPM.24R4.B1"             7986.171             8039.619             8093.068       0.123233500469     0.03119924283502    -0.01665956863653     0.06950028209473      0.4200722178194      0.2215290607058                    0                    0                    0                    0
         "BPM.25R4.B1"             8039.619             8093.068             8146.516      0.1768254516349     -0.0746298296534     0.02132676643139     0.08255000707067      0.5234351742187      0.3383958031035                    0                    0                    0                    0
         "BPM.26R4.B1"             8093.068             8146.516             8199.965       0.109624982693     0.04255013564485    -0.04181254670291     0.07699790885516      0.4398202368793      0.2159217972625                    0                    0                    0                    0
         "BPM.27R4.B1"             8146.516             8199.965             8253.413     0.08913953313011    -0.03338541308616      0.0256783543954     0.03861554280225      0.6936923793186      0.2318925531659                    0                    0                    0                    0
         "BPM.28R4.B1"             8199.965             8253.413             8306.862      0.1848268719822     0.03642083122645    -0.01570571107535     0.08842999035822      0.3787161778791      0.2227806341714                    0                    0                    0                    0
         "BPM.29R4.B1"             8253.413             8306.862              8360.31      0.1141758791989    -0.02444324137483    -0.01618611628083     0.07619844214339      0.6545300326376      0.1787138318957                    0                    0                    0                    0
         "BPM.30R4.B1"             8306.862              8360.31             8413.759      0.1213258204507    0.007618664109908     0.04428143417006     0.02434185603382      0.2730105481558      0.2753957357974                    0                    0                    0                    0
         "BPM.31R4.B1"              8360.31             8413.759             8467.208     0.08476495856474     0.01544911128154  -0.0007420103455543     0.02549266023237      0.3591720472659      0.2166394506831                    0                    0                    0                    0
         "BPM.32R4.B1"             8413.759             8467.208             8520.656     0.08561939970927    -0.02440269802082    -0.02602005556977     0.04192628322899      0.4291567309068      0.2758239606222                    0                    0                    0                    0
         "BPM.33R4.B1"             8467.208             8520.656             8574.105      0.1127908431722     0.01938709869825     0.08828876136595     0.06520925403486      0.2744280421879      0.3222067746446                    0                    0                    0                    0
         "BPM.34R4.B1"             8520.656             8574.105             8627.553      0.1226871411538    0.007245523174873    -0.06838341949925     0.08767121371996      0.3106768666781      0.1969739408963                    0                    0                    0                    0
         "BPM.33L5.B1"             8574.105             8627.553             8681.002     0.08486634027651     0.01433349424687     0.05000809301326     0.04409144174341      0.2869861576345      0.2651155724945                    0                    0                    0                    0
         "BPM.32L5.B1"             8627.553             8681.002              8734.45     0.09854396736078   -0.003487858976928    -0.05349618628857     0.05996210923325      0.5177105414338      0.2053681370927                    0                    0                    0                    0
         "BPM.31L5.B1"             8681.002              8734.45             8787.899      0.1457208063303    -0.07162619992587      0.0197586548454     0.08843016812941      0.6353911623409      0.2649152822986                    0                    0                    0                    0
         "BPM.30L5.B1"              8734.45             8787.899             8841.347      0.1421619437186     0.08952462651933     0.02806687916432      0.0783475932099      0.3195893917699      0.1928892738078                    0                    0                    0                    0
         "BPM.29L5.B1"             8787.899             8841.347             8894.796      0.1017574561269    -0.04539352212746    -0.01612850827576     0.02122981977733      0.5771003050593      0.2463930248173                    0                    0                    0                    0
         "BPM.28L5.B1"             8841.347             8894.796             8948.244      0.1216858021849     0.03694045351795   -0.007925681014699     0.05149679203446      0.3280340794156      0.2393121971619                    0                    0                    0                    0
         "BPM.27L5.B1"             8894.796             8948.244             9001.693      0.1344221114777    -0.03799466633827     0.05072224433556     0.04939435789794      0.5003091000245      0.3261555156541                    0                    0                    0                    0
         "BPM.26L5.B1"             8948.244             9001.693             9055.141     0.08073355021648      0.0237993232602    -0.03386885594554     0.07010482076153      0.4484547625383      0.3035483757047                    0                    0                    0                    0
         "BPM.25L5.B1"             9001.693             9055.141              9108.59     0.05639303047374    -0.02505071129386   -0.007211353650618     0.01742994796046      0.7245742640223      0.1749007470452                    0                    0                    0                    0
         "BPM.24L5.B1"             9055.141              9108.59             9162.038      0.1034171070436     0.02570133389366     0.03787542474682     0.02624702841257      0.3407335118783      0.3353084805095                    0                    0                    0                    0
         "BPM.23L5.B1"              9108.59             9162.038             9215.487      0.2871713109387     0.01835816739376    -0.07563497244281      0.1474485911302      0.5884267166681      0.2208710532813                    0                    0                    0                    0
         "BPM.22L5.B1"             9162.038             9215.487             9268.935      0.3289780616033    -0.02680944997463     0.05791845118035      0.1231721620427      0.5065007545408      0.2942623009343                    0                    0                    0                    0
         "BPM.21L5.B1"             9215.487             9268.935             9322.384       0.193668769075    -0.02084279611844    -0.03386877129157     0.03337435601174      0.5951622838038      0.2209500401372                    0                    0                    0                    0
         "BPM.20L5.B1"             9268.935             9322.384             9375.832      0.1705137982146     0.04740046081401     0.04539894416496     0.09274800324106      0.4556024613634       0.356701886539                    0                    0                    0                    0
         "BPM.19L5.B1"             9322.384             9375.832             9429.281      0.1829586311944    -0.05836818056198    0.004075061490506      0.1497622663067      0.7399239815359      0.1893549817936                    0                    0                    0                    0
         "BPM.18L5.B1"             9375.832             9429.281             9482.729      0.1188025525145     0.03933092574624    -0.06039350982079     0.09901335848993      0.3200648668134      0.1720399339315                    0                    0                    0                    0
         "BPM.17L5.B1"             9429.281             9482.729             9536.178     0.07716509727494    -0.02917713456157     0.05089887113187     0.04197754962459      0.6800953463262      0.3522752902529                    0                    0                    0                    0
         "BPM.16L5.B1"             9482.729             9536.178             9589.626     0.05356677700145     0.03105527282847    -0.02067378859809      0.0161178659554      0.3637401350544      0.1223807848891                    0                    0                    0                    0
         "BPM.15L5.B1"             9536.178             9589.626             9643.075      0.1024450332766    -0.02616127606886     -0.0305856345744     0.07149854143318       0.710905002209      0.1837367732467                    0                    0                    0                    0
         "BPM.14L5.B1"             9589.626             9643.075             9696.523      0.1422614500873   -0.009334411978947     0.01707757888193     0.09272907178276      0.5234987480084      0.3050597419235                    0                    0                    0                    0
         "BPM.13L5.B1"             9643.075             9696.523             9749.972     0.07046673472134     0.03326453629269    0.009292336302573     0.02388254598091      0.2224312885726      0.1680360822926                    0                    0                    0                    0
         "BPM.12L5.B1"             9696.523             9749.972             9802.753      0.1096288750007    -0.04358670308631    -0.03212868739841     0.03780182845151      0.7224110474744      0.1883310761179                    0                    0                    0                    0
         "BPM.11L5.B1"             9749.972             9802.753             9841.818       0.151087090309     0.01128692529893     -0.0123299312709     0.08439792345998      0.5113207352228      0.2678832754962                    0                    0                    0                    0
         "BPM.10L5.B1"             9802.753             9841.818             9882.281      0.1130408092461     0.01215938412872     0.01979569786479     0.07081903918153      0.5250660855536      0.2929848739818                    0                    0                    0                    0
          "BPM.9L5.B1"             9841.818             9882.281             9921.347     0.08790526827969    -0.05315550214361    0.007496285025983      0.0377007498807      0.6707149609329      0.2649822297973                    0                    0                    0                    0
          "BPM.8L5.B1"             9882.281             9921.347             9958.241      0.1851103172177      0.1099621439024       -0.03308184941     0.03564531503578      0.3426585809469      0.1656299983417                    0                    0                    0                    0
         "BPMR.7L5.B1"             9921.347             9958.241             9990.141       0.188154010602     -0.1271157581355    -0.07096791006394     0.04728070370581      0.6405728701585      0.1217019312081                    0                    0                    0                    0
          "BPM.6L5.B1"             9958.241             9990.141             10017.55      0.7559677861701     0.08349319510032      0.2899940097321       0.437485516484      0.2275696620038      0.2208235115408                    0                    0                    0                    0
         "BPMR.5L5.B1"             9990.141             10017.55             10038.68       3.565174079267      -1.674447216817      -1.134378916953       2.648103804522      0.4338948069074      0.2295268153716                    0                    0                    0                    0
        "BPMYA.4L5.B1"             10017.55             10038.68              10131.4       3.339106494824       1.347874573365       1.328838329491       2.403213792516      0.4229940636734      0.3226151067265                    0                    0                    0                    0
        "BPMWB.4L5.B1"             10038.68              10131.4             10158.25       6.660691110587       1.098141125152      -2.326228656782       3.522787750487      0.3896046427282      0.1619280420248                    0                    0                    0                    0
        "BPMSY.4L5.B1"              10131.4             10158.25             10168.21        8.06543603158      0.4701890867044      0.9973672895636       3.725070656299      0.5877175450935       0.327135664008                    0                    0                    0                    0
         "BPMS.2L5.B1"             10158.25             10168.21             10211.34       3.390910195489      -1.322040904695      0.7256749326033       2.824357415711       0.738801101902      0.1701552807451                    0                    0                    0                    0
        "BPMSW.1L5.B1"             10168.21             10211.34              10221.3       2.035702495925      0.5638546394281      0.4277002699375       1.582522440935      0.4887605017746      0.2412855122418                    0                    0                    0                    0
        "BPMSW.1R5.B1"             10211.34              10221.3             10248.03       3.059338591788     -0.2855383839709     -0.5566574659187       1.524295197614      0.4876255258392      0.2261532132659                    0                    0                    0                    0
         "BPMS.2R5.B1"              10221.3             10248.03             10340.87       1.217650025972     -0.3408004329245    -0.04374542753157      0.9920670160051      0.4328245675977       0.243197745966                    0                    0                    0                    0
        "BPMSY.4R5.B1"             10248.03             10340.87                10362      0.9944813997245     -0.3131384283614    0.003034892841251      0.3398617346843      0.5546852922928      0.2558599101019                    0                    0                    0                    0
        "BPMWB.4R5.B1"             10340.87                10362             10383.12       0.862649572707      0.2690625949906     -0.1077759837064      0.7722800376478      0.5346863334756      0.3058940282898                    0                    0                    0                    0
        "BPMYA.4R5.B1"                10362             10383.12             10415.02      0.4154604047255     0.06652256793731      0.1092490584505      0.2769214859897      0.2425946674236      0.2243680595553                    0                    0                    0                    0
          "BPM.5R5.B1"             10383.12             10415.02             10449.03     0.09224796839054    -0.02716842551764    -0.02418260329686     0.02977944537882      0.4132130046838      0.2478354495924                    0                    0                    0                    0
         "BPMR.6R5.B1"             10415.02             10449.03             10490.47      0.2559810248875       0.119994801153     0.02886346753985       0.175200560096      0.4630535010204      0.3173307901084                    0                    0                    0                    0
        "BPM_A.7R5.B1"             10449.03             10490.47             10529.54      0.1614048165317    -0.09437147790918     -0.0100098191015      0.1588130069118       0.550924059048      0.2308973161391                    0                    0                    0                    0
          "BPM.8R5.B1"             10490.47             10529.54             10570.01      0.1018815060472     0.01186093829345     0.00267419164695     0.05759492089704       0.607892795555      0.2614472658371                    0                    0                    0                    0
          "BPM.9R5.B1"             10529.54             10570.01             10622.79      0.1415711025401     0.04509542460216   -0.005063366549286     0.09597100700559      0.4925203908629      0.2535014590837                    0                    0                    0                    0
         "BPM.10R5.B1"             10570.01             10622.79             10677.51      0.1402731797589    -0.04229180564508    -0.03062429042468      0.1164707380695      0.5864699549039       0.203852908823                    0                    0                    0                    0
         "BPM.11R5.B1"             10622.79             10677.51             10730.97      0.1154721946531     0.02731301399431     0.01938874224991     0.02141798596078      0.4635845096642      0.3186917265573                    0                    0                    0                    0
         "BPM.12R5.B1"             10677.51             10730.97             10784.42      0.1018414232434    0.009008638654429    -0.04459897809161     0.04393145068527      0.5360383448841       0.218685245572                    0                    0                    0                    0
         "BPM.13R5.B1"             10730.97             10784.42             10837.87      0.1291834703483    -0.03317771682478     0.06385516063828     0.06748873893238       0.773181873869      0.2700661954272                    0                    0                    0                    0
         "BPM.14R5.B1"             10784.42             10837.87             10891.32      0.1419389888678     0.07033080075017    -0.07995781616479     0.08082532331258      0.4598729847374      0.2359253819575                    0                    0                    0                    0
         "BPM.15R5.B1"             10837.87             10891.32             10944.77      0.1095984751893    -0.05472327673224        0.02689057885     0.04949446560875      0.6053466512233      0.2921683493127                    0                    0                    0                    0
         "BPM.16R5.B1"             10891.32             10944.77             10998.22     0.07027628231393     0.05021918713409   -0.006291074801836      0.0230578676792      0.2704893787171       0.139874772222                    0                    0                    0                    0
         "BPM.17R5.B1"             10944.77             10998.22             11051.68     0.08999567995467    -0.05890621692394    -0.01360043327533     0.04918415001455       0.747519914913      0.1374498502686                    0                    0                    0                    0
         "BPM.18R5.B1"             10998.22             11051.68             11105.13     0.05395338897138     0.03225580425973   -0.008945076805716     0.04155098724884      0.4607437088668      0.2022018406125                    0                    0                    0                    0
         "BPM.19R5.B1"             11051.68             11105.13             11158.58      0.0868482356405    0.008339526289781     0.01549736801795       0.024211037006      0.3942799963953      0.2785879785975                    0                    0                    0                    0
         "BPM.20R5.B1"             11105.13             11158.58             11212.03     0.09412130919061     0.02379597911125   -0.007322734573102      0.0226251410002      0.3296809518423      0.2182225154073                    0                    0                    0                    0
         "BPM.21R5.B1"             11158.58             11212.03             11265.48      0.1170262397884    -0.05327658078202     -0.0105168791207     0.04486887330583      0.6080545039608      0.2820934834434                    0                    0                    0                    0
         "BPM.22R5.B1"             11212.03             11265.48             11318.93      0.1725898842459      0.1265303905575    -0.06857189845522     0.09253913998917      0.2826898626497      0.1040403388592                    0                    0                    0                    0
         "BPM.23R5.B1"             11265.48             11318.93             11372.38      0.1829475702755     -0.1101377190841     0.08656658572657     0.09821630290382      0.8109385818973      0.1460119292216                    0                    0                    0                    0
         "BPM.24R5.B1"             11318.93             11372.38             11425.84     0.07997463303548      0.0451024902113    -0.04330228889399     0.02882447941815      0.3526690254646      0.1170039304044                    0                    0                    0                    0
         "BPM.25R5.B1"             11372.38             11425.84             11479.29     0.05589664522492    -0.01972303800193     0.02699668991438     0.01553494624419      0.8306935476947      0.1667571613336                    0                    0                    0                    0
         "BPM.26R5.B1"             11425.84             11479.29             11532.74      0.1509698408118     0.03305178523385    -0.01653188985189     0.09803283475045      0.5376969920384      0.2062211421933                    0                    0                    0                    0
         "BPM.27R5.B1"             11479.29             11532.74             11586.19      0.1622328188522    -0.02768545760876    -0.02602298280064      0.1337323742366      0.4553356316177      0.2643306523962                    0                    0                    0                    0
         "BPM.28R5.B1"             11532.74             11586.19             11639.64      0.1058838336526    0.003021578277449     0.01032424605837     0.07984152358141      0.4257275901051      0.2643011614447                    0                    0                    0                    0
         "BPM.29R5.B1"             11586.19             11639.64             11693.09     0.09674242007949    -0.01507265422172     0.01132226346835     0.07759932611392      0.4353867095912      0.3176501098106                    0                    0                    0                    0
         "BPM.30R5.B1"             11639.64             11693.09             11746.54      0.1629120392076      0.1304216879593   -0.002857114795789      0.1054526911018       0.220690486289      0.1442855511447                    0                    0                    0                    0
         "BPM.31R5.B1"             11693.09             11746.54                11800      0.1730459874441     -0.1417505808062    -0.02036863007879      0.1146272673748      0.7061619208479      0.1047524189991                    0                    0                    0                    0
         "BPM.32R5.B1"             11746.54                11800             11853.45     0.06610370413389     0.05154875631857     0.01732266364406      0.0257763190632      0.2067087857235      0.0887113967099                    0                    0                    0                    0
         "BPM.33R5.B1"                11800             11853.45              11906.9     0.08341938029029    0.003369779739732    -0.01993703707518     0.05980555762531      0.5604117615966      0.1821064528568                    0                    0                    0                    0
         "BPM.34R5.B1"             11853.45              11906.9             11960.35      0.1221352127786    -0.06480587777831     0.03842220124378     0.05183030477945      0.4975105568226      0.3298089741716                    0                    0                    0                    0
         "BPM.33L6.B1"              11906.9             11960.35              12013.8      0.1327595710359     0.07468471547849    -0.03212407400558     0.06767083335183      0.3136257459625       0.176829782232                    0                    0                    0                    0
         "BPM.32L6.B1"             11960.35              12013.8             12067.25      0.0974246347185    -0.03847532255117     0.01600583744177      0.0206978387946      0.6170512884614      0.3072624998304                    0                    0                    0                    0
         "BPM.31L6.B1"              12013.8             12067.25              12120.7     0.08412657157833     0.03109420350764   -0.001551945398256     0.02676935805439      0.3119675633728      0.2381702585727                    0                    0                    0                    0
         "BPM.30L6.B1"             12067.25              12120.7             12174.16     0.08042812312027    -0.04299924400402    -0.01944293208327     0.03355853166556      0.7274042000052      0.1864944453122                    0                    0                    0                    0
         "BPM.29L6.B1"              12120.7             12174.16             12227.61     0.06154024935623     0.01220403459174     0.03047870968157     0.06739689964277      0.5783567821127      0.3442209768663                    0                    0                    0                    0
         "BPM.28L6.B1"             12174.16             12227.61             12281.06     0.05364980006193     0.01292448602305    -0.00724857839246     0.01748098444446      0.4814899320068      0.2866745497976                    0                    0                    0                    0
         "BPM.27L6.B1"             12227.61             12281.06             12334.51     0.07225403664318    -0.01066151246556   -0.003401734316365     0.02232840532396      0.6064969922583      0.2481325232285                    0                    0                    0                    0
         "BPM.26L6.B1"             12281.06             12334.51             12387.96      0.1031419223949    -0.01603312823349    -0.03230793708673     0.02258594682153      0.4238027893205      0.2268575283697                    0                    0                    0                    0
         "BPM.25L6.B1"             12334.51             12387.96             12441.41      0.1226146165308      0.0101760719236     0.05483646933742     0.03712126575141      0.5021704634833      0.3503796332525                    0                    0                    0                    0
         "BPM.24L6.B1"             12387.96             12441.41             12494.87     0.07230224062936   -0.001099235906586     0.03150198837659     0.03013103397086      0.4967474901774      0.3481741343476                    0                    0                    0                    0
         "BPM.23L6.B1"             12441.41             12494.87             12548.32     0.05735244205008   -0.008760988313435     0.01748472591724     0.03220107174052       0.504264904819      0.3360565589349                    0                    0                    0                    0
         "BPM.22L6.B1"             12494.87             12548.32             12601.77      0.1063726703039     0.07444358840106    -0.01047056305697     0.05236416227398      0.3184824451705      0.2011280108701                    0                    0                    0                    0
         "BPM.21L6.B1"             12548.32             12601.77             12655.22      0.1257003151006    -0.09696267833328     -0.0237781762523      0.0516475542889      0.6849551123057      0.1552142251126                    0                    0                    0                    0
         "BPM.20L6.B1"             12601.77             12655.22             12708.67     0.07775954546067     0.03696146274441     0.01187334878981     0.01561206878599      0.4504901417492      0.3166379043076                    0                    0                    0                    0
         "BPM.19L6.B1"             12655.22             12708.67             12762.12     0.05998939866205   -0.008563607560339   -0.007113626912794     0.01872796659957      0.5756164987504      0.2854024759668                    0                    0                    0                    0
         "BPM.18L6.B1"             12708.67             12762.12             12815.57       0.144034057275    -0.08831418852693     0.00859107317981     0.06032162739099      0.6724514553886      0.1934853011619                    0                    0                    0                    0
         "BPM.17L6.B1"             12762.12             12815.57             12869.03      0.1931747124463       0.128888648642   -0.007760958244088      0.1068118487484      0.3923230047765      0.2815891480376                    0                    0                    0                    0
         "BPM.16L6.B1"             12815.57             12869.03             12922.48     0.08922391916269    -0.06084392268602    -0.01274101795769     0.03802709416815      0.6862816466417      0.1576180123399                    0                    0                    0                    0
         "BPM.15L6.B1"             12869.03             12922.48             12975.93      0.0611800646802    0.001880991343275     0.02213738495699      0.0345965101127      0.4267741321219      0.3537424171575                    0                    0                    0                    0
         "BPM.14L6.B1"             12922.48             12975.93             13029.38     0.07054834524581    0.007947402806622   -0.001739400629403     0.04181566126707      0.5598126502684        0.27336756043                    0                    0                    0                    0
         "BPM.13L6.B1"             12975.93             13029.38             13082.83     0.09714646621541    -0.02332883137963    -0.02483857214665     0.05958604747034       0.453941643964      0.2833531067099                    0                    0                    0                    0
         "BPM.12L6.B1"             13029.38             13082.83             13134.67     0.09888162241632    0.006770713081058   -0.001626917632058     0.03685308578172      0.3438556219268      0.2493276238758                    0                    0                    0                    0
         "BPM.11L6.B1"             13082.83             13134.67              13214.2     0.07120728307781   -0.002954646997251   -0.004418161400404     0.02157860159418      0.4553053364688      0.2965148409681                    0                    0                    0                    0
         "BPM.10L6.B1"             13134.67              13214.2             13311.29     0.06473493377179    -0.02448088480473    -0.01445976973086      0.0345081807294       0.601692725605      0.1908673039678                    0                    0                    0                    0
          "BPM.8L6.B1"              13214.2             13311.29             13347.69      0.2926117033382     0.09106588526122     0.04821772369303      0.1127976597108      0.4479028739928      0.2906908113078                    0                    0                    0                    0
        "BPMYA.5L6.B1"             13311.29             13347.69             13383.23      0.3551322941084    -0.07818572187304     -0.1502976399764      0.1004957291604      0.5669230842931      0.2177867896446                    0                    0                    0                    0
        "BPMYB.4L6.B1"             13347.69             13383.23             13383.82       3.860547454483       1.169920949992       1.432008402983       2.672135588939      0.2664744682487       0.265823206523                    0                    0                    0                    0
       "BPMSX.B4L6.B1"             13383.23             13383.82             13568.51       3.855841978416      -1.107395960307      -1.338388552613       2.617754189639      0.5726885479483      0.2360093520649                    0                    0                    0                    0
       "BPMSX.A4L6.B1"             13383.82             13568.51             13691.29      0.4798247603233     -0.2526819397803    -0.02863932714447      0.2495065641202      0.4829643809826      0.2581186615345                    0                    0                    0                    0
        "BPMSA.4R6.B1"             13568.51             13691.29             13727.69       1.271274883027     0.04526309972492      0.2591032538202      0.6579294910553      0.5865870846659      0.2660085566079                    0                    0                    0                    0
        "BPMYA.4R6.B1"             13691.29             13727.69             13823.42      0.9796199359716      0.2052319735251     -0.2179128889001      0.4829116047925      0.4043340693316      0.2347094676479                    0                    0                    0                    0
        "BPMYB.5R6.B1"             13727.69             13823.42             13862.49      0.1212401013303    -0.02409076498019     0.04295796129002     0.01875438681575      0.6722706374234      0.2753327322805                    0                    0                    0                    0
          "BPM.8R6.B1"             13823.42             13862.49             13902.95      0.1082067380971     0.04538673322043     -0.0463056404617     0.05553962573796      0.4259679150585      0.1764925760156                    0                    0                    0                    0
          "BPM.9R6.B1"             13862.49             13902.95             13954.79      0.1215569939738   -0.009538716450148      0.0320764433796     0.03474071998761      0.4805025086555      0.3159107830046                    0                    0                    0                    0
         "BPM.10R6.B1"             13902.95             13954.79             14009.52      0.0811454447372   -0.009084258007615    0.006725435431704     0.05041237987346      0.5196577277466      0.2761346306375                    0                    0                    0                    0
         "BPM.11R6.B1"             13954.79             14009.52             14062.97     0.05021506109592      0.0296435313617    -0.01307263586181     0.02594253631209      0.4568376925738      0.2693771890282                    0                    0                    0                    0
         "BPM.12R6.B1"             14009.52             14062.97             14116.42      0.1114036983144    -0.04621683324274     0.03497637451276     0.02487838749081      0.6985269302017      0.2805721918915                    0                    0                    0                    0
         "BPM.13R6.B1"             14062.97             14116.42             14169.87      0.1116514652193     0.07140897848007    -0.01883739429962     0.03849544249621      0.3759676270342      0.1814668991588                    0                    0                    0                    0
         "BPM.14R6.B1"             14116.42             14169.87             14223.33      0.0621711907885    -0.04124552855097   -0.003546281984526      0.0241474025418      0.6606134712913      0.2032542948022                    0                    0                    0                    0
