@ GetLLMVersion %s "V3.0.0 Dev"
@ Command %s "/afs/cern.ch/eng/sl/lintrack/miniconda2/bin/python '/afs/cern.ch/eng/sl/lintrack/Beta-Beat.src/GetLLM/GetLLM.py' '--accel=LHCB1' '--model=/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/models/LHCB1/b1_30cm_forlocal_2022/twiss.dat' '--files=/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/LHCB1/Measurements/Beam1@Turn@2022_04_27@22_45_02_462-1_6600/Beam1@Turn@2022_04_27@22_45_02_462.sdds.clean,/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/LHCB1/Measurements/Beam1@Turn@2022_04_27@22_47_00_319-1_6600/Beam1@Turn@2022_04_27@22_47_00_319.sdds.clean,/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/LHCB1/Measurements/Beam1@Turn@2022_04_27@22_48_29_082-1_6600/Beam1@Turn@2022_04_27@22_48_29_082.sdds.clean,/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/LHCB1/Measurements/Beam1@Turn@2022_04_27@22_50_43_853-1_6600/Beam1@Turn@2022_04_27@22_50_43_853.sdds.clean,/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/LHCB1/Measurements/Beam1@Turn@2022_04_27@22_52_01_475-1_6600/Beam1@Turn@2022_04_27@22_52_01_475.sdds.clean' '--output=/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/LHCB1/Results/b1_30cm_beforeKmod' '--tbtana=SUSSIX' '--bpmu=mm' '--useerrorofmean=false' '--lhcphase=0' '--errordefs=/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/models/LHCB1/b1_30cm_forlocal_2022/error_deff.txt' '--calibration=/afs/cern.ch/eng/sl/lintrack/LHC_commissioning2017/Calibration_factors_2017/Calibration_factors_2017_beam1' '--range=11'"
@ CWD %s "/nfs/cs-ccr-nfsop/nfs2/vol1/u1/lhcop"
@ Date %s "28. April 2022, 01:17:57"
@ FILES %s ""
*                 NAME                    S                X1010             X1010RMS           X1010PHASE        X1010PHASERMS               X1010M          X1010MPHASE
$                   %s                  %le                  %le                  %le                  %le                  %le                  %le                  %le
         "BPM.13R5.B1"             10730.97      0.0319690860777    0.002183263868989         0.4060584312      0.2169879935754                    0                    0
         "BPM.14R5.B1"             10784.42     0.01653949046069    0.002382206821875           -0.2098292      0.4751539705023                    0                    0
         "BPM.15R5.B1"             10837.87     0.03417266447803    0.002228956669891          -0.08619512      0.2006884151674                    0                    0
         "BPM.16R5.B1"             10891.32     0.03854657090126    0.001430949089836          0.014828514      0.1951886302137                    0                    0
         "BPM.17R5.B1"             10944.77     0.03276872010192   0.0008253060639714         -0.201269608      0.4654694320988                    0                    0
         "BPM.18R5.B1"             10998.22     0.01757581986333   0.0008138787890488        -0.2814062896      0.2433235264099                    0                    0
         "BPM.19R5.B1"             11051.68      0.0300655735762    0.002197059969514           0.10829657      0.2128707754149                    0                    0
         "BPM.20R5.B1"             11105.13     0.03672177238913    0.001709644653434          0.210118162      0.2102982323711                    0                    0
         "BPM.21R5.B1"             11158.58     0.03066000494441    0.001391293683347         0.3944845094      0.2108596718575                    0                    0
         "BPM.22R5.B1"             11212.03     0.01575537973214    0.001562359651749         -0.247606858       0.479334058053                    0                    0
         "BPM.23R5.B1"             11265.48     0.02856697293965    0.002600825099159           -0.0958478      0.2023972497191                    0                    0
         "BPM.24R5.B1"             11318.93     0.03434614949793    0.001662887616214          0.007577892      0.1953408805018                    0                    0
         "BPM.25R5.B1"             11372.38     0.02642211543629     0.00217346975428         -0.011091234      0.4319664584937                    0                    0
         "BPM.26R5.B1"             11425.84     0.01400440841186    0.001459748223471        -0.2548878988      0.1990412312874                    0                    0
         "BPM.27R5.B1"             11479.29     0.03063818529082     0.00191847587972          0.102204892      0.2082605627742                    0                    0
         "BPM.28R5.B1"             11532.74     0.03380272201006   0.0005323799870683          0.202181784      0.2094795372034                    0                    0
         "BPM.29R5.B1"             11586.19     0.02644722438411    0.001177365438188          0.385539508      0.2066245931875                    0                    0
         "BPM.30R5.B1"             11639.64     0.01356034366719    0.001063895415411           -0.2463248      0.4292694587839                    0                    0
         "BPM.31R5.B1"             11693.09     0.03121972595384    0.001927830886944          -0.10279002      0.1946613167414                    0                    0
         "BPM.32R5.B1"             11746.54     0.03125413849868    0.001153549415465         -0.002386414      0.1969606251588                    0                    0
         "BPM.33R5.B1"                11800     0.02409449693411    0.001109781767141         -0.011452892      0.4350301242934                    0                    0
         "BPM.34R5.B1"             11853.45     0.01366638101529   0.0007637603241899         -0.238894654      0.2107732001341                    0                    0
         "BPM.33L6.B1"              11906.9     0.02983776898086    0.002279888775266          0.102810446      0.2069954063336                    0                    0
         "BPM.32L6.B1"             11960.35     0.03337895874484      0.0014064030848          0.210815432      0.2049756465213                    0                    0
         "BPM.31L6.B1"              12013.8     0.02703681736877    0.001871923834255         0.3950192918      0.2139040424452                    0                    0
         "BPM.29L6.B1"              12120.7       0.026129915952   0.0006187892770577          -0.10345514      0.2029813859558                    0                    0
         "BPM.28L6.B1"             12174.16      0.0318516679672    0.001886450637276           0.00358568      0.2023623303233                    0                    0
         "BPM.27L6.B1"             12227.61      0.0248545040674    0.000929407514229         -0.007749804      0.4372940698251                    0                    0
         "BPM.26L6.B1"             12281.06     0.01349310695691   0.0009693538770092        -0.2873752112      0.2308897254767                    0                    0
         "BPM.25L6.B1"             12334.51     0.02649140182159   0.0009040902226286          0.093018988      0.2063051826275                    0                    0
         "BPM.24L6.B1"             12387.96     0.03053686095217   0.0008341856252021          0.187151462      0.2062650680261                    0                    0
         "BPM.23L6.B1"             12441.41     0.02322299646624    0.002707724149627         -0.015330198      0.4368194243372                    0                    0
         "BPM.22L6.B1"             12494.87     0.01187432038969    0.001240291416861          -0.21709458       0.457452018819                    0                    0
         "BPM.21L6.B1"             12548.32     0.02762584235794    0.001097149370085          -0.10461396      0.2006794439468                    0                    0
         "BPM.20L6.B1"             12601.77     0.02881978763797    0.001275765479601          0.001878348      0.1929660704357                    0                    0
         "BPM.19L6.B1"             12655.22     0.02374399802273    0.001788190905478         -0.023969742      0.4311875360139                    0                    0
         "BPM.18L6.B1"             12708.67     0.01139125966321    0.001216710772108        -0.2490144806      0.2282134258323                    0                    0
         "BPM.17L6.B1"             12762.12     0.02793489326607    0.002287612344239          0.089093834       0.209879724693                    0                    0
         "BPM.16L6.B1"             12815.57     0.02921742715026   0.0005194999768824          0.185088816       0.206283331935                    0                    0
         "BPM.15L6.B1"             12869.03     0.02121085810858    0.002091687830019          0.364285226      0.2132570442523                    0                    0
         "BPM.14L6.B1"             12922.48     0.01231296949291    0.001341289129197           -0.2783529      0.4273798413134                    0                    0
         "BPM.13L6.B1"             12975.93     0.02676746260686    0.001203681405622          -0.10830726      0.1990492601775                    0                    0
         "BPM.12L6.B1"             13029.38     0.02720636637034     0.00126878341675          -0.00546892      0.2053005346905                    0                    0
         "BPM.11L6.B1"             13082.83     0.02101877776538    0.002470135122141         -0.048866198      0.4326437346383                    0                    0
         "BPM.10L6.B1"             13134.67     0.01586108321574    0.001791842708378         -0.330906474      0.2056223121845                    0                    0
          "BPM.8L6.B1"              13214.2     0.01789723572435    0.001645370932002          0.177079532      0.2240432928412                    0                    0
        "BPMYA.5L6.B1"             13311.29     0.01935574051958    0.002392243413222          0.218379544      0.5825097812965                    0                    0
        "BPMYB.4L6.B1"             13347.69     0.01706653124844    0.001128482544447          0.240343508      0.5922764680973                    0                    0
       "BPMSX.B4L6.B1"             13383.23     0.01451311799449    0.001208486418413           -0.2099316      0.4595792393769                    0                    0
       "BPMSX.A4L6.B1"             13383.82     0.01533211967883    0.001411108054509          -0.22970488      0.4476387402813                    0                    0
        "BPMSA.4R6.B1"             13568.51     0.03657983602537     0.00579711122613           0.01456098      0.1990076472178                    0                    0
        "BPMYA.4R6.B1"             13691.29      0.0244902411849   0.0008827378726918          -0.10482893      0.4318205789561                    0                    0
        "BPMYB.5R6.B1"             13727.69     0.02644751513845    0.001110236203826         -0.076971588      0.4506493775663                    0                    0
          "BPM.8R6.B1"             13823.42     0.01629783363831    0.001500675365515         0.0279143284      0.2093624094959                    0                    0
          "BPM.9R6.B1"             13862.49     0.03174771257398    0.002602958936599         0.2608718478      0.2104254858973                    0                    0
         "BPM.10R6.B1"             13902.95      0.0234535662766    0.002631153504804          0.415263212       0.214170930778                    0                    0
         "BPM.11R6.B1"             13954.79     0.01562202808046    0.000545329904126           0.41053838      0.2138083791745                    0                    0
         "BPM.12R6.B1"             14009.52     0.01502699008659    0.001923167074876          -0.06918018      0.1945068975288                    0                    0
         "BPM.13R6.B1"             14062.97     0.02973240118109    0.002034361600044          -0.09732674      0.4384267854491                    0                    0
         "BPM.14R6.B1"             14116.42     0.02341334089906    0.002384958862809           0.04627866      0.4318545502985                    0                    0
         "BPM.15R6.B1"             14169.87     0.01365199186486    0.001346428234112          -0.33379111      0.2005413128267                    0                    0
         "BPM.16R6.B1"             14223.33     0.01394846369099    0.001880767695419           0.14247669      0.2074341203942                    0                    0
         "BPM.17R6.B1"             14276.78     0.02647672278243   0.0008955272968052          0.302453704      0.2049949707086                    0                    0
         "BPM.18R6.B1"             14330.23     0.02142002167159    0.002583613820549          0.459389596      0.2121502498813                    0                    0
         "BPM.19R6.B1"             14383.68     0.01102887692916    0.001516011464911         -0.268518376      0.4396780562024                    0                    0
         "BPM.20R6.B1"             14437.13      0.0184205448785    0.003195808621022           -0.0318931      0.2000348573898                    0                    0
         "BPM.21R6.B1"             14490.58     0.02427722817984    0.002004262738079          -0.09974448      0.4347828196529                    0                    0
         "BPM.22R6.B1"             14544.04     0.01737442143596   0.0008762270312427         -0.129730878      0.4701174546232                    0                    0
         "BPM.23R6.B1"             14597.49    0.009626030047131   0.0009101349795725         -0.213466814      0.2010143872026                    0                    0
         "BPM.24R6.B1"             14650.94     0.01487637532538   0.0005024342088735          0.040814884      0.2054374434649                    0                    0
         "BPM.26R6.B1"             14757.84    0.004463753510401    0.002718812234708          0.517504432      0.2132276248291                    0                    0
         "BPM.27R6.B1"             14811.29    0.008155613485628    0.001730424598256         -0.267691934      0.4797122132376                    0                    0
         "BPM.28R6.B1"             14864.74     0.01797074339467    0.001919288164225          -0.17807899      0.4435304073226                    0                    0
         "BPM.29R6.B1"              14918.2     0.01775674048694    0.001327101217895         -0.333255218      0.1717513246839                    0                    0
         "BPM.30R6.B1"             14971.65    0.007894608797849      0.0015759687019          -0.13084122      0.2004416167681                    0                    0
         "BPM.31R6.B1"              15025.1     0.01034008822329    0.002033380159608         -0.252803144      0.2192706892823                    0                    0
         "BPM.32R6.B1"             15078.55     0.02542346515454    0.001084620666394         -0.178163768      0.2052832490676                    0                    0
         "BPM.33R6.B1"                15132     0.01658195074709    0.002681490948524          0.068421392      0.4155057621614                    0                    0
         "BPM.34R6.B1"             15185.45    0.005615115328197    0.002072137937224           0.66369458      0.1859572576744                    0                    0
         "BPM.33L7.B1"              15238.9    0.008880359445136   0.0006540055085422          -0.09237392      0.4799941892318                    0                    0
         "BPM.32L7.B1"             15292.36     0.02461420621864    0.002830327854107         -0.188948558      0.4473975149398                    0                    0
         "BPM.31L7.B1"             15345.81      0.0183072018183     0.00115708476486        -0.3113464488       0.190004351758                    0                    0
         "BPM.30L7.B1"             15399.26    0.004274652533707   0.0008565808896937         -0.085031946      0.2289918726607                    0                    0
         "BPM.29L7.B1"             15452.71     0.01115268345406   0.0008042020435186         -0.307825574      0.2190125071877                    0                    0
         "BPM.28L7.B1"             15506.16     0.02436974194117     0.00195366419621         -0.197266984      0.2097517069119                    0                    0
         "BPM.27L7.B1"             15559.61     0.01853814532505   0.0009453200975277          0.270754446      0.4618629982364                    0                    0
         "BPM.26L7.B1"             15613.06     0.01404701927378     0.00414940876271         0.3696990386      0.2124008260892                    0                    0
         "BPM.25L7.B1"             15666.52     0.02454594819547    0.001446058210049         -0.217231298      0.3467645085204                    0                    0
         "BPM.24L7.B1"             15719.97     0.03614913725727    0.002201213060096         -0.044940654      0.3642328792069                    0                    0
         "BPM.23L7.B1"             15773.42     0.01760053510505    0.001686670141425         -0.113074288      0.2057208847561                    0                    0
         "BPM.22L7.B1"             15826.87     0.01781665845421    0.001912557201377         -0.002305188      0.4369202591774                    0                    0
         "BPM.21L7.B1"             15880.32      0.0436363515006    0.002198615546648          0.163390434      0.4410236495148                    0                    0
         "BPM.20L7.B1"             15933.77     0.05053219476121    0.001420090188886           0.33688354      0.4359812678169                    0                    0
         "BPM.19L7.B1"             15987.23     0.01736724369965    0.001404076573143          0.287364564      0.4597825157999                    0                    0
         "BPM.18L7.B1"             16040.68     0.01935836811914    0.001956909400801          0.409386552      0.2066667623592                    0                    0
         "BPM.17L7.B1"             16094.13     0.04805713559064    0.001236343695813         -0.205017506      0.3620782644017                    0                    0
         "BPM.16L7.B1"             16147.58      0.0501088995115    0.004567595982681         -0.049337172      0.3599243598666                    0                    0
         "BPM.15L7.B1"             16201.03     0.01662555353409    0.001150835991005        -0.0848762028      0.2138037223358                    0                    0
         "BPM.14L7.B1"             16254.48     0.02629562671496    0.002608944770555          0.022648604      0.4374112424057                    0                    0
         "BPM.13L7.B1"             16307.93      0.0512455559761    0.001708062436961          0.196254784      0.4420926253412                    0                    0
         "BPM.12L7.B1"             16361.39     0.04657537748092    0.002503440537668          0.362101538      0.4362538001751                    0                    0
         "BPM.11L7.B1"             16414.84     0.01449992818408    0.001512536056491         0.1270460062      0.4022685116888                    0                    0
         "BPM.10L7.B1"             16467.62     0.02905113149698    0.002161762495388          0.260432552      0.2024007289751                    0                    0
          "BPM.9L7.B1"             16506.69     0.04470028368431    0.002680785544069         -0.205037328      0.3613545701562                    0                    0
          "BPM.8L7.B1"             16547.15     0.04464735450046    0.001686469182025         -0.176705912       0.203922990078                    0                    0
          "BPM.7L7.B1"             16586.22     0.05487090365031    0.007165430436533          -0.15833565      0.2063128820258                    0                    0
          "BPM.6L7.B1"             16621.04     0.02679154043274    0.001730173365515          0.067968594      0.2015146945866                    0                    0
        "BPMWC.6L7.B1"             16633.14     0.03032843459989    0.001877510490817          0.064799042      0.2033321155106                    0                    0
        "BPMWE.5L7.B1"             16710.19     0.03899275474393    0.002280963172148           0.22482406       0.423500532265                    0                    0
        "BPMWE.4L7.B1"             16768.48     0.04101956209857    0.003523185041435          0.387902664      0.4373978624712                    0                    0
         "BPMW.4L7.B1"             16796.59     0.04248747246272    0.002700842720164          0.406326988      0.4284953690757                    0                    0
         "BPMW.4R7.B1"             16912.63     0.04203803044652    0.002514081905088         0.3565836552      0.1937580869753                    0                    0
        "BPMWE.4R7.B1"             16940.74     0.06249654929429    0.002149736166248          -0.32056696      0.3637338514992                    0                    0
         "BPMW.5R7.B1"             16975.82     0.06216138698538    0.001442278780474         -0.269819402      0.3639869992319                    0                    0
        "BPMWE.5R7.B1"             16999.03     0.04995702392428    0.004368990474817         -0.250170476       0.358880994883                    0                    0
         "BPMR.6R7.B1"             17078.24     0.03737585220477    0.000567927022236         -0.093358432      0.3607892217168                    0                    0
        "BPM_A.7R7.B1"             17116.28      0.0325504549035    0.002450474068557        -0.1867687288      0.2146516535813                    0                    0
          "BPM.8R7.B1"             17155.35     0.02008471018392    0.004579210147846            -0.027945      0.1804092807488                    0                    0
          "BPM.9R7.B1"             17194.41     0.05490206137789    0.002454917842195          0.139032056      0.4390766704607                    0                    0
         "BPM.10R7.B1"             17234.88     0.05847567293861    0.001905703975138          0.283875494      0.4354114972192                    0                    0
         "BPM.11R7.B1"             17287.66     0.02521812004094    0.001677565855996          0.442116312      0.4362176890298                    0                    0
         "BPM.12R7.B1"             17342.39     0.01206993365729    0.003115855242521           0.22700976      0.2210437923039                    0                    0
         "BPM.13R7.B1"             17395.84     0.04383825457248    0.002068636911247         -0.274956318      0.3620657614516                    0                    0
         "BPM.14R7.B1"             17449.29     0.05462614763626   0.0006769582727698         -0.114456616      0.3690280318372                    0                    0
         "BPM.15R7.B1"             17502.74     0.02120268312665    0.001644215791581         -0.147369078      0.2120196627212                    0                    0
         "BPM.16R7.B1"             17556.19     0.01573305742345    0.002170587798332           0.05345789      0.1945078232231                    0                    0
         "BPM.17R7.B1"             17609.65     0.04672265522147    0.001010449622876           0.14431691       0.440456732773                    0                    0
         "BPM.18R7.B1"              17663.1     0.04734119737484    0.001699784729007          0.294992612      0.4396057452155                    0                    0
         "BPM.19R7.B1"             17716.55     0.01515935886838    0.001314110919888          0.457467556      0.4396799699289                    0                    0
         "BPM.20R7.B1"                17770     0.01895868067039    0.002405210105375          0.361320102      0.1943195823247                    0                    0
         "BPM.21R7.B1"             17823.45     0.04793119404181    0.001418783581169         -0.241315916      0.3593788458687                    0                    0
         "BPM.22R7.B1"              17876.9     0.04302839608768    0.001580647485528         -0.090456864      0.3648674237438                    0                    0
         "BPM.23R7.B1"             17930.35      0.0155994909331   0.0009198013651844     -0.1233910974794      0.2085714957339                    0                    0
         "BPM.24R7.B1"             17983.81     0.01361958225959    0.002137765109119         -0.038066828      0.4422694629996                    0                    0
         "BPM.25R7.B1"             18037.26     0.04761812973864    0.001900076434928          0.173391008      0.4388793631586                    0                    0
         "BPM.26R7.B1"             18090.71     0.03860508456304    0.001401876395912          0.325465232       0.435278971954                    0                    0
         "BPM.27R7.B1"             18144.16     0.01278822935891    0.001381633474541          0.481224782      0.4356132425616                    0                    0
         "BPM.28R7.B1"             18197.61     0.01510498991047   0.0009265381783414          0.328656444      0.2134077883481                    0                    0
         "BPM.29R7.B1"             18251.06     0.04011425739504    0.002024900137708         -0.223624538      0.3627491362863                    0                    0
         "BPM.30R7.B1"             18304.51      0.0328873238499    0.001789656319261         -0.065261116      0.3658990205846                    0                    0
         "BPM.31R7.B1"             18357.97     0.01359164017192    0.001251101568786        -0.1043745672      0.2132800864982                    0                    0
         "BPM.32R7.B1"             18411.42     0.01286749503375   0.0007468959615205          0.134860856      0.1945130710614                    0                    0
         "BPM.33R7.B1"             18464.87     0.03883217612454    0.001905822007594          0.183837378       0.439333954188                    0                    0
         "BPM.34R7.B1"             18518.32     0.02907976943611    0.001412481632818          0.336711862      0.4327666847948                    0                    0
         "BPM.33L8.B1"             18571.77    0.009358774460371    0.001906239823775          0.289783684      0.4668890072418                    0                    0
         "BPM.32L8.B1"             18625.22     0.01675765053786    0.001368511717818          0.358637366      0.2091248537536                    0                    0
         "BPM.31L8.B1"             18678.68     0.04321636667605    0.002239442222448         -0.205835716      0.3621193181258                    0                    0
         "BPM.30L8.B1"             18732.13     0.02662176067024     0.00219439677643         -0.054480124      0.3554162055258                    0                    0
         "BPM.29L8.B1"             18785.58       0.009633194811    0.001603796437293        -0.1103767656      0.2145744575341                    0                    0
         "BPM.28L8.B1"             18839.03     0.01442758172376    0.001603230863758         -0.023198306      0.4149600581468                    0                    0
         "BPM.27L8.B1"             18892.48     0.03749537389804    0.003268990993576          0.208651358       0.438883306427                    0                    0
         "BPM.26L8.B1"             18945.93     0.02010020130677    0.001668496368485          0.343078156      0.4504830603859                    0                    0
         "BPM.25L8.B1"             18999.38    0.006794425878163    0.002285757775971          0.443780364      0.4317283241987                    0                    0
         "BPM.24L8.B1"             19052.84     0.01459501226157    0.001625609219042         0.4640594776       0.211278075282                    0                    0
         "BPM.23L8.B1"             19106.29     0.03197230211886    0.001645080340047         -0.180299724      0.3666218202462                    0                    0
         "BPM.22L8.B1"             19159.74     0.01306285311277     0.00108979361283         -0.071640338      0.3523338591175                    0                    0
         "BPM.21L8.B1"             19213.19     0.01210571531528    0.001319685567531         -0.169392162       0.198934662721                    0                    0
         "BPM.20L8.B1"             19266.64     0.01572440639902    0.001013659307819         -0.218759506      0.3651857707868                    0                    0
         "BPM.19L8.B1"             19320.09     0.03433240958433    0.001896928399497          0.236745532      0.4352503681936                    0                    0
         "BPM.18L8.B1"             19373.54     0.01096011758762    0.001235935535099          0.334254278      0.4449056506421                    0                    0
         "BPM.17L8.B1"                19427     0.01239128200776   0.0009785591617611          0.425397444      0.4394761593997                    0                    0
         "BPM.16L8.B1"             19480.45     0.01694177464562    0.002098853153941            0.5821209      0.1724997419095                    0                    0
         "BPM.15L8.B1"              19533.9     0.03004952280459    0.001248103709646         -0.149493234      0.3650961588641                    0                    0
         "BPM.14L8.B1"             19587.35    0.009204626430144    0.002044965036624         -0.054334036      0.3668282181544                    0                    0
         "BPM.13L8.B1"              19640.8     0.01404397414003    0.001245241234923         -0.186801794      0.2108899311223                    0                    0
         "BPM.12L8.B1"             19694.25     0.01252456509135    0.003099093389212         -0.260363282      0.3856327262359                    0                    0
         "BPM.11L8.B1"              19747.7     0.02938619226423    0.002846469672656           0.23425914      0.4396659200129                    0                    0
         "BPM.10L8.B1"             19799.55    0.006145175725537    0.001507234170082          0.310175996      0.4444515466849                    0                    0
          "BPM.9L8.B1"             19838.61     0.01239232632403    0.001126886120963          0.394695104      0.4371235752571                    0                    0
          "BPM.8L8.B1"             19879.08     0.01617426727142    0.001810636670039          0.521699154      0.1953646994751                    0                    0
          "BPM.7L8.B1"             19918.15      0.0288753381522    0.002807680388165         -0.154241834      0.3684163804718                    0                    0
         "BPMR.6L8.B1"             19950.61     0.03580224829829     0.00730075217137         -0.238617856      0.2832510351458                    0                    0
          "BPM.5L8.B1"             20011.03     0.01932174896112    0.001040590202446         0.1490954448      0.4218289696156                    0                    0
        "BPMYB.4L8.B1"              20031.8     0.02026824412604    0.002054137959688         -0.045818435       0.470965784147                    0                    0
        "BPMWB.4L8.B1"                20061     0.02386424996804   0.0006373890444346           0.17046023      0.4403102889617                    0                    0
        "BPMSX.4L8.B1"             20106.36     0.02673314143886   0.0009221484188505           0.14642165      0.4350791125797                    0                    0
         "BPMS.2L8.B1"             20144.34     0.03010848155662   0.0007189226552048          0.182201468      0.4382023133353                    0                    0
        "BPMSW.1L8.B1"             20154.27     0.03289138006864     0.00682130454737           0.12346386      0.4415172959194                    0                    0
         "BPMS.2R8.B1"             20207.39     0.02406744680484   0.0006876978270541          -0.23572461      0.3615823512066                    0                    0
        "BPMWB.4R8.B1"             20290.66     0.02344234172377   0.0009505638237286         -0.207276218      0.3618835499124                    0                    0
        "BPMYB.4R8.B1"             20319.93     0.02404013754297     0.00108815646597         -0.218274428      0.3660033957896                    0                    0
        "BPMYB.5R8.B1"             20340.51      0.0259268439247    0.001296061414742         -0.210177136       0.366577271951                    0                    0
          "BPM.6R8.B1"             20424.62     0.01265445171305    0.003857440601103         0.1215303502      0.4481315635202                    0                    0
        "BPM_A.7R8.B1"             20446.86     0.01654362191373    0.002573832948864           0.10358062      0.4240139903388                    0                    0
          "BPM.8R8.B1"             20488.29     0.02546315547346    0.002950302323752            0.2393424      0.4317622871688                    0                    0
          "BPM.9R8.B1"             20527.36    0.007541117970351    0.001163627828725           0.38933312      0.2069360220283                    0                    0
         "BPM.10R8.B1"             20567.82    0.008838292991721    0.002011838719271          0.360431436      0.2026297397648                    0                    0
         "BPM.11R8.B1"             20619.66     0.02027560920382   0.0009376155191934         -0.214990562      0.3678129898615                    0                    0
         "BPM.12R8.B1"             20674.38     0.02564470904018    0.002158000014791        -0.1291958706      0.3627702265432                    0                    0
         "BPM.13R8.B1"             20727.83    0.008491688311099    0.002100434042422         -0.376547008       0.202919647456                    0                    0
         "BPM.14R8.B1"             20781.28    0.006479120981832    0.001572790489258         -0.043001768      0.4529386044703                    0                    0
         "BPM.15R8.B1"             20834.73     0.01934396836627    0.001013879606835          0.010216328        0.45355780959                    0                    0
         "BPM.16R8.B1"             20888.18     0.02008093614116    0.001804928716699          0.489674136      0.1973759795155                    0                    0
         "BPM.17R8.B1"             20941.63    0.008125675461542   0.0009639249111525          0.541851382      0.1927304883438                    0                    0
         "BPM.18R8.B1"             20995.07    0.005646270038973    0.003715721443929          0.355435926      0.1991043302393                    0                    0
         "BPM.19R8.B1"             21048.52     0.01808695178689    0.001757474866563          -0.19506308      0.3621549438486                    0                    0
         "BPM.20R8.B1"             21101.97      0.0166281661103    0.001760806932965         -0.171734936      0.3605780407251                    0                    0
         "BPM.21R8.B1"             21155.42    0.008441037644233   0.0008671678073679         -0.494503756      0.2377956632191                    0                    0
         "BPM.22R8.B1"             21208.87     0.01064164029694    0.001779360792462         -0.225977826       0.407348355509                    0                    0
         "BPM.23R8.B1"             21262.32     0.01975638629333    0.001242350183662          0.183480698      0.4403744324278                    0                    0
         "BPM.24R8.B1"             21315.76      0.0226844225246    0.001056644801039          0.498579522      0.2001171708362                    0                    0
         "BPM.25R8.B1"             21369.21    0.009886743056385     0.00167657557632           0.44371856      0.2222570730312                    0                    0
         "BPM.26R8.B1"             21422.66    0.006551717977784    0.001323915425308          0.203362882      0.5840787136409                    0                    0
         "BPM.27R8.B1"             21476.11     0.01985129250586    0.001868315313242        -0.1828716626      0.3481395158928                    0                    0
         "BPM.28R8.B1"             21529.56     0.02404083081029     0.00285537736279          -0.08309963      0.3555543844915                    0                    0
         "BPM.29R8.B1"             21583.01     0.01009762917493    0.001774615396693         -0.287275456      0.2435722908054                    0                    0
         "BPM.30R8.B1"             21636.46    0.006739748025369      0.0019770897326          -0.38577181      0.2090173611391                    0                    0
         "BPM.31R8.B1"              21689.9     0.01831418564691     0.00152768772516          0.024501424       0.442874267171                    0                    0
         "BPM.32R8.B1"             21743.35     0.02502175269279    0.001531812444736           0.33405529      0.4435077556752                    0                    0
         "BPM.33R8.B1"              21796.8      0.0115132101039    0.001834842634494           0.53529212      0.1777444482945                    0                    0
         "BPM.34R8.B1"             21850.25    0.007543029024969   0.0008765713928583          0.234057258      0.5993896237815                    0                    0
         "BPM.33L1.B1"              21903.7      0.0157862628865    0.001138114088855        -0.1684694812      0.3591529632228                    0                    0
         "BPM.32L1.B1"             21957.15     0.02313969373159    0.002293623994305         -0.062657972      0.3645229282905                    0                    0
         "BPM.31L1.B1"              22010.6     0.01308063978901    0.001207865916822          -0.28130203      0.2252033811263                    0                    0
         "BPM.30L1.B1"             22064.04     0.01127311739243    0.001842672130239        -0.3583246802      0.2077943687965                    0                    0
         "BPM.29L1.B1"             22117.49     0.01588947612419   0.0009237085799941          -0.13301505      0.4054183481792                    0                    0
         "BPM.28L1.B1"             22170.94     0.01602291529602    0.002478863568939          0.357948264      0.4306796862988                    0                    0
         "BPM.27L1.B1"             22224.39    0.009235592706386    0.001140841264737          0.391700582      0.2269783878027                    0                    0
         "BPM.26L1.B1"             22277.84    0.007001847505977    0.002142878780019          0.204735642      0.5961048346968                    0                    0
         "BPM.25L1.B1"             22331.29      0.0170266008192   0.0009796722221359          -0.16157056      0.3552350437271                    0                    0
         "BPM.24L1.B1"             22384.74     0.01679582220038    0.001396831242333          -0.07760089      0.3324249258833                    0                    0
         "BPM.23L1.B1"             22438.18     0.01001200659284    0.001590556580293         -0.438354966      0.2154153241441                    0                    0
         "BPM.22L1.B1"             22491.63    0.007759159530857    0.001056285505822        -0.4250023516      0.2142513402578                    0                    0
         "BPM.21L1.B1"             22545.08     0.02047277075996   0.0008648160295425          0.206764198      0.4230396324442                    0                    0
         "BPM.20L1.B1"             22598.53     0.02161919922073    0.003120914131146          0.454104624      0.2054917150064                    0                    0
         "BPM.19L1.B1"             22651.98     0.01061780176461    0.001682662536825            0.4131717      0.1877184736844                    0                    0
         "BPM.18L1.B1"             22705.43    0.007205158257008    0.002398561855089         0.3734970668      0.2031924948969                    0                    0
         "BPM.17L1.B1"             22758.87     0.01932948937939    0.000373621548053       -0.21312723298      0.3572242357468                    0                    0
         "BPM.16L1.B1"             22812.32     0.02231575143551    0.002654415518841          -0.12123399      0.3792723581047                    0                    0
         "BPM.15L1.B1"             22865.77     0.01009515428845    0.001241063058738         -0.355275942      0.2061323177096                    0                    0
