@ GetLLMVersion %s "V3.0.0 Dev"
@ Command %s "/afs/cern.ch/eng/sl/lintrack/miniconda2/bin/python '/afs/cern.ch/eng/sl/lintrack/Beta-Beat.src/GetLLM/GetLLM.py' '--accel=LHCB1' '--model=/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/models/LHCB1/b1_30cm_forlocal_2022/twiss.dat' '--files=/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/LHCB1/Measurements/Beam1@Turn@2022_04_27@22_45_02_462-1_6600/Beam1@Turn@2022_04_27@22_45_02_462.sdds.clean,/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/LHCB1/Measurements/Beam1@Turn@2022_04_27@22_47_00_319-1_6600/Beam1@Turn@2022_04_27@22_47_00_319.sdds.clean,/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/LHCB1/Measurements/Beam1@Turn@2022_04_27@22_48_29_082-1_6600/Beam1@Turn@2022_04_27@22_48_29_082.sdds.clean,/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/LHCB1/Measurements/Beam1@Turn@2022_04_27@22_50_43_853-1_6600/Beam1@Turn@2022_04_27@22_50_43_853.sdds.clean,/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/LHCB1/Measurements/Beam1@Turn@2022_04_27@22_52_01_475-1_6600/Beam1@Turn@2022_04_27@22_52_01_475.sdds.clean' '--output=/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/LHCB1/Results/b1_30cm_beforeKmod' '--tbtana=SUSSIX' '--bpmu=mm' '--useerrorofmean=false' '--lhcphase=0' '--errordefs=/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/models/LHCB1/b1_30cm_forlocal_2022/error_deff.txt' '--calibration=/afs/cern.ch/eng/sl/lintrack/LHC_commissioning2017/Calibration_factors_2017/Calibration_factors_2017_beam1' '--range=11'"
@ CWD %s "/nfs/cs-ccr-nfsop/nfs2/vol1/u1/lhcop"
@ Date %s "28. April 2022, 01:17:57"
@ TABLE %s "ORBIT"
@ TYPE %s "ORBIT"
@ SEQUENCE %s "LHCB1"
@ Q1 %le 0.26998810745173746
@ Q2 %le 0.3219859684952381
@ FILES %s "/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/LHCB1/Measurements/Beam1@Turn@2022_04_27@22_45_02_462-1_6600/Beam1@Turn@2022_04_27@22_45_02_462.sdds.clean_linx,/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/LHCB1/Measurements/Beam1@Turn@2022_04_27@22_47_00_319-1_6600/Beam1@Turn@2022_04_27@22_47_00_319.sdds.clean_linx,/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/LHCB1/Measurements/Beam1@Turn@2022_04_27@22_48_29_082-1_6600/Beam1@Turn@2022_04_27@22_48_29_082.sdds.clean_linx,/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/LHCB1/Measurements/Beam1@Turn@2022_04_27@22_50_43_853-1_6600/Beam1@Turn@2022_04_27@22_50_43_853.sdds.clean_linx,/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/LHCB1/Measurements/Beam1@Turn@2022_04_27@22_52_01_475-1_6600/Beam1@Turn@2022_04_27@22_52_01_475.sdds.clean_linx"
*                 NAME                    S                COUNT                    X                 STDX                 XMDL               MUXMDL
$                   %s                  %le                  %le                  %le                  %le                  %le                  %le
         "BPM.30R5.B1"             11639.64                    5          0.090232466    0.003430632788721                    0          26.75876689
         "BPM.31R5.B1"             11693.09                    5           -0.1179056    0.006667648422661                    0          26.84978479
         "BPM.32R5.B1"             11746.54                    5          -0.23559424    0.004964763456864                    0          26.91133742
         "BPM.33R5.B1"                11800                    5         0.0071926164      0.0067433274355                    0          27.07287289
         "BPM.34R5.B1"             11853.45                    5          -0.17953038    0.001664566851112                    0          27.25876689
         "BPM.33L6.B1"              11906.9                    5          -0.43529478    0.009257747443834                    0          27.34978479
         "BPM.32L6.B1"             11960.35                    5          0.070814108      0.0040182091151                    0          27.41133742
         "BPM.31L6.B1"              12013.8                    5         -0.062913236    0.007928843014837                    0          27.57287289
         "BPM.30L6.B1"             12067.25                    5          -0.16950068    0.004107726158086                    0          27.75876689
         "BPM.29L6.B1"              12120.7                    5           -0.1098741    0.008033454933727                    0          27.84978479
         "BPM.28L6.B1"             12174.16                    5          0.021647114    0.004875933494576                    0          27.91133742
         "BPM.27L6.B1"             12227.61                    5          -0.12687068    0.005475943013018                    0          28.07287289
         "BPM.26L6.B1"             12281.06                    5         -0.103430768    0.004763978652273                    0          28.25876689
         "BPM.25L6.B1"             12334.51                    5          -0.41344376     0.01080402256914                    0          28.34978479
         "BPM.24L6.B1"             12387.96                    5           0.13570732    0.006267376418074                    0          28.41133742
         "BPM.23L6.B1"             12441.41                    5           -1.0844098    0.007180585251924                    0          28.57287289
         "BPM.22L6.B1"             12494.87                    5          -0.15689288    0.002230422540645                    0          28.75876689
         "BPM.21L6.B1"             12548.32                    5          0.049595156    0.007423197974383                    0          28.84978479
         "BPM.20L6.B1"             12601.77                    5           -0.2239881    0.004137486157587                    0          28.91133742
         "BPM.19L6.B1"             12655.22                    5          -0.20610556     0.00553079040668                    0          29.07287289
         "BPM.18L6.B1"             12708.67                    5          0.103861482     0.00702932790938                    0          29.25876689
         "BPM.17L6.B1"             12762.12                    5          -0.34369724    0.009309834717898                    0          29.34978479
         "BPM.16L6.B1"             12815.57                    5          -0.11334596    0.007693137272831                    0          29.41133742
         "BPM.15L6.B1"             12869.03                    5          -0.14989488    0.006919857101257                    0          29.57287289
         "BPM.14L6.B1"             12922.48                    5          -0.26092422    0.003782243960115                    0          29.75876689
         "BPM.13L6.B1"             12975.93                    5         -0.021664982      0.0066177569659                    0          29.84978479
         "BPM.12L6.B1"             13029.38                    5        -0.0050003792    0.005615063662459                    0           29.9097877
         "BPM.11L6.B1"             13082.83                    5          -0.14659664    0.006490329161038                    0          30.05519538
         "BPM.10L6.B1"             13134.67                    5          -0.18836214    0.002713188044094                    0          30.24565391
          "BPM.8L6.B1"              13214.2                    5           0.46134708    0.002967282989169                    0          30.40550145
        "BPMYA.5L6.B1"             13311.29                    5         -0.029887144    0.003622298708015                    0          30.73372648
        "BPMYB.4L6.B1"             13347.69                    5          -0.08472959    0.002899514587841                    0          30.74890392
       "BPMSX.B4L6.B1"             13383.23                    5           0.22089324    0.002308973075333                    0          30.77921992
       "BPMSX.A4L6.B1"             13383.82                    5           0.20679038    0.008658842952139                    0          30.77977137
        "BPMSA.4R6.B1"             13568.51                    5          -0.15990726     0.01158064171014                    0          30.95522706
        "BPMYA.4R6.B1"             13691.29                    5           0.12679064     0.01558044370956                    0          31.00741359
        "BPMYB.5R6.B1"             13727.69                    5          -0.24392614    0.006795907673784                    0          31.02828681
          "BPM.8R6.B1"             13823.42                    5           -0.4260693     0.00430717062539                    0          31.34260896
          "BPM.9R6.B1"             13862.49                    5           -0.4593033    0.003626785409724                    0          31.48282412
         "BPM.10R6.B1"             13902.95                    5          -0.33997678    0.007812556447529                    0          31.62218306
         "BPM.11R6.B1"             13954.79                    5          -0.17614704    0.002414990716054                    0          31.73502635
         "BPM.12R6.B1"             14009.52                    5           -0.1667934    0.005497050120586                    0           31.8875593
         "BPM.13R6.B1"             14062.97                    5          0.062279748    0.003170772265823                    0          32.00392343
         "BPM.14R6.B1"             14116.42                    5           -0.2306022    0.005276366557038                    0          32.14124517
         "BPM.15R6.B1"             14169.87                    5          -0.24272694   0.0008910246745319                    0          32.25731782
         "BPM.16R6.B1"             14223.33                    5          -0.38290662    0.008595047356111                    0          32.39670641
         "BPM.17R6.B1"             14276.78                    5           0.37785924    0.003884122947931                    0          32.51102287
         "BPM.18R6.B1"             14330.23                    5          -0.30555906    0.006782995897583                    0          32.64843271
         "BPM.19R6.B1"             14383.68                    5         -0.054169942    0.001643836246709                    0          32.76458372
         "BPM.20R6.B1"             14437.13                    5          -0.02104299    0.006663973119755                    0           32.9038759
         "BPM.21R6.B1"             14490.58                    5          -0.13723006    0.003072685698638                    0          33.01811969
         "BPM.22R6.B1"             14544.04                    5           0.00077258    0.004249681843728                    0          33.15562784
         "BPM.23R6.B1"             14597.49                    5          -0.72698644    0.002297609469607                    0          33.26977491
         "BPM.24R6.B1"             14650.94                    5          0.084333006    0.008699874934432                    0          33.40700381
         "BPM.26R6.B1"             14757.84                    5           0.16851912    0.004776932881863                    0          33.65935472
         "BPM.27R6.B1"             14811.29                    5          -0.54082126    0.002883656344075                    0          33.77349652
         "BPM.28R6.B1"             14864.74                    5            0.2014329    0.005801621447167                    0          33.91074486
         "BPM.29R6.B1"              14918.2                    5           -0.4577427    0.004206947898918                    0          34.02561117
         "BPM.30R6.B1"             14971.65                    5         -0.079004022    0.002643827211192                    0          34.16308108
         "BPM.31R6.B1"              15025.1                    5          -0.15055942    0.001497848715263                    0          34.27721839
         "BPM.32R6.B1"             15078.55                    5          -0.20033126    0.007533346219484                    0          34.41448643
         "BPM.33R6.B1"                15132                    5           -0.2343053    0.008304361233245                    0          34.52935687
         "BPM.34R6.B1"             15185.45                    5         -0.039243236    0.005133575608303                    0          34.66680693
         "BPM.33L7.B1"              15238.9                    5           -0.1952056    0.002155377604092                    0          34.78094056
         "BPM.32L7.B1"             15292.36                    5           0.05756884    0.005345612100231                    0          34.91822851
         "BPM.31L7.B1"             15345.81                    5          -0.31154852    0.003679277216766                    0          35.03310226
         "BPM.30L7.B1"             15399.26                    5          -0.09228654     0.00438716136732                    0          35.17053228
         "BPM.29L7.B1"             15452.71                    5          -0.18465622    0.001018656506295                    0          35.28466304
         "BPM.28L7.B1"             15506.16                    5           -0.2257874    0.007567642466992                    0          35.42197107
         "BPM.27L7.B1"             15559.61                    5          -0.09870296     0.00422546076034                    0          35.53684732
         "BPM.26L7.B1"             15613.06                    5          -0.20240882    0.003651252660913                    0          35.67425717
         "BPM.25L7.B1"             15666.52                    5           0.13862218    0.001842990260914                    0          35.78838586
         "BPM.24L7.B1"             15719.97                    5          0.011244052    0.005280154945411                    0          35.92571411
         "BPM.23L7.B1"             15773.42                    5           -0.3426045      0.0030944017225                    0          36.04059203
         "BPM.22L7.B1"             15826.87                    5          -0.28590202    0.003164167201308                    0          36.17798159
         "BPM.21L7.B1"             15880.32                    5           0.43313526    0.001174024445514                    0          36.29210904
         "BPM.20L7.B1"             15933.77                    5          -0.46947266    0.006153997112012                    0          36.42871412
         "BPM.19L7.B1"             15987.23                    5          0.098736746    0.001880887961779                    0          36.54507676
         "BPM.18L7.B1"             16040.68                    5        -0.0130293652    0.003514805064804                    0          36.68517073
         "BPM.17L7.B1"             16094.13                    5          -0.68200362    0.003932639388749                    0          36.79916399
         "BPM.16L7.B1"             16147.58                    5             0.268235     0.00815118330626                    0           36.9358902
         "BPM.15L7.B1"             16201.03                    5           -0.4502402    0.002762951602951                    0          37.05238681
         "BPM.14L7.B1"             16254.48                    5           -0.1606749    0.003280874771798                    0          37.19234827
         "BPM.13L7.B1"             16307.93                    5          0.050941476    0.002740294732142                    0          37.30621724
         "BPM.12L7.B1"             16361.39                    5          -0.31162098    0.007824704316829                    0          37.44323544
         "BPM.11L7.B1"             16414.84                    5          0.103363668    0.002307859057984                    0          37.56627088
         "BPM.10L7.B1"             16467.62                    5           -0.1615898    0.002485686207109                    0          37.71535738
          "BPM.9L7.B1"             16506.69                    5          -0.24506658    0.001680787576655                    0          37.80463829
          "BPM.8L7.B1"             16547.15                    5           0.27502804     0.00552754104631                    0          37.99623946
          "BPM.7L7.B1"             16586.22                    5         -0.107413548     0.00565909281428                    0           38.0869732
          "BPM.6L7.B1"             16621.04                    5           0.41275186    0.006806081653831                    0           38.1400806
        "BPMWC.6L7.B1"             16633.14                    5          -0.52550774    0.008155960489279                    0          38.14831142
        "BPMWE.5L7.B1"             16710.19                    5           0.54388658    0.004448627673551                    0          38.33304919
        "BPMWE.4L7.B1"             16768.48                    5          -0.36145972    0.009070661395832                    0          38.46789379
         "BPMW.4L7.B1"             16796.59                    5           0.46039158      0.0119794109719                    0          38.48118803
         "BPMW.4R7.B1"             16912.63                    5          -0.42425402    0.002451452659517                    0          38.66951043
        "BPMWE.4R7.B1"             16940.74                    5           0.59719402    0.001422613107582                    0          38.74560556
         "BPMW.5R7.B1"             16975.82                    5          0.069799398    0.005075299585596                    0          38.77850712
        "BPMWE.5R7.B1"             16999.03                    5          -0.05367036    0.005672670466017                    0          38.78923721
         "BPMR.6R7.B1"             17078.24                    5        -0.0103433824    0.003873882368538                    0          38.89443529
        "BPM_A.7R7.B1"             17116.28                    5           0.22271292    0.006231862762754                    0          38.98443818
          "BPM.8R7.B1"             17155.35                    5          -0.33993352    0.003054040292105                    0          39.10818626
          "BPM.9R7.B1"             17194.41                    5           0.16939832    0.002426090682934                    0          39.27092089
         "BPM.10R7.B1"             17234.88                    5          -0.70411878    0.003841101328754                    0          39.37800331
         "BPM.11R7.B1"             17287.66                    5         -0.015545728    0.008630736666206                    0          39.50822729
         "BPM.12R7.B1"             17342.39                    5          -0.17113558    0.002131008558833                    0           39.6243032
         "BPM.13R7.B1"             17395.84                    5          0.090038182    0.001251936378159                    0          39.76265798
         "BPM.14R7.B1"             17449.29                    5          -0.58845454    0.003249895328568                    0          39.87746236
         "BPM.15R7.B1"             17502.74                    5         -0.022529698    0.007597688368589                    0          40.01394631
         "BPM.16R7.B1"             17556.19                    5           0.17992542    0.002765053363288                    0          40.12962699
         "BPM.17R7.B1"             17609.65                    5          -0.28916878   0.0009893536869278                    0          40.26988784
         "BPM.18R7.B1"              17663.1                    5         -0.069198396     0.00269469265023                    0          40.38454554
         "BPM.19R7.B1"             17716.55                    5          -0.14226852    0.009170100476975                    0           40.5210817
         "BPM.20R7.B1"                17770                    5          -0.35775328    0.002325653510276                    0          40.63690917
         "BPM.21R7.B1"             17823.45                    5           0.13969208    0.003243381298865                    0          40.77710798
         "BPM.22R7.B1"              17876.9                    5          -0.42815352    0.003667612410525                    0          40.89162367
         "BPM.23R7.B1"             17930.35                    5          0.068574392     0.00799039132251                    0          41.02896819
         "BPM.24R7.B1"             17983.81                    5          -0.35013324    0.002014293405297                    0          41.14345788
         "BPM.25R7.B1"             18037.26                    5          0.086721604    0.002501621272856                    0          41.28084266
         "BPM.26R7.B1"             18090.71                    5          -0.74219514    0.003492124585783                    0          41.39535745
         "BPM.27R7.B1"             18144.16                    5        -0.0144379312    0.007189231205256                    0          41.53270129
         "BPM.28R7.B1"             18197.61                    5          -0.12966148    0.001861738600829                    0          41.64719181
         "BPM.29R7.B1"             18251.06                    5          -0.56040188    0.003792874263909                    0          41.78457725
         "BPM.30R7.B1"             18304.51                    5          0.090958042    0.002475038595698                    0          41.89909119
         "BPM.31R7.B1"             18357.97                    5         -0.100816184    0.007119785110561                    0           42.0364344
         "BPM.32R7.B1"             18411.42                    5           -0.2797003    0.002405686439292                    0          42.15092577
         "BPM.33R7.B1"             18464.87                    5          -0.44861056    0.003429911459293                    0          42.28831183
         "BPM.34R7.B1"             18518.32                    5          -0.59692074    0.004131119655312                    0           42.4028249
         "BPM.33L8.B1"             18571.77                    5          0.049595446    0.007591083374313                    0          42.54016752
         "BPM.32L8.B1"             18625.22                    5           -0.4946837     0.01509639986859                    0          42.65465978
         "BPM.31L8.B1"             18678.68                    5           0.03921621    0.003213747208276                    0          42.79204639
         "BPM.30L8.B1"             18732.13                    5           -0.1751112    0.002797300985635                    0          42.90655857
         "BPM.29L8.B1"             18785.58                    5           -0.1256252    0.008282405283746                    0          43.04390065
         "BPM.28L8.B1"             18839.03                    5           -0.0641691    0.001026032719409                    0          43.15839381
         "BPM.27L8.B1"             18892.48                    5            0.1144781    0.003738881588419                    0          43.29578094
         "BPM.26L8.B1"             18945.93                    5           -1.0455242    0.005213569771352                    0           43.4102922
         "BPM.25L8.B1"             18999.38                    5         0.0059445708    0.008802668963764                    0          43.54763379
         "BPM.24L8.B1"             19052.84                    5          0.029986636    0.002928143884143                    0          43.66212788
         "BPM.23L8.B1"             19106.29                    5          -0.14367908    0.003843772307229                    0          43.79951548
         "BPM.22L8.B1"             19159.74                    5          0.081279228     0.00365281103998                    0           43.9140258
         "BPM.21L8.B1"             19213.19                    5         0.0047314556    0.006696392973832                    0          44.05136695
         "BPM.20L8.B1"             19266.64                    5          -0.51331856    0.000913281130056                    0          44.16794367
         "BPM.19L8.B1"             19320.09                    5          0.070669738    0.002581597231079                    0            44.307277
         "BPM.18L8.B1"             19373.54                    5           -0.5587415    0.003156921356044                    0          44.42109992
         "BPM.17L8.B1"                19427                    5          0.027274954    0.007715715579289                    0          44.55858222
         "BPM.16L8.B1"             19480.45                    5          -0.36452344    0.002985749155335                    0          44.67523275
         "BPM.15L8.B1"              19533.9                    5           -0.0436337    0.004263851515471                    0          44.81441759
         "BPM.14L8.B1"             19587.35                    5           0.16628132    0.003577902521564                    0          44.92817523
         "BPM.13L8.B1"              19640.8                    5          -0.12898944    0.007912442666751                    0          45.06580681
         "BPM.12L8.B1"             19694.25                    5         -0.062275928   0.0009609400133804                    0          45.17454433
         "BPM.11L8.B1"              19747.7                    5          -0.16194518    0.004591195191431                    0          45.30503584
         "BPM.10L8.B1"             19799.55                    5          0.017252584    0.004698176071959                    0          45.41860143
          "BPM.9L8.B1"             19838.61                    5          -0.21808684    0.005237376749731                    0          45.54318663
          "BPM.8L8.B1"             19879.08                    5           0.50103016    0.001292009706862                    0          45.67541332
          "BPM.7L8.B1"             19918.15                    5         0.0135097346    0.005065098529126                    0          45.84066379
         "BPMR.6L8.B1"             19950.61                    5           -0.1225213    0.003113536970748                    0          46.00673672
          "BPM.5L8.B1"             20011.03                    5            0.1450354    0.002393420166253                    0          46.20877629
        "BPMYB.4L8.B1"              20031.8                    5           0.13822864    0.001277287580235                    0          46.22217689
        "BPMWB.4L8.B1"                20061                    5           -0.7265205    0.001856862467784                    0          46.23995849
        "BPMSX.4L8.B1"             20106.36                    5           0.82238588    0.004810236880012                    0          46.25277673
         "BPMS.2L8.B1"             20144.34                    5          -0.75422864    0.003918498201429                    0          46.26313877
        "BPMSW.1L8.B1"             20154.27                    5          -0.55926878    0.003795400991455                    0          46.26848271
         "BPMS.2R8.B1"             20207.39                    5            1.6392558    0.002538971082944                    0          46.74316478
        "BPMWB.4R8.B1"             20290.66                    5           0.38698276    0.004504761032795                    0          46.76785942
        "BPMYB.4R8.B1"             20319.93                    5          -0.36249304    0.002972721530618                    0          46.77947144
        "BPMYB.5R8.B1"             20340.51                    5           0.12471736    0.003336388062355                    0          46.80051425
          "BPM.6R8.B1"             20424.62                    5          -0.11966274    0.001650735028591                    0          47.21557427
        "BPM_A.7R8.B1"             20446.86                    5           0.27185366    0.001348512525198                    0          47.23967587
          "BPM.8R8.B1"             20488.29                    5           -0.4019165     0.00512109310325                    0          47.33508376
          "BPM.9R8.B1"             20527.36                    5          0.080457434     0.00209399715379                    0          47.57195005
         "BPM.10R8.B1"             20567.82                    5          -0.12042844     0.00203213597641                    0          47.70541853
         "BPM.11R8.B1"             20619.66                    5           -0.1593225    0.001502253364857                    0          47.76475959
         "BPM.12R8.B1"             20674.38                    5          -0.08532432    0.007601406185404                    0          47.92567047
         "BPM.13R8.B1"             20727.83                    5         -0.044410536    0.002157662082376                    0          48.10982432
         "BPM.14R8.B1"             20781.28                    5          -0.25976138    0.002291232384075                    0          48.20144468
         "BPM.15R8.B1"             20834.73                    5          -0.12937186    0.002307361926231                    0          48.26308895
         "BPM.16R8.B1"             20888.18                    5         -0.043394614    0.007080213452633                    0          48.42362831
         "BPM.17R8.B1"             20941.63                    5          -0.38489702     0.00244941925153                    0          48.60978602
         "BPM.18R8.B1"             20995.07                    5          -0.14597856    0.003241677888782                    0          48.70142644
         "BPM.19R8.B1"             21048.52                    5          -0.15670014    0.001438431199125                    0          48.76306531
         "BPM.20R8.B1"             21101.97                    5           0.15524044    0.006429431852553                    0          48.92355922
         "BPM.21R8.B1"             21155.42                    5          -0.28904004    0.003260240606861                    0          49.10974894
         "BPM.22R8.B1"             21208.87                    5          -0.15638728    0.003145088112251                    0          49.20140819
         "BPM.23R8.B1"             21262.32                    5          -0.35457828   0.0006767063453571                    0          49.26304169
         "BPM.24R8.B1"             21315.76                    5           0.10754164    0.006190712238072                    0          49.42349014
         "BPM.25R8.B1"             21369.21                    5          -0.53701918    0.002835422212983                    0          49.60971185
         "BPM.26R8.B1"             21422.66                    5          -0.18293702    0.004537089662969                    0          49.70138995
         "BPM.27R8.B1"             21476.11                    5            0.1353513    0.002326102395042                    0          49.76301806
         "BPM.28R8.B1"             21529.56                    5         0.0134748648    0.004840990537273                    0          49.92342106
         "BPM.29R8.B1"             21583.01                    5          -0.20561048    0.003766246742557                    0          50.10967475
         "BPM.30R8.B1"             21636.46                    5          0.036457608    0.003026702210783                    0           50.2013717
         "BPM.31R8.B1"              21689.9                    5          -0.74815328    0.002118327088443                    0          50.26299444
         "BPM.32R8.B1"             21743.35                    5          -0.12136354    0.006173789356515                    0            50.423352
         "BPM.33R8.B1"              21796.8                    5           0.11769154     0.00406592174133                    0          50.60963764
         "BPM.34R8.B1"             21850.25                    5             -0.17547    0.002484027115035                    0          50.70135346
         "BPM.33L1.B1"              21903.7                    5          -0.10650854    0.002381059237109                    0          50.76297083
         "BPM.32L1.B1"             21957.15                    5         -0.071777088    0.005476245018452                    0          50.92328295
         "BPM.31L1.B1"              22010.6                    5         -0.062184698    0.003102539680261                    0          51.10960051
         "BPM.30L1.B1"             22064.04                    5         -0.039340184    0.003742264288519                    0          51.20133521
         "BPM.29L1.B1"             22117.49                    5          -0.35469334    0.002107021953998                    0          51.26294722
         "BPM.28L1.B1"             22170.94                    5          -0.27652626    0.006953201985463                    0          51.42321391
         "BPM.27L1.B1"             22224.39                    5          0.039830774     0.00339246972592                    0          51.60956337
         "BPM.26L1.B1"             22277.84                    5         -0.057706082    0.002930520969936                    0          51.70131696
         "BPM.25L1.B1"             22331.29                    5          -0.18297666     0.00186812056212                    0          51.76292361
         "BPM.24L1.B1"             22384.74                    5          -0.18244056    0.005907391673032                    0          51.92314488
         "BPM.23L1.B1"             22438.18                    5           0.25372904    0.003864572691334                    0          52.10952622
         "BPM.22L1.B1"             22491.63                    5          -0.28492972    0.003826662609879                    0          52.20129871
         "BPM.21L1.B1"             22545.08                    5           0.17759908    0.001754289669868                    0          52.26290001
         "BPM.20L1.B1"             22598.53                    5          -0.37303848    0.008438581727152                    0          52.42307587
         "BPM.19L1.B1"             22651.98                    5            -0.044085    0.003802149549197                    0          52.60948906
         "BPM.18L1.B1"             22705.43                    5           -0.1674174    0.005374618048589                    0          52.70128047
         "BPM.17L1.B1"             22758.87                    5          0.039174096    0.002907279496465                    0          52.76287642
         "BPM.16L1.B1"             22812.32                    5         -0.079514378    0.002368243050744                    0          52.92300686
         "BPM.15L1.B1"             22865.77                    5          -0.17538808    0.003191344021227                    0          53.10945188
         "BPM.14L1.B1"             22919.22                    5          -0.20920618    0.001594878783424                    0          53.20126222
         "BPM.13L1.B1"             22972.67                    5            0.1094381    0.002485915778989                    0          53.26285283
         "BPM.12L1.B1"             23026.12                    5          -0.48803506    0.006661040733598                    0          53.42436079
         "BPM.11L1.B1"             23079.57                    5           0.50420832    0.002333361827473                    0          53.60603019
         "BPM.10L1.B1"             23132.35                    5           -0.2131987    0.003734410286003                    0          53.69784234
          "BPM.9L1.B1"             23171.41                    5          -0.17454906    0.001995301146848                    0          53.75355784
          "BPM.8L1.B1"             23211.87                    5         -0.062207176    0.004553609665622                    0          54.00633656
         "BPMR.7L1.B1"             23250.94                    5           0.04039022    0.003877288883421                    0           54.1307423
         "BPMR.5L1.B1"             23326.02                    5            0.1256261     0.00557965010482                    0          54.20309643
        "BPMYA.4L1.B1"             23347.14                    5           0.14402554    0.004493034549012                    0          54.20533727
        "BPMWB.4L1.B1"             23368.28                    5          -0.56612854    0.006259008282037                    0          54.20675454
        "BPMSY.4L1.B1"                23461                    5            -1.315468    0.005355414904572                    0          54.21180426
         "BPMS.2L1.B1"             23487.84                    5       -0.01639662952    0.009346995042861                    0          54.21265087
        "BPMSW.1L1.B1"             23497.79                    5         0.0050338716    0.006091896795437                    0          54.21327761
        "BPMSW.1R1.B1"             23540.93                    5          -0.54125088    0.005573122133755                    0          54.70884527
         "BPMS.2R1.B1"              23550.9                    5            1.0160274     0.00734942562655                    0          54.70965283
        "BPMSY.4R1.B1"             23577.62                    5          -0.98747728      0.0108454510227                    0          54.71090366
        "BPMWB.4R1.B1"             23670.46                    5           0.16214146    0.002618197814263                    0          54.71684575
        "BPMYA.4R1.B1"              23691.6                    5          -0.31160998    0.001215454087084                    0          54.72281855
          "BPM.5R1.B1"                23719                    5           -0.2717388    0.001817984974709                    0          54.74482448
         "BPMR.6R1.B1"              23750.9                    5          -0.24347904    0.002703158072817                    0          55.12042753
        "BPMSX.7R1.B1"             23757.12                    5          -0.37558276    0.002821387062185                    0          55.15243192
        "BPM_A.7R1.B1"             23778.63                    5           0.64854386    0.005050618191733                    0           55.1834701
          "BPM.8R1.B1"             23820.07                    5          -0.74625628   0.0005572294622842                    0          55.24588629
          "BPM.9R1.B1"             23859.13                    5            -2.740056    0.004060834643409                    0          55.49063476
         "BPM.10R1.B1"              23899.6                    5           -1.2323462    0.004970933328893                    0          55.62355109
         "BPM.11R1.B1"             23952.38                    5           0.27875968    0.002662696516287                    0          55.70393897
         "BPM.12R1.B1"             24007.11                    5          -0.43873658   0.0004877272987203                    0           55.7648688
         "BPM.13R1.B1"             24060.56                    5          -0.26200464    0.007458440942892                    0          55.92490913
         "BPM.14R1.B1"             24114.01                    5          -0.31229916    0.001322566179308                    0            56.110478
         "BPM.15R1.B1"             24167.46                    5          -0.03797856    0.003397235611685                    0          56.20177309
         "BPM.16R1.B1"             24220.91                    5          -0.34492508    0.003075543640047                    0          56.26352047
         "BPM.17R1.B1"             24274.37                    5            2.1122742    0.006068874867746                    0            56.424909
         "BPM.18R1.B1"             24327.82                    5           0.43574824    0.004004781286741                    0            56.610478
         "BPM.19R1.B1"             24381.27                    5          -0.09311777    0.003924211644192                    0          56.70177309
         "BPM.20R1.B1"             24434.72                    5          -0.44710938    0.001244569296514                    0          56.76352047
         "BPM.21R1.B1"             24488.17                    5          -0.10977314    0.006517587880391                    0            56.924909
         "BPM.22R1.B1"             24541.62                    5           0.32040774    0.002516503107621                    0            57.110478
         "BPM.23R1.B1"             24595.08                    5           -0.1587204     0.00364090443492                    0          57.20177309
         "BPM.24R1.B1"             24648.53                    5          -0.36641372    0.002427076735875                    0          57.26352047
         "BPM.25R1.B1"             24701.98                    5         -0.089887422     0.00643092814797                    0            57.424909
         "BPM.26R1.B1"             24755.43                    5          -0.31470418     0.00338666114777                    0            57.610478
         "BPM.27R1.B1"             24808.88                    5           0.02713023    0.001992607504016                    0          57.70177309
         "BPM.28R1.B1"             24862.33                    5        -0.0002254896    0.002680357163153                    0          57.76352047
         "BPM.29R1.B1"             24915.78                    5          -0.21971402    0.004934889603408                    0            57.924909
         "BPM.30R1.B1"             24969.24                    5          -0.24480428    0.001292517567315                    0            58.110478
         "BPM.31R1.B1"             25022.69                    5         -0.028013216    0.004324451096933                    0          58.20177309
         "BPM.32R1.B1"             25076.14                    5         -0.094506362    0.003475214587808                    0          58.26352047
         "BPM.33R1.B1"             25129.59                    5          -0.46893936    0.006310783883056                    0            58.424909
         "BPM.34R1.B1"             25183.04                    5            0.5305555    0.002834089357145                    0            58.610478
         "BPM.33L2.B1"             25236.49                    5          -0.28870184    0.003362763129127                    0          58.70177309
         "BPM.32L2.B1"             25289.94                    5           0.11860132    0.001944981302177                    0          58.76352047
