@ GetLLMVersion %s "V3.0.0 Dev"
@ Command %s "/afs/cern.ch/eng/sl/lintrack/miniconda2/bin/python '/afs/cern.ch/eng/sl/lintrack/Beta-Beat.src/GetLLM/GetLLM.py' '--accel=LHCB1' '--model=/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/models/LHCB1/b1_30cm_forlocal_2022/twiss.dat' '--files=/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/LHCB1/Measurements/Beam1@Turn@2022_04_27@22_45_02_462-1_6600/Beam1@Turn@2022_04_27@22_45_02_462.sdds.clean,/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/LHCB1/Measurements/Beam1@Turn@2022_04_27@22_47_00_319-1_6600/Beam1@Turn@2022_04_27@22_47_00_319.sdds.clean,/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/LHCB1/Measurements/Beam1@Turn@2022_04_27@22_48_29_082-1_6600/Beam1@Turn@2022_04_27@22_48_29_082.sdds.clean,/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/LHCB1/Measurements/Beam1@Turn@2022_04_27@22_50_43_853-1_6600/Beam1@Turn@2022_04_27@22_50_43_853.sdds.clean,/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/LHCB1/Measurements/Beam1@Turn@2022_04_27@22_52_01_475-1_6600/Beam1@Turn@2022_04_27@22_52_01_475.sdds.clean' '--output=/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/LHCB1/Results/b1_30cm_beforeKmod' '--tbtana=SUSSIX' '--bpmu=mm' '--useerrorofmean=false' '--lhcphase=0' '--errordefs=/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/models/LHCB1/b1_30cm_forlocal_2022/error_deff.txt' '--calibration=/afs/cern.ch/eng/sl/lintrack/LHC_commissioning2017/Calibration_factors_2017/Calibration_factors_2017_beam1' '--range=11'"
@ CWD %s "/nfs/cs-ccr-nfsop/nfs2/vol1/u1/lhcop"
@ Date %s "28. April 2022, 01:17:57"
@ TABLE %s "ORBIT"
@ TYPE %s "ORBIT"
@ SEQUENCE %s "LHCB1"
@ Q1 %le 0.26998810745173746
@ Q2 %le 0.3219859684952381
@ FILES %s "/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/LHCB1/Measurements/Beam1@Turn@2022_04_27@22_45_02_462-1_6600/Beam1@Turn@2022_04_27@22_45_02_462.sdds.clean_liny,/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/LHCB1/Measurements/Beam1@Turn@2022_04_27@22_47_00_319-1_6600/Beam1@Turn@2022_04_27@22_47_00_319.sdds.clean_liny,/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/LHCB1/Measurements/Beam1@Turn@2022_04_27@22_48_29_082-1_6600/Beam1@Turn@2022_04_27@22_48_29_082.sdds.clean_liny,/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/LHCB1/Measurements/Beam1@Turn@2022_04_27@22_50_43_853-1_6600/Beam1@Turn@2022_04_27@22_50_43_853.sdds.clean_liny,/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/LHCB1/Measurements/Beam1@Turn@2022_04_27@22_52_01_475-1_6600/Beam1@Turn@2022_04_27@22_52_01_475.sdds.clean_liny"
*                 NAME                    S                COUNT                    Y                 STDY                 YMDL               MUYMDL
$                   %s                  %le                  %le                  %le                  %le                  %le                  %le
         "BPM.26R5.B1"             11425.84                    5           0.13390758    0.001249961358531                    0          25.14477267
         "BPM.27R5.B1"             11479.29                    5           0.14482016    0.002492958779969                    0          25.21315452
         "BPM.28R5.B1"             11532.74                    5          -0.33569798    0.003475280101208                    0          25.41089257
         "BPM.29R5.B1"             11586.19                    5          -0.40356136    0.001219955772405                    0          25.56501397
         "BPM.30R5.B1"             11639.64                    5          0.058617662      0.0043285889947                    0          25.64477267
         "BPM.31R5.B1"             11693.09                    5         -0.100494132    0.003997037991813                    0          25.71315452
         "BPM.32R5.B1"             11746.54                    5          0.090708652    0.003718730442266                    0          25.91089257
         "BPM.33R5.B1"                11800                    5           0.16176862    0.005395460523609                    0          26.06501397
         "BPM.34R5.B1"             11853.45                    5         -0.070464394    0.005507539120661                    0          26.14477267
         "BPM.33L6.B1"              11906.9                    5            0.3874667    0.003792605002929                    0          26.21315452
         "BPM.32L6.B1"             11960.35                    5          -0.20454666    0.004220921112104                    0          26.41089257
         "BPM.31L6.B1"              12013.8                    5         -0.060943206    0.003060628829415                    0          26.56501397
         "BPM.29L6.B1"              12120.7                    5           0.41335532    0.002819262025759                    0          26.71315452
         "BPM.28L6.B1"             12174.16                    5         -0.083725366      0.0109499442005                    0          26.91089257
         "BPM.27L6.B1"             12227.61                    5             0.122397    0.005009147479184                    0          27.06501397
         "BPM.26L6.B1"             12281.06                    5           0.12856106     0.01180189369833                    0          27.14477267
         "BPM.25L6.B1"             12334.51                    5           -0.3294821    0.006323958345864                    0          27.21315452
         "BPM.24L6.B1"             12387.96                    5          0.035254606    0.009890542898632                    0          27.41089257
         "BPM.23L6.B1"             12441.41                    5           -0.2530765    0.005788134379936                    0          27.56501397
         "BPM.22L6.B1"             12494.87                    5          -0.20558872    0.006481846219235                    0          27.64477267
         "BPM.21L6.B1"             12548.32                    5           0.49028248    0.004190401303195                    0          27.71315452
         "BPM.20L6.B1"             12601.77                    5         -0.047370746    0.002731340703992                    0          27.91089257
         "BPM.19L6.B1"             12655.22                    5          0.018001426    0.004627851531275                    0          28.06501397
         "BPM.18L6.B1"             12708.67                    5           0.25708664      0.0096420183739                    0          28.14477267
         "BPM.17L6.B1"             12762.12                    5          -0.57133324    0.004029370348164                    0          28.21315452
         "BPM.16L6.B1"             12815.57                    5         -0.101328928    0.008392702379231                    0          28.41089257
         "BPM.15L6.B1"             12869.03                    5           0.33752618      0.0042019084471                    0          28.56501397
         "BPM.14L6.B1"             12922.48                    5          -0.19032026     0.01120845523516                    0          28.64477267
         "BPM.13L6.B1"             12975.93                    5         -0.098695786    0.006911177781667                    0          28.71315452
         "BPM.12L6.B1"             13029.38                    5         0.0089377146    0.008503650430941                    0          28.91203517
         "BPM.11L6.B1"             13082.83                    5           0.34029642     0.00682565774866                    0          29.07915019
         "BPM.10L6.B1"             13134.67                    5          -0.22211392    0.008613129357081                    0          29.16196483
          "BPM.8L6.B1"              13214.2                    5           -0.3342077     0.00596701800234                    0          29.56433506
        "BPMYA.5L6.B1"             13311.29                    5           0.24714904     0.00458026714446                    0          29.65489241
        "BPMYB.4L6.B1"             13347.69                    5         -0.088626564    0.005061427330942                    0          29.67349576
       "BPMSX.B4L6.B1"             13383.23                    5         -0.050840502    0.003440445865297                    0          29.68305948
       "BPMSX.A4L6.B1"             13383.82                    5          -0.44154862    0.009751039203173                    0          29.68323656
        "BPMSA.4R6.B1"             13568.51                    5          -0.15828412    0.003795882408851                    0          29.80914796
        "BPMYA.4R6.B1"             13691.29                    5           0.21125926    0.002910061198433                    0          29.95627564
        "BPMYB.5R6.B1"             13727.69                    5           0.19338322    0.005960606353537                    0          29.97440373
          "BPM.8R6.B1"             13823.42                    5          -0.07464189    0.001958390842324                    0          30.11679217
          "BPM.9R6.B1"             13862.49                    5           0.27577988    0.006410546968692                    0          30.28249525
         "BPM.10R6.B1"             13902.95                    5          -0.68471714    0.001621127966116                    0          30.39133027
         "BPM.11R6.B1"             13954.79                    5          0.015654862    0.001548046682189                    0          30.54131247
         "BPM.12R6.B1"             14009.52                    5         0.0119732066    0.001639525536068                    0          30.65012871
         "BPM.13R6.B1"             14062.97                    5        -0.0075569028    0.002309947269611                    0          30.78167351
         "BPM.14R6.B1"             14116.42                    5          0.036156962    0.002007185867237                    0          30.89904772
         "BPM.15R6.B1"             14169.87                    5           0.21494532    0.003611586129919                    0          31.03773421
         "BPM.16R6.B1"             14223.33                    5          -0.28496328    0.003225142207376                    0          31.15620146
         "BPM.17R6.B1"             14276.78                    5          0.030299302    0.002844517526372                    0          31.30115385
         "BPM.18R6.B1"             14330.23                    5          0.046279356     0.00178292504722                    0          31.41787809
         "BPM.19R6.B1"             14383.68                    5          -0.14621814    0.001821982323358                    0           31.5568007
         "BPM.20R6.B1"             14437.13                    5          0.053560476    0.001215575544244                    0           31.6759082
         "BPM.21R6.B1"             14490.58                    5           -0.1084883    0.002834850024291                    0          31.82051901
         "BPM.22R6.B1"             14544.04                    5            0.3513335    0.001656722194034                    0          31.93665759
         "BPM.23R6.B1"             14597.49                    5          0.056815274    0.002925709463519                    0          32.07646576
         "BPM.24R6.B1"             14650.94                    5          -0.13351688    0.002372977961511                    0          32.19317169
         "BPM.25R6.B1"             14704.39                    5          -0.01456907    0.002971789128229                    0          32.33322388
         "BPM.26R6.B1"             14757.84                    5          0.031943594   0.0006946751661917                    0          32.44934548
         "BPM.27R6.B1"             14811.29                    5          -0.13106736     0.00518025893741                    0          32.58920744
         "BPM.28R6.B1"             14864.74                    5           0.02364913    0.002268951623984                    0          32.70592661
         "BPM.29R6.B1"              14918.2                    5          0.059149554    0.005269304246593                    0          32.84592368
         "BPM.30R6.B1"             14971.65                    5        -0.0038324268    0.001118928927537                    0          32.96203596
         "BPM.31R6.B1"              15025.1                    5          0.052513496    0.004789252685241                    0          33.10195382
         "BPM.32R6.B1"             15078.55                    5           0.18687322    0.001615387849966                    0           33.2186785
         "BPM.33R6.B1"                15132                    5          -0.13024592     0.00376427899681                    0          33.35861912
         "BPM.34R6.B1"             15185.45                    5          0.006990941    0.002201474106189                    0          33.47472983
         "BPM.33L7.B1"              15238.9                    5          0.065714024    0.004608643460282                    0          33.61470427
         "BPM.32L7.B1"             15292.36                    5            -0.523395     0.00155179607171                    0           33.7314266
         "BPM.31L7.B1"             15345.81                    5            0.2012209    0.003189162606114                    0          33.87131087
         "BPM.30L7.B1"             15399.26                    5          0.046678838    0.003749655647192                    0           33.9874278
         "BPM.29L7.B1"             15452.71                    5          0.073781788    0.005230146489527                    0          34.12745806
         "BPM.28L7.B1"             15506.16                    5         0.0057718584    0.002445471260525                    0          34.24417023
         "BPM.27L7.B1"             15559.61                    5          -0.13821234    0.002876756125678                    0           34.3839997
         "BPM.26L7.B1"             15613.06                    5           0.16635314    0.002643273894742                    0          34.50013049
         "BPM.25L7.B1"             15666.52                    5         -0.087204348    0.002596548862347                    0          34.64021439
         "BPM.24L7.B1"             15719.97                    5          -0.10094331    0.002146053494351                    0          34.75690886
         "BPM.23L7.B1"             15773.42                    5          0.053027546    0.001883565135928                    0          34.89668646
         "BPM.22L7.B1"             15826.87                    5           0.16232726    0.002310337739512                    0          35.01283839
         "BPM.21L7.B1"             15880.32                    5          0.058708734    0.003262294806323                    0          35.15297237
         "BPM.20L7.B1"             15933.77                    5          -0.12337412    0.002333991441677                    0          35.27296846
         "BPM.19L7.B1"             15987.23                    5         -0.052293002    0.002423487390311                    0           35.4161987
         "BPM.18L7.B1"             16040.68                    5          -0.11565084    0.002102705111664                    0           35.5316401
         "BPM.17L7.B1"             16094.13                    5           0.07479458    0.004441689129867                    0          35.67240038
         "BPM.16L7.B1"             16147.58                    5          -0.25986694   0.0007552584528442                    0          35.79266328
         "BPM.15L7.B1"             16201.03                    5         -0.016990084    0.003700446648517                    0          35.93521453
         "BPM.14L7.B1"             16254.48                    5           0.40438552    0.002606500336809                    0          36.05047416
         "BPM.13L7.B1"             16307.93                    5           0.13713936    0.003820361255512                    0           36.1919273
         "BPM.12L7.B1"             16361.39                    5          -0.17355508    0.001493908103537                    0          36.31159525
         "BPM.11L7.B1"             16414.84                    5          -0.45686694    0.002708814847611                    0          36.45127933
         "BPM.10L7.B1"             16467.62                    5           -0.1218929    0.002274322346594                    0          36.54715428
          "BPM.9L7.B1"             16506.69                    5           0.76942164    0.004761102065126                    0          36.63574949
          "BPM.8L7.B1"             16547.15                    5         -0.039997252    0.002392426644367                    0          36.70287232
          "BPM.7L7.B1"             16586.22                    5          0.073377664    0.003980870919495                    0          36.77921642
          "BPM.6L7.B1"             16621.04                    5            -1.759302    0.004902241528181                    0          36.84213963
        "BPMWC.6L7.B1"             16633.14                    5           0.53802012    0.002913261966565                    0          36.88492579
        "BPMWE.5L7.B1"             16710.19                    5           0.15743606    0.005980958249865                    0          37.00033155
         "BPMW.5L7.B1"              16733.4                    5           0.33561878    0.003658150679486                    0          37.01210905
        "BPMWE.4L7.B1"             16768.48                    5            0.1259516    0.004694834872519                    0          37.04657879
         "BPMW.4L7.B1"             16796.59                    5           0.10993448    0.002222861710909                    0          37.11741614
         "BPMW.4R7.B1"             16912.63                    5          -0.29282546     0.00437816503419                    0          37.26822557
        "BPMWE.4R7.B1"             16940.74                    5           0.28716692    0.005538383201423                    0          37.28023571
         "BPMW.5R7.B1"             16975.82                    5           0.37783876    0.005697834719138                    0          37.31295216
        "BPMWE.5R7.B1"             16999.03                    5          -0.56838454    0.001397541480811                    0            37.371674
         "BPMR.6R7.B1"             17078.24                    5          -0.18333144    0.003327967346989                    0           37.5329962
        "BPM_A.7R7.B1"             17116.28                    5          -0.37041868    0.004091822946047                    0          37.58684309
          "BPM.8R7.B1"             17155.35                    5           0.45375018     0.00389555892598                    0          37.65199877
          "BPM.9R7.B1"             17194.41                    5           -0.2345176    0.002421907165896                    0          37.71188596
         "BPM.10R7.B1"             17234.88                    5         0.0103897004    0.003135014557265                    0          37.78375801
         "BPM.11R7.B1"             17287.66                    5          -0.48998608    0.001323264325014                    0          37.89743929
         "BPM.12R7.B1"             17342.39                    5           0.14703158    0.002857512335901                    0          38.04314112
         "BPM.13R7.B1"             17395.84                    5           0.37417896    0.003715564022144                    0          38.16063663
         "BPM.14R7.B1"             17449.29                    5         -0.079553464    0.002638249662122                    0          38.29977927
         "BPM.15R7.B1"             17502.74                    5          -0.18458564    0.001949316498318                    0          38.41836967
         "BPM.16R7.B1"             17556.19                    5           0.14907938    0.001714197271558                    0          38.56283514
         "BPM.17R7.B1"             17609.65                    5           -0.5797341    0.004316150270345                    0          38.67950159
         "BPM.18R7.B1"              17663.1                    5           0.26394764    0.004420535642047                    0          38.81890569
         "BPM.19R7.B1"             17716.55                    5          -0.24810584    0.001429539076279                    0          38.93803399
         "BPM.20R7.B1"                17770                    5           0.17682184    0.005662883776542                    0          39.08214824
         "BPM.21R7.B1"             17823.45                    5         -0.101612702     0.00120012269616                    0          39.19832978
         "BPM.22R7.B1"              17876.9                    5           0.11173104    0.002699507102161                    0          39.33813615
         "BPM.23R7.B1"             17930.35                    5          -0.38268332    0.002186383920041                    0          39.45440164
         "BPM.24R7.B1"             17983.81                    5          0.048355022    0.002192800933609                    0          39.59449616
         "BPM.25R7.B1"             18037.26                    5          -0.18136816    0.001821379956683                    0          39.71105478
         "BPM.26R7.B1"             18090.71                    5           0.17850186    0.003558922369288                    0          39.85083466
         "BPM.27R7.B1"             18144.16                    5          -0.28802678    0.001969267568888                    0          39.96712191
         "BPM.28R7.B1"             18197.61                    5           0.18199998    0.005074935725092                    0          40.10724148
         "BPM.29R7.B1"             18251.06                    5          -0.03563863    0.002536881584501                    0          40.22377652
         "BPM.30R7.B1"             18304.51                    5            0.1413771    0.004951024803839                    0           40.3635336
         "BPM.31R7.B1"             18357.97                    5          -0.48126806    0.001990858909773                    0          40.47984593
         "BPM.32R7.B1"             18411.42                    5          0.055586384    0.004216792978808                    0          40.61998606
         "BPM.33R7.B1"             18464.87                    5         -0.033017178    0.001652656074819                    0          40.73649453
         "BPM.34R7.B1"             18518.32                    5           0.28341886    0.003078304687756                    0          40.87623357
         "BPM.33L8.B1"             18571.77                    5          -0.65547342    0.002184652180536                    0          40.99257366
         "BPM.32L8.B1"             18625.22                    5           0.17987306    0.005620706923032                    0          41.13272934
         "BPM.31L8.B1"             18678.68                    5           0.29599336    0.001503788039131                    0           41.2492089
         "BPM.30L8.B1"             18732.13                    5            1.5287426    0.001527143032012                    0          41.38893511
         "BPM.29L8.B1"             18785.58                    5          -0.12596326    0.002136480285569                    0          41.50530494
         "BPM.28L8.B1"             18839.03                    5           -0.1640285    0.002968804088556                    0          41.64547075
         "BPM.27L8.B1"             18892.48                    5           0.25908994    0.001658567120919                    0          41.76191983
         "BPM.26L8.B1"             18945.93                    5           0.29205706    0.004777430019853                    0          41.90163875
         "BPM.25L8.B1"             18999.38                    5          -0.93743142    0.002155876718593                    0          42.01803954
         "BPM.24L8.B1"             19052.84                    5           0.28358384    0.003837811834185                    0          42.15820981
         "BPM.23L8.B1"             19106.29                    5           0.20221742    0.002691219932634                    0           42.2746276
         "BPM.22L8.B1"             19159.74                    5           0.10958138    0.003263576982057                    0          42.41434497
         "BPM.21L8.B1"             19213.19                    5          -0.67390426   0.0009376424279525                    0          42.53077713
         "BPM.20L8.B1"             19266.64                    5         0.0107891262     0.00401350200327                    0          42.67046411
         "BPM.19L8.B1"             19320.09                    5           0.25359544    0.002718185078799                    0          42.78980732
         "BPM.18L8.B1"             19373.54                    5          0.085148302    0.002211649821241                    0          42.93359865
         "BPM.17L8.B1"                19427                    5          -0.25797548      0.0013590355955                    0          43.04960955
         "BPM.16L8.B1"             19480.45                    5            0.1346342    0.003103117482183                    0          43.18975277
         "BPM.15L8.B1"              19533.9                    5          0.039173544    0.003541514023805                    0          43.30948709
         "BPM.14L8.B1"             19587.35                    5          0.028348786    0.003037737547953                    0          43.45275095
         "BPM.13L8.B1"              19640.8                    5          -0.31247964    0.002185503061226                    0          43.56844302
         "BPM.12L8.B1"             19694.25                    5           0.12441742    0.003324066290226                    0          43.71110829
         "BPM.11L8.B1"              19747.7                    5          -0.35961652    0.002383373307275                    0          43.82191874
         "BPM.10L8.B1"             19799.55                    5            0.1078817    0.001525930621038                    0          43.94713863
          "BPM.9L8.B1"             19838.61                    5           -0.2773913    0.002141049521197                    0          44.01040168
          "BPM.8L8.B1"             19879.08                    5           0.55075644    0.004378474552007                    0          44.09982596
          "BPM.7L8.B1"             19918.15                    5          -0.12272718    0.004424590400683                    0          44.17257113
         "BPMR.6L8.B1"             19950.61                    5          0.044952216    0.002004139934177                    0          44.24079275
          "BPM.5L8.B1"             20011.03                    5          -0.62257436    0.002389848772352                    0          44.62229908
        "BPMYB.4L8.B1"              20031.8                    5           0.35458094    0.003808731528298                    0          44.64369623
        "BPMWB.4L8.B1"                20061                    5          -0.10628682    0.004668662400069                    0          44.65525084
        "BPMSX.4L8.B1"             20106.36                    5          0.069746644    0.005819991946208                    0          44.67083621
         "BPMS.2L8.B1"             20144.34                    5            0.6757442    0.006799604055829                    0          44.67990067
        "BPMSW.1L8.B1"             20154.27                    5            1.4246826    0.006153306057764                    0          44.68402844
         "BPMS.2R8.B1"             20207.39                    5          -0.17254614     0.00645315335031                    0          45.15998678
        "BPMSX.4R8.B1"             20245.25                    5           0.40431172     0.00796393196416                    0          45.17029611
        "BPMWB.4R8.B1"             20290.66                    5           0.86472744    0.004896402733281                    0          45.18306485
        "BPMYB.4R8.B1"             20319.93                    5           0.42705674    0.006534621123723                    0          45.20082156
        "BPMYB.5R8.B1"             20340.51                    5         -0.068344228    0.003491843592826                    0          45.21407269
          "BPM.6R8.B1"             20424.62                    5          0.018973746    0.003330291210529                    0          45.43165406
        "BPM_A.7R8.B1"             20446.86                    5          -0.36603458    0.003429192187358                    0          45.49199907
          "BPM.8R8.B1"             20488.29                    5           0.42916428    0.001047028991869                    0          45.70613846
          "BPM.9R8.B1"             20527.36                    5          0.075667462    0.002280255393599                    0          45.87094922
         "BPM.10R8.B1"             20567.82                    5          -0.44098648    0.002018023924982                    0            45.923423
         "BPM.11R8.B1"             20619.66                    5           0.11940202    0.003032103804592                    0          46.09243445
         "BPM.12R8.B1"             20674.38                    5          -0.39483274    0.002130156798608                    0          46.26980227
         "BPM.13R8.B1"             20727.83                    5           0.40818402    0.004182069403284                    0           46.3553598
         "BPM.14R8.B1"             20781.28                    5          -0.41190334    0.002560931663793                    0          46.42324656
         "BPM.15R8.B1"             20834.73                    5           0.24609438    0.001594454836555                    0          46.62080407
         "BPM.16R8.B1"             20888.18                    5           -0.7581331     0.00134002331776                    0          46.77581238
         "BPM.17R8.B1"             20941.63                    5           0.10234453    0.002647212672192                    0          46.85534185
         "BPM.18R8.B1"             20995.07                    5           0.19157636    0.001313790644898                    0          46.92321791
         "BPM.19R8.B1"             21048.52                    5          0.070007756    0.002374097042567                    0          47.12073276
         "BPM.20R8.B1"             21101.97                    5          -0.39928064    0.003122421863659                    0          47.27578338
         "BPM.21R8.B1"             21155.42                    5           0.16652104    0.001818003280145                    0          47.35532379
         "BPM.22R8.B1"             21208.87                    5           0.30469474     0.00301842050394                    0          47.42318927
         "BPM.23R8.B1"             21262.32                    5          -0.11814004    0.002461807549468                    0          47.62066145
         "BPM.24R8.B1"             21315.76                    5          -0.14694308    0.002614359114167                    0          47.77575436
         "BPM.25R8.B1"             21369.21                    5           0.08751325    0.002690490583343                    0          47.85530573
         "BPM.26R8.B1"             21422.66                    5          -0.41273016    0.003895672287879                    0          47.92316065
         "BPM.27R8.B1"             21476.11                    5            0.1753683    0.004399888503612                    0          48.12059013
         "BPM.28R8.B1"             21529.56                    5          -0.15477874     0.00272125976243                    0          48.27572534
         "BPM.29R8.B1"             21583.01                    5           0.33063918    0.004652306222272                    0          48.35528767
         "BPM.30R8.B1"             21636.46                    5          -0.38122066    0.001765592049879                    0          48.42313202
         "BPM.31R8.B1"              21689.9                    5         -0.090936032    0.002515490705997                    0           48.6205188
         "BPM.32R8.B1"             21743.35                    5           0.53163058    0.003784559802905                    0          48.77569631
         "BPM.33R8.B1"              21796.8                    5          -0.19637424    0.001501082258448                    0          48.85526961
         "BPM.34R8.B1"             21850.25                    5          -0.20039248    0.001112143290145                    0          48.92310341
         "BPM.33L1.B1"              21903.7                    5          0.052479842    0.004185824309003                    0          49.12044747
         "BPM.32L1.B1"             21957.15                    5          0.019396158    0.002537400388026                    0          49.27566727
         "BPM.31L1.B1"              22010.6                    5          -0.08603521    0.004197347238233                    0          49.35525155
         "BPM.30L1.B1"             22064.04                    5           0.56096682    0.004484867234354                    0           49.4230748
         "BPM.29L1.B1"             22117.49                    5         -0.044216682     0.00399920870111                    0          49.62037613
         "BPM.28L1.B1"             22170.94                    5          -0.34789186    0.001303772901475                    0          49.77563822
         "BPM.27L1.B1"             22224.39                    5         0.0076736712    0.003821260638532                    0          49.85523349
         "BPM.26L1.B1"             22277.84                    5          -0.08658047    0.001328786554199                    0          49.92304621
         "BPM.25L1.B1"             22331.29                    5          0.017595968    0.003854671386881                    0          50.12030479
         "BPM.24L1.B1"             22384.74                    5          0.071521314    0.002799495548274                    0          50.27560916
         "BPM.23L1.B1"             22438.18                    5           0.13159492    0.004260186524768                    0          50.35521543
         "BPM.22L1.B1"             22491.63                    5          -0.15923218    0.005183499997281                    0          50.42301762
         "BPM.21L1.B1"             22545.08                    5          0.026707104    0.006579492404708                    0          50.62023343
         "BPM.20L1.B1"             22598.53                    5           0.12330136       0.004575440769                    0           50.7755801
         "BPM.19L1.B1"             22651.98                    5         -0.106242508    0.007746897403962                    0          50.85519737
         "BPM.18L1.B1"             22705.43                    5         -0.092485206    0.003638523480909                    0          50.92298903
         "BPM.17L1.B1"             22758.87                    5          0.080611862    0.006159918016594                    0          51.12016208
         "BPM.16L1.B1"             22812.32                    5          -0.34295926    0.004776930284878                    0          51.27555103
         "BPM.15L1.B1"             22865.77                    5           0.27944244    0.004122397944721                    0          51.35517931
         "BPM.14L1.B1"             22919.22                    5           0.06886109    0.003506316171987                    0          51.42296046
         "BPM.13L1.B1"             22972.67                    5         0.0080455624    0.003772734612194                    0          51.62009071
         "BPM.12L1.B1"             23026.12                    5          -0.26459806   0.0007298242875044                    0          51.77306307
         "BPM.11L1.B1"             23079.57                    5          3.23661e-05    0.008541758811798                    0          51.85211644
         "BPM.10L1.B1"             23132.35                    5           0.11207128    0.004748853932669                    0          51.90381402
          "BPM.9L1.B1"             23171.41                    5          -0.67077142    0.006146997818925                    0          51.97278602
          "BPM.8L1.B1"             23211.87                    5           0.25270728    0.005132140056724                    0          52.20368747
         "BPMR.7L1.B1"             23250.94                    5           0.42427988     0.00492664514795                    0          52.37120834
         "BPMR.5L1.B1"             23326.02                    5          -0.79270246     0.00582524028231                    0          52.82447265
        "BPMYA.4L1.B1"             23347.14                    5           0.32460836    0.005644894585253                    0          52.83857886
        "BPMWB.4L1.B1"             23368.28                    5          -0.33270072    0.004553264184495                    0          52.84453353
        "BPMSY.4L1.B1"                23461                    5            0.4465404     0.01407476505197                    0          52.85045638
         "BPMS.2L1.B1"             23487.84                    5            0.5019906    0.006507859307351                    0          52.85170681
        "BPMSW.1L1.B1"             23497.79                    5           0.43125234    0.006361905924375                    0          52.85251078
        "BPMSW.1R1.B1"             23540.93                    5           0.12418524    0.005186760209477                    0          53.34809008
         "BPMS.2R1.B1"              23550.9                    5            0.7994728    0.008274756439935                    0          53.34871665
        "BPMSY.4R1.B1"             23577.62                    5           0.57961026    0.005273402112729                    0          53.34955545
        "BPMWB.4R1.B1"             23670.46                    5           -0.3455952    0.008788392763422                    0          53.35459795
        "BPMYA.4R1.B1"              23691.6                    5            0.9841466    0.008156882452015                    0          53.35601191
          "BPM.5R1.B1"                23719                    5          -0.73035712      0.0064515927049                    0          53.35931892
         "BPMR.6R1.B1"              23750.9                    5          -0.28681828    0.002277611218322                    0          53.36928731
        "BPMSX.7R1.B1"             23757.12                    5            1.3165806    0.003582743060867                    0          53.37309501
        "BPM_A.7R1.B1"             23778.63                    5           -0.9280404    0.005059841232735                    0          53.40777248
          "BPM.8R1.B1"             23820.07                    5           0.32339144    0.001098250788577                    0          53.64670415
          "BPM.9R1.B1"             23859.13                    5          -0.42331684     0.00284638043743                    0          53.77924331
         "BPM.10R1.B1"              23899.6                    5            3.4058324    0.002474751915098                    0          53.84201144
         "BPM.11R1.B1"             23952.38                    5           -3.2385688    0.001766490916994                    0          53.90835644
         "BPM.12R1.B1"             24007.11                    5          0.085112488    0.002283105514634                    0          54.12189745
         "BPM.13R1.B1"             24060.56                    5          -0.32026928    0.002647755086451                    0           54.2765055
         "BPM.14R1.B1"             24114.01                    5          0.098936316    0.003865357552471                    0          54.35578036
         "BPM.15R1.B1"             24167.46                    5           0.37443626     0.00326881424658                    0          54.42392153
         "BPM.16R1.B1"             24220.91                    5          -0.12972562    0.003267286808014                    0           54.6224973
         "BPM.17R1.B1"             24274.37                    5            0.1068217    0.001252985243418                    0          54.77650578
         "BPM.18R1.B1"             24327.82                    5          -0.12714434     0.00489434326612                    0          54.85578036
         "BPM.19R1.B1"             24381.27                    5           -0.1727393    0.004503185512082                    0          54.92392153
         "BPM.20R1.B1"             24434.72                    5            0.1113793    0.001769951849124                    0           55.1224973
         "BPM.21R1.B1"             24488.17                    5          -0.31924844    0.002273740555692                    0          55.27650578
         "BPM.22R1.B1"             24541.62                    5           0.24148898    0.004934485834796                    0          55.35578036
         "BPM.23R1.B1"             24595.08                    5            -3.656325    0.003248117239816                    0          55.42392153
         "BPM.24R1.B1"             24648.53                    5          0.035780606    0.003030138117229                    0           55.6224973
         "BPM.25R1.B1"             24701.98                    5            2.7439916    0.002815127606568                    0          55.77650578
         "BPM.26R1.B1"             24755.43                    5         -0.080051982    0.003240851623731                    0          55.85578036
         "BPM.27R1.B1"             24808.88                    5          -0.18274306    0.003075251183662                    0          55.92392153
         "BPM.28R1.B1"             24862.33                    5          0.032619398    0.001792805243934                    0           56.1224973
         "BPM.29R1.B1"             24915.78                    5          0.016454928      0.0031050601816                    0          56.27650578
         "BPM.30R1.B1"             24969.24                    5           0.46370222    0.003156513554204                    0          56.35578036
         "BPM.31R1.B1"             25022.69                    5          -0.85714574    0.003754084886435                    0          56.42392153
