@ GetLLMVersion %s "V3.0.0 Dev"
@ Command %s "/afs/cern.ch/eng/sl/lintrack/miniconda2/bin/python '/afs/cern.ch/eng/sl/lintrack/Beta-Beat.src/GetLLM/GetLLM.py' '--accel=LHCB1' '--model=/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/models/LHCB1/b1_30cm_forlocal_2022/twiss.dat' '--files=/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/LHCB1/Measurements/Beam1@Turn@2022_04_27@22_45_02_462-1_6600/Beam1@Turn@2022_04_27@22_45_02_462.sdds.clean,/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/LHCB1/Measurements/Beam1@Turn@2022_04_27@22_47_00_319-1_6600/Beam1@Turn@2022_04_27@22_47_00_319.sdds.clean,/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/LHCB1/Measurements/Beam1@Turn@2022_04_27@22_48_29_082-1_6600/Beam1@Turn@2022_04_27@22_48_29_082.sdds.clean,/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/LHCB1/Measurements/Beam1@Turn@2022_04_27@22_50_43_853-1_6600/Beam1@Turn@2022_04_27@22_50_43_853.sdds.clean,/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/LHCB1/Measurements/Beam1@Turn@2022_04_27@22_52_01_475-1_6600/Beam1@Turn@2022_04_27@22_52_01_475.sdds.clean' '--output=/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/LHCB1/Results/b1_30cm_beforeKmod' '--tbtana=SUSSIX' '--bpmu=mm' '--useerrorofmean=false' '--lhcphase=0' '--errordefs=/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/models/LHCB1/b1_30cm_forlocal_2022/error_deff.txt' '--calibration=/afs/cern.ch/eng/sl/lintrack/LHC_commissioning2017/Calibration_factors_2017/Calibration_factors_2017_beam1' '--range=11'"
@ CWD %s "/nfs/cs-ccr-nfsop/nfs2/vol1/u1/lhcop"
@ Date %s "28. April 2022, 01:17:57"
@ DQMIN %le 0.010042066576596108
@ DQMINE %le 0.00594721796389
@ FILES %s ""
*                 NAME                    S                 DETC                DETCE                GAMMA               GAMMAE                  C11                  C12                  C21                  C22
$                   %s                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le
           BPM.15R4.B1             7505.134     0.08020003727958      0.0738994538062       1.042685432946      0.0738994538062     0.06364927578723       0.286501712715      -0.286501712715    -0.06364927578723
           BPM.16R4.B1             7558.583     0.08894353620113      0.1018063666031       1.047676863304      0.1018063666031    -0.08232391200128      0.3578605593436     -0.3578605593436     0.08232391200128
           BPM.17R4.B1             7612.031     0.08295091881441      0.1027557456891       1.044248139002      0.1027557456891    -0.03872168913816      0.4379901936055     -0.4379901936055     0.03872168913816
           BPM.18R4.B1              7665.48     0.07979882586375      0.1004441084518       1.042458100642      0.1004441084518    -0.02487748420049       0.381511627589      -0.381511627589     0.02487748420049
           BPM.19R4.B1             7718.928     0.07919845860923     0.07801742465772       1.042118201256     0.07801742465772     0.03803742279132       0.274386481521      -0.274386481521    -0.03803742279132
           BPM.20R4.B1             7772.377     0.07712212144336       0.101478898237       1.040945236108       0.101478898237    -0.07148269552873      0.3083687643839     -0.3083687643839     0.07148269552873
           BPM.21R4.B1             7825.825     0.08102109256973     0.09360847335042       1.043151118965     0.09360847335042     -0.0248966244035      0.4623716170398     -0.4623716170398      0.0248966244035
           BPM.22R4.B1             7879.274     0.07644961944403      0.1224036411361       1.040566174364      0.1224036411361    -0.03281428746076      0.3549471731686     -0.3549471731686     0.03281428746076
           BPM.23R4.B1             7932.722     0.07763696883878     0.09123369084893       1.041235714564     0.09123369084893     0.04285559212227      0.2785902228925     -0.2785902228925    -0.04285559212227
           BPM.24R4.B1             7986.171     0.07844259002694      0.0983983457863       1.041690736843      0.0983983457863    -0.04729262811345      0.3082956585437     -0.3082956585437     0.04729262811345
           BPM.25R4.B1             8039.619     0.07255151563339       0.093101047695       1.038377100713       0.093101047695    -0.02912494059723      0.3911579889253     -0.3911579889253     0.02912494059723
           BPM.26R4.B1             8093.068     0.07698428668538     0.08692890910761       1.040867510567     0.08692890910761    -0.03197293610204      0.3652506336561     -0.3652506336561     0.03197293610204
           BPM.27R4.B1             8146.516     0.07661872476722     0.07348613458126       1.040661453112     0.07348613458126     0.03089725656752      0.2744068172999     -0.2744068172999    -0.03089725656752
           BPM.28R4.B1             8199.965      0.0741448283598      0.1006684026895       1.039270193023      0.1006684026895    -0.03181143059811      0.2891945246537     -0.2891945246537     0.03181143059811
           BPM.29R4.B1             8253.413     0.06783177506826      0.1441128831933       1.035745016905      0.1441128831933    -0.01210335925213      0.3832926476118     -0.3832926476118     0.01210335925213
           BPM.30R4.B1             8306.862     0.07965809644105     0.08805705572583       1.042378396493     0.08805705572583    -0.03638323810298      0.3800002874199     -0.3800002874199     0.03638323810298
           BPM.31R4.B1              8360.31     0.07281412286289     0.06232548570929       1.038524140285     0.06232548570929     0.04369827318496      0.2653308625809     -0.2653308625809    -0.04369827318496
           BPM.32R4.B1             8413.759      0.0717727794388     0.09619373258561       1.037941436102     0.09619373258561    -0.01867585928591      0.2788259422282     -0.2788259422282     0.01867585928591
           BPM.33R4.B1             8467.208     0.06724327400009      0.1502020675025       1.035418225789      0.1502020675025    0.002421099051716      0.3913010117426     -0.3913010117426   -0.002421099051716
           BPM.34R4.B1             8520.656     0.07335550112226     0.08586446304298       1.038827467125     0.08586446304298    -0.03579095249628      0.3482092644711     -0.3482092644711     0.03579095249628
           BPM.33L5.B1             8574.105     0.06744827059319      0.1023364735764       1.035532024058      0.1023364735764     0.01674065159017      0.2358881576222     -0.2358881576222    -0.01674065159017
           BPM.32L5.B1             8627.553      0.0637023279581      0.1289647448521       1.033458468138      0.1289647448521    0.003000368573204      0.2635121701783     -0.2635121701783   -0.003000368573204
           BPM.31L5.B1             8681.002     0.07286872771999      0.1713640336846       1.038554722592      0.1713640336846   -0.001614411272963      0.4273096602464     -0.4273096602464    0.001614411272963
           BPM.30L5.B1              8734.45     0.06913355544805      0.1532071069181       1.036468988366      0.1532071069181    -0.02844319429801      0.3249736127304     -0.3249736127304     0.02844319429801
           BPM.29L5.B1             8787.899     0.06660064418807     0.08376389365948       1.035061730371     0.08376389365948     0.03404479861507      0.2436612868384     -0.2436612868384    -0.03404479861507
           BPM.28L5.B1             8841.347     0.06712995218573      0.1191782709851       1.035355334374      0.1191782709851    0.006979645295742      0.2684015615714     -0.2684015615714   -0.006979645295742
           BPM.27L5.B1             8894.796      0.0597914886516      0.1249094325901       1.031306870055      0.1249094325901    0.005218713140426       0.350727017871      -0.350727017871   -0.005218713140426
           BPM.26L5.B1             8948.244     0.06838534170618     0.06407844320492       1.036052691722     0.06407844320492    -0.01525316305647      0.3464004890197     -0.3464004890197     0.01525316305647
           BPM.25L5.B1             9001.693      0.0677513860643     0.07211594682381       1.035700359126     0.07211594682381     0.05078533773725      0.2504395039442     -0.2504395039442    -0.05078533773725
           BPM.24L5.B1             9055.141     0.06531698129217     0.07971117582326       1.034350726312     0.07971117582326     0.01808000663156      0.2537140598024     -0.2537140598024    -0.01808000663156
           BPM.23L5.B1              9108.59     0.06003827102997       0.119501249482       1.031442243471       0.119501249482     0.01385265475716       0.362277704521      -0.362277704521    -0.01385265475716
           BPM.22L5.B1             9162.038     0.06825331645758      0.1137640197227       1.035979286599      0.1137640197227    -0.01063838273232      0.3512660229957     -0.3512660229957     0.01063838273232
           BPM.21L5.B1             9215.487     0.06327400323929      0.1103292625956       1.033222162952      0.1103292625956     0.04737988493435      0.2309786443708     -0.2309786443708    -0.04737988493435
           BPM.20L5.B1             9268.935     0.06554267840232      0.1131607952332       1.034475630827      0.1131607952332      -0.003136346604      0.2785842454169     -0.2785842454169       0.003136346604
           BPM.19L5.B1             9322.384     0.07230927782641      0.2044247267174       1.038241521792      0.2044247267174    0.003349691854088       0.427556106007      -0.427556106007   -0.003349691854088
           BPM.18L5.B1             9375.832     0.05944585377391      0.1500659043631       1.031117360297      0.1500659043631   -0.005153378275585      0.3010308049616     -0.3010308049616    0.005153378275585
           BPM.17L5.B1             9429.281     0.06193501227782      0.1117928601422       1.032484490616      0.1117928601422     0.03504904590832      0.2283717871483     -0.2283717871483    -0.03504904590832
           BPM.16L5.B1             9482.729      0.0630223711548      0.1091426476665       1.033083414013      0.1091426476665     0.00545538286446      0.2704870117476     -0.2704870117476    -0.00545538286446
           BPM.15L5.B1             9536.178     0.06584183312797      0.1064970421733       1.034641257758      0.1064970421733    0.002637069516862      0.3891090458761     -0.3891090458761   -0.002637069516862
           BPM.14L5.B1             9589.626     0.06066117801211     0.09170060229647       1.031784178713     0.09170060229647   -0.004846235478646      0.3084369449121     -0.3084369449121    0.004846235478646
           BPM.13L5.B1             9643.075      0.0653306088236     0.09841900039705        1.03435826673     0.09841900039705     0.03337110998282       0.237023870424      -0.237023870424    -0.03337110998282
           BPM.12L5.B1             9696.523     0.06107269364822      0.1014104277573       1.032010260545      0.1014104277573    0.003216649165708      0.2509291859159     -0.2509291859159   -0.003216649165708
           BPM.11L5.B1             9749.972     0.06348501341064      0.1157995256633       1.033338556234      0.1157995256633     0.01336315644805      0.3892873063456     -0.3892873063456    -0.01336315644805
           BPM.10L5.B1             9802.753     0.06197096547815      0.2154996825843       1.032504277192      0.2154996825843    -0.03291146260078      0.3070125323525     -0.3070125323525     0.03291146260078
            BPM.9L5.B1             9841.818     0.05898242682741      0.1763287016822       1.030863429643      0.1763287016822    -0.05282018262085      0.2289337491588     -0.2289337491588     0.05282018262085
            BPM.8L5.B1             9882.281     0.05930308256557      0.1324953828147        1.03103911009      0.1324953828147     -0.3098072870328      0.1033394036343     -0.1033394036343      0.3098072870328
           BPMR.7L5.B1             9921.347     0.04483002954529       0.482916190365       1.023197970096       0.482916190365     0.04137138415122      0.3581349431231     -0.3581349431231    -0.04137138415122
            BPM.6L5.B1             9958.241     0.05476998238785      0.2939086804058       1.028563828636      0.2939086804058    -0.01798663587773      0.2562415540082     -0.2562415540082     0.01798663587773
           BPMR.5L5.B1             9990.141     0.06379084764566       0.610784677256       1.033507324346       0.610784677256      0.1390606166911     -0.2936673299857      0.2936673299857     -0.1390606166911
          BPMYA.4L5.B1             10017.55     -0.3659489806389                   -1      0.8556236117011                   -1    -0.08044991540997      0.2926580222108     -0.2926580222108     0.08044991540997
          BPMWB.4L5.B1             10038.68     0.02095955002413       2.519213575608       1.010647444694       2.519213575608     0.06208227374734     -0.3490041039226      0.3490041039226    -0.06208227374734
          BPMSY.4L5.B1              10131.4     -0.3182597953528                   -1      0.8709625801551                   -1       3.012761955029      -1.063372971791       1.063372971791      -3.012761955029
           BPMS.2L5.B1             10158.25      -0.258585763444                   -1      0.8913711887751                   -1     -0.2354233731324       1.179890917837      -1.179890917837      0.2354233731324
          BPMSW.1L5.B1             10168.21     0.08769865181734      0.3416137609716       1.046961813502      0.3416137609716     0.09697106022814     -0.5089271274045      0.5089271274045    -0.09697106022814
          BPMSW.1R5.B1             10211.34      -5.392456361336                   -1      0.3955178734305                   -1    -0.05955372130808      0.3703497979782     -0.3703497979782     0.05955372130808
           BPMS.2R5.B1              10221.3     -0.4777778621296                   -1      0.8226127221832                   -1     -0.2347018845513       1.472163762543      -1.472163762543      0.2347018845513
          BPMSY.4R5.B1             10248.03     0.07267597867628      0.4675391323117       1.038446782526      0.4675391323117      0.1480834666807     -0.3909797838383      0.3909797838383     -0.1480834666807
          BPMWB.4R5.B1             10340.87      0.1004719056821       1.058576105126       1.054369013372       1.058576105126      0.1415530340158      -0.792330602476       0.792330602476     -0.1415530340158
          BPMYA.4R5.B1                10362     0.06575424320889      0.7833983271317       1.034592755387      0.7833983271317      0.1667230712753     -0.2767512728055      0.2767512728055     -0.1667230712753
            BPM.5R5.B1             10383.12     0.06499014185461      0.2565168725148       1.034169928134      0.2565168725148      0.1432999381202     -0.2525799626262      0.2525799626262     -0.1432999381202
           BPMR.6R5.B1             10415.02     0.06838277173047      0.1985983479376       1.036051262685      0.1985983479376      0.1464082401178        0.30384473385       -0.30384473385     -0.1464082401178
          BPM_A.7R5.B1             10449.03     0.06258393617404      0.1540797255152       1.032841796178      0.1540797255152     0.05785599148472      0.3214837343478     -0.3214837343478    -0.05785599148472
            BPM.8R5.B1             10490.47     0.05666501160038      0.1471236832204       1.029596431375      0.1471236832204      0.2417035724226     -0.0686849448685      0.0686849448685     -0.2417035724226
            BPM.9R5.B1             10529.54     0.06032769153726      0.1169664525447       1.031601074136      0.1169664525447     0.05751783225333      0.2978345494594     -0.2978345494594    -0.05751783225333
           BPM.10R5.B1             10570.01     0.05781697892954      0.1201363255779       1.030225661105      0.1201363255779    -0.01256654795662       0.353513798594      -0.353513798594     0.01256654795662
           BPM.11R5.B1             10622.79     0.05873228360651      0.1351893947914       1.030726443837      0.1351893947914     0.01776153199236      0.2845825843074     -0.2845825843074    -0.01776153199236
           BPM.12R5.B1             10677.51     0.05349901372949     0.09464527184823        1.02787301502     0.09464527184823      0.2223838647817     -0.0172109674412      0.0172109674412     -0.2223838647817
           BPM.13R5.B1             10730.97     0.05433537873069      0.1515755258579       1.028327450451      0.1515755258579      0.1240735303579       0.190418136164      -0.190418136164     -0.1240735303579
           BPM.14R5.B1             10784.42     0.05953957214209      0.1499564712164       1.031168735255      0.1499564712164     0.02653058821917      0.3532811011999     -0.3532811011999    -0.02653058821917
           BPM.15R5.B1             10837.87     0.05484497875905      0.1326112185773       1.028604635182      0.1326112185773     0.06279957314094       0.269251706421      -0.269251706421    -0.06279957314094
           BPM.16R5.B1             10891.32     0.05286771750086      0.1098196567384       1.027530401568      0.1098196567384      0.2096950785106     0.00410520821925    -0.00410520821925     -0.2096950785106
           BPM.17R5.B1             10944.77     0.05139252645691       0.101470584755       1.026731128181       0.101470584755      0.1382960903997      0.1386612788369     -0.1386612788369     -0.1382960903997
           BPM.18R5.B1             10998.22     0.05331508137005      0.1245540443372       1.027773156931      0.1245540443372     0.03683225933126      0.3297695191247     -0.3297695191247    -0.03683225933126
           BPM.19R5.B1             11051.68      0.0517101545507      0.1164450625489        1.02690306472      0.1164450625489      0.0678530123254       0.256903695476      -0.256903695476     -0.0678530123254
           BPM.20R5.B1             11105.13     0.05011845116819      0.1066844350237       1.026042320348      0.1066844350237      0.2110827816004    -0.01166193042566     0.01166193042566     -0.2110827816004
           BPM.21R5.B1             11158.58     0.05270736472126      0.1299156721516       1.027443430381      0.1299156721516      0.1349286899146      0.1642617310182     -0.1642617310182     -0.1349286899146
           BPM.22R5.B1             11212.03     0.04923862848466      0.1306530905326       1.025567467101      0.1306530905326     0.04367942552046      0.2960668476328     -0.2960668476328    -0.04367942552046
           BPM.23R5.B1             11265.48      0.0492806805769      0.1442591032195       1.025590148233      0.1442591032195     0.07839777818947        0.24875023458       -0.24875023458    -0.07839777818947
           BPM.24R5.B1             11318.93     0.04970158843628       0.149336253414       1.025817251193       0.149336253414      0.1997120662129     -0.0118543328089      0.0118543328089     -0.1997120662129
           BPM.25R5.B1             11372.38     0.04664541645742      0.1553514211317       1.024171698449      0.1553514211317       0.134863297349      0.1445154335039     -0.1445154335039      -0.134863297349
           BPM.26R5.B1             11425.84     0.04438944985419      0.1376568473321       1.022962072628      0.1376568473321     0.05148423250891      0.2934059724975     -0.2934059724975    -0.05148423250891
           BPM.27R5.B1             11479.29     0.04934387820084      0.1113794499383       1.025624237207      0.1113794499383     0.06687389946789      0.2356312494439     -0.2356312494439    -0.06687389946789
           BPM.28R5.B1             11532.74     0.04604890514592       0.144330093579       1.023851438039       0.144330093579      0.1986484372923    -0.01669730602995     0.01669730602995     -0.1986484372923
           BPM.29R5.B1             11586.19     0.04673758612223       0.138842588086       1.024221210146       0.138842588086      0.1298883418459       0.156455892305      -0.156455892305     -0.1298883418459
           BPM.30R5.B1             11639.64     0.05083735460153      0.1221866240787        1.02643081316      0.1221866240787     0.04466068524154      0.3192880806499     -0.3192880806499    -0.04466068524154
           BPM.31R5.B1             11693.09     0.04688968268577      0.1397007280534       1.024302929077      0.1397007280534     0.08103960720494      0.2361997317555     -0.2361997317555    -0.08103960720494
           BPM.32R5.B1             11746.54     0.04488178498466      0.1372319292636       1.023225691975      0.1372319292636      0.1895883158551   -0.008264157943953    0.008264157943953     -0.1895883158551
           BPM.33R5.B1                11800     0.04625319071471       0.114848037242       1.023961082901       0.114848037242      0.1280396856533      0.1616973678334     -0.1616973678334     -0.1280396856533
           BPM.34R5.B1             11853.45     0.04853830033841      0.1380540117586       1.025189960588      0.1380540117586     0.04218224458986      0.3068926272429     -0.3068926272429    -0.04218224458986
           BPM.33L6.B1              11906.9     0.04865668742546      0.1258545806946       1.025253746961      0.1258545806946     0.08767988247527      0.2520662258081     -0.2520662258081    -0.08767988247527
           BPM.32L6.B1             11960.35     0.04507711365317      0.1243088311502       1.023330336598      0.1243088311502      0.1968053947034    -0.01095872315018     0.01095872315018     -0.1968053947034
           BPM.31L6.B1              12013.8     0.04531894862731       0.103482803112       1.023459940823       0.103482803112       0.124150769598      0.1506684679849     -0.1506684679849      -0.124150769598
           BPM.29L6.B1              12120.7     0.04568008728297      0.1414065090211       1.023653573997      0.1414065090211     0.06575227384626       0.241535378282      -0.241535378282    -0.06575227384626
           BPM.28L6.B1             12174.16     0.04670971792802        0.11995396741       1.024206239153        0.11995396741      0.1919129776857   -0.005829603827303    0.005829603827303     -0.1919129776857
           BPM.27L6.B1             12227.61     0.04417870619134      0.1289847786208       1.022849292833      0.1289847786208      0.1267905877353      0.1396444792746     -0.1396444792746     -0.1267905877353
           BPM.26L6.B1             12281.06     0.04411038408738      0.1392996483879        1.02281273816      0.1392996483879      0.0460703060432      0.2914606121972     -0.2914606121972     -0.0460703060432
           BPM.25L6.B1             12334.51     0.04220288671926      0.1409609773253       1.021793741063      0.1409609773253     0.06756898354249      0.2244832373076     -0.2244832373076    -0.06756898354249
           BPM.24L6.B1             12387.96      0.0446401347371      0.1184416581557       1.023096275621      0.1184416581557      0.1929920981903   -0.006900818438972    0.006900818438972     -0.1929920981903
           BPM.23L6.B1             12441.41     0.04400574968286      0.1946850721338       1.022756762756      0.1946850721338     -0.1231389528018     -0.1635000608052      0.1635000608052      0.1231389528018
           BPM.22L6.B1             12494.87     0.04240762263653      0.1889965090962       1.021902966398      0.1889965090962     0.03853196027186      0.2785868421729     -0.2785868421729    -0.03853196027186
           BPM.21L6.B1             12548.32     0.04566657847915      0.1191719513364       1.023646328948      0.1191719513364     0.04991745937042      0.2316712178405     -0.2316712178405    -0.04991745937042
           BPM.20L6.B1             12601.77     0.04385219427784      0.1478519269104       1.022674633124      0.1478519269104      0.1798724425673     0.01135068510186    -0.01135068510186     -0.1798724425673
           BPM.19L6.B1             12655.22     0.04269785585611      0.1577835570604       1.022057864052      0.1577835570604      0.1341119843542      0.1313965476557     -0.1313965476557     -0.1341119843542
           BPM.18L6.B1             12708.67     0.04373375291718      0.1930209379968       1.022611297872      0.1930209379968     0.04692965731615      0.2856864589545     -0.2856864589545    -0.04692965731615
           BPM.17L6.B1             12762.12      0.0431767387048      0.1549880317057       1.022313598196      0.1549880317057     0.07837369855044       0.225791308872      -0.225791308872    -0.07837369855044
           BPM.16L6.B1             12815.57      0.0435342169503      0.1154521373969       1.022504624753      0.1154521373969      0.1935619281504     -0.0245255737246      0.0245255737246     -0.1935619281504
           BPM.15L6.B1             12869.03     0.04189451640095      0.1602720066467       1.021629293502      0.1602720066467      0.1326210640109      0.1304390648059     -0.1304390648059     -0.1326210640109
           BPM.14L6.B1             12922.48     0.04192239331115      0.1774294278077       1.021644156422      0.1774294278077     0.05355285831262      0.2788013630175     -0.2788013630175    -0.05355285831262
           BPM.13L6.B1             12975.93      0.0432947425867      0.1827388562148       1.022376644392      0.1827388562148     0.07914780712818      0.2250011845031     -0.2250011845031    -0.07914780712818
           BPM.12L6.B1             13029.38     0.04117980989242      0.1495576867714        1.02124846025      0.1495576867714      0.1878185819189    -0.02544164137134     0.02544164137134     -0.1878185819189
           BPM.11L6.B1             13082.83     0.04368477463223      0.1375293049086       1.022585110697      0.1375293049086      0.1505319417896     0.09732261576388    -0.09732261576388     -0.1505319417896
           BPM.10L6.B1             13134.67     0.04170992514339      0.1369776910204       1.021530892755      0.1369776910204     0.09775747934871      0.2519037248011     -0.2519037248011    -0.09775747934871
            BPM.8L6.B1              13214.2      0.0442411512142      0.2006597083168       1.022882706494      0.2006597083168       0.168686392185     -0.1258264897751      0.1258264897751      -0.168686392185
          BPMYA.5L6.B1             13311.29     0.02884694486177      0.7557594759652       1.014743223186      0.7557594759652     0.09732227509273      0.2915310815048     -0.2915310815048    -0.09732227509273
          BPMYB.4L6.B1             13347.69     0.03482656251771      0.4290974186829       1.017881730324      0.4290974186829      0.1237150688466      0.2479073986036     -0.2479073986036     -0.1237150688466
         BPMSX.B4L6.B1             13383.23       0.256667371812       113.5487681908       1.159867559681       113.5487681908      -1.356293581239       2.043269109816      -2.043269109816       1.356293581239
         BPMSX.A4L6.B1             13383.82     0.04099253056211      0.1691909893247       1.021148738364      0.1691909893247      0.1020226940117      0.2490549560367     -0.2490549560367     -0.1020226940117
          BPMSA.4R6.B1             13568.51     0.04493464135806      0.5050852632663       1.023254005875      0.5050852632663      0.1722926659104      0.1081508990647     -0.1081508990647     -0.1722926659104
          BPMYA.4R6.B1             13691.29      0.0466559266597      0.9112947144991       1.024177343956      0.9112947144991      0.1116560097915       0.350585411044      -0.350585411044     -0.1116560097915
          BPMYB.5R6.B1             13727.69     0.04108680500261      0.1536793143098       1.021198933659      0.1536793143098      0.1330304101067      0.1143314178108     -0.1143314178108     -0.1330304101067
            BPM.8R6.B1             13823.42     0.03930455065879      0.1315858122981       1.020251244596      0.1315858122981    -0.09556249053084      0.2050946754544     -0.2050946754544     0.09556249053084
            BPM.9R6.B1             13862.49     0.03776994308713      0.1676269773222       1.019437348778      0.1676269773222     0.03475112474503      0.1570562896755     -0.1570562896755    -0.03475112474503
           BPM.10R6.B1             13902.95     0.03624866496973      0.1859829029444       1.018632441869      0.1859829029444      0.0163621181979      0.1918361242133     -0.1918361242133     -0.0163621181979
           BPM.11R6.B1             13954.79      0.0350753571527      0.1317190065291        1.01801294637      0.1317190065291    -0.02147227786115      0.2219323677751     -0.2219323677751     0.02147227786115
           BPM.12R6.B1             14009.52     0.03794853725819      0.1510775172036       1.019531967999      0.1510775172036      -0.116448835681       0.169385329551      -0.169385329551       0.116448835681
           BPM.13R6.B1             14062.97     0.03657340642089      0.1828718365834       1.018804102227      0.1828718365834   -0.003589326006181      0.1598339990012     -0.1598339990012    0.003589326006181
           BPM.14R6.B1             14116.42     0.03482053561369      0.2104231514663       1.017878552322      0.2104231514663   -0.001344193036332      0.1849603239473     -0.1849603239473    0.001344193036332
           BPM.15R6.B1             14169.87     0.03456543428258      0.2221614528735       1.017744064011      0.2221614528735    -0.06048752997648      0.2216486617504     -0.2216486617504     0.06048752997648
           BPM.16R6.B1             14223.33     0.03413013861177      0.1384655302579       1.017514701066      0.1384655302579     -0.1102331631458      0.1518233193356     -0.1518233193356      0.1102331631458
           BPM.17R6.B1             14276.78     0.03493814513354       0.157265026529       1.017940573508       0.157265026529     0.01959076186311      0.1602033586899     -0.1602033586899    -0.01959076186311
           BPM.18R6.B1             14330.23     0.03442732999746      0.2718841266264       1.017671278271      0.2718841266264   -0.005525668726827      0.1878148271833     -0.1878148271833    0.005525668726827
           BPM.19R6.B1             14383.68     0.03029642824645      0.1862483245339       1.015501343631      0.1862483245339    -0.05501586869497      0.1955228558571     -0.1955228558571     0.05501586869497
           BPM.20R6.B1             14437.13     0.03289686069998      0.1659853263923       1.016865712001      0.1659853263923     -0.1136549174392      0.1299752822941     -0.1299752822941      0.1136549174392
           BPM.21R6.B1             14490.58     0.03247165543021      0.1793095834833       1.016642243522      0.1793095834833     0.03048747990232      0.1527691981109     -0.1527691981109    -0.03048747990232
           BPM.22R6.B1             14544.04     0.03375418875046      0.1848606382663       1.017316732949      0.1848606382663   -0.006411047915422      0.2070099102219     -0.2070099102219    0.006411047915422
           BPM.23R6.B1             14597.49     0.02173625284419      0.2383306327951        1.01104857219      0.2383306327951    -0.04876806185607      0.1112987989682     -0.1112987989682     0.04876806185607
           BPM.24R6.B1             14650.94     0.02211328071989      0.1738975127247       1.011243460182      0.1738975127247     -0.1387625685901     0.09117640436266    -0.09117640436266      0.1387625685901
           BPM.26R6.B1             14757.84     0.02063303235497      0.2687353802577       1.010478957412      0.2687353802577     0.03129989893797      0.1495351095299     -0.1495351095299    -0.03129989893797
           BPM.27R6.B1             14811.29     0.01098540342559      0.4527804579112       1.005538374677      0.4527804579112    -0.05140428547752     0.05854500534419    -0.05854500534419     0.05140428547752
           BPM.28R6.B1             14864.74    0.009711692074903      0.4638271473494       1.004891503595      0.4638271473494     -0.1249232949164     0.08883520664244    -0.08883520664244      0.1249232949164
           BPM.29R6.B1              14918.2    0.009252818408884      0.4901257786121       1.004658764274      0.4901257786121     0.05572899149534      0.1519642837907     -0.1519642837907    -0.05572899149534
           BPM.30R6.B1             14971.65    0.006975087935225      0.8548027194361        1.00350589511      0.8548027194361     0.05161132718638     0.07898702147624    -0.07898702147624    -0.05161132718638
           BPM.31R6.B1              15025.1    0.006648558566835      0.6359478851776        1.00334094791      0.6359478851776    -0.05683398560745     0.02325595530741    -0.02325595530741     0.05683398560745
           BPM.32R6.B1             15078.55    0.007916915305658      0.6234684370599       1.003982117882      0.6234684370599      -0.142957078621      0.1075774334023     -0.1075774334023       0.142957078621
           BPM.33R6.B1                15132    0.006835794290763      0.7493053199781       1.003435520597      0.7493053199781     0.07312051341117      0.1254897031882     -0.1254897031882    -0.07312051341117
           BPM.34R6.B1             15185.45     0.01477428082017       0.357872392232       1.007470016167       0.357872392232     0.02568374461082      0.1273754082791     -0.1273754082791    -0.02568374461082
           BPM.33L7.B1              15238.9    0.007744379698292      0.6872514633598       1.003894826769      0.6872514633598    -0.06102080609573       0.023986988583      -0.023986988583     0.06102080609573
           BPM.32L7.B1             15292.36    0.007344489446015      0.5676589213191         1.0036925974      0.5676589213191     -0.1182665208404      0.1107669697817     -0.1107669697817      0.1182665208404
           BPM.31L7.B1             15345.81     0.00365617478565       1.295292889602        1.00183311557       1.295292889602     0.07795947525635      0.1151453845272     -0.1151453845272    -0.07795947525635
           BPM.30L7.B1             15399.26    0.009686713138639      0.4672681571054       1.004878830192      0.4672681571054     0.03122026665572     0.08406984515612    -0.08406984515612    -0.03122026665572
           BPM.29L7.B1             15452.71    0.008377261073425      0.5998822179543       1.004215132552      0.5998822179543    -0.07343656613778      0.0539877562979     -0.0539877562979     0.07343656613778
           BPM.28L7.B1             15506.16    0.007388307814319      0.4635712420902        1.00371475092      0.4635712420902    -0.07409908923523       0.128830980807      -0.128830980807     0.07409908923523
           BPM.27L7.B1             15559.61   -0.002774473502278                   -1      0.9986156432296                   -1      0.1205922737598     0.03098205444733    -0.03098205444733     -0.1205922737598
           BPM.26L7.B1             15613.06   -0.005860289491295                   -1      0.9970826713038                   -1     0.06744894629461     -0.1152492287471      0.1152492287471    -0.06744894629461
           BPM.25L7.B1             15666.52   0.0009656385763007       2.993664436354       1.000483169241       2.993664436354    -0.07049684768362     0.04298402289006    -0.04298402289006     0.07049684768362
           BPM.24L7.B1             15719.97   0.0007097473903813       5.098057048778        1.00035506271       5.098057048778   -0.008751015165946      0.1267851682476     -0.1267851682476    0.008751015165946
           BPM.23L7.B1             15773.42   -0.001278281580239                   -1      0.9993614713093                   -1     0.08323289484461     -0.1338909498462      0.1338909498462    -0.08323289484461
