@ GetLLMVersion %s "V3.0.0 Dev"
@ Command %s "/afs/cern.ch/eng/sl/lintrack/miniconda2/bin/python '/afs/cern.ch/eng/sl/lintrack/Beta-Beat.src/GetLLM/GetLLM.py' '--accel=LHCB2' '--model=/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/models/LHCB2/LHCB2_30cm_noknowledge/twiss.dat' '--files=/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/LHCB2/Measurements/Beam2@Turn@2022_04_27@22_23_32_100-1_6600/Beam2@Turn@2022_04_27@22_23_32_100.sdds,/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/LHCB2/Measurements/Beam2@Turn@2022_04_27@22_24_53_620-1_6600/Beam2@Turn@2022_04_27@22_24_53_620.sdds,/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/LHCB2/Measurements/Beam2@Turn@2022_04_27@22_27_44_180-1_6600/Beam2@Turn@2022_04_27@22_27_44_180.sdds' '--output=/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/LHCB2/Results/b2_3files_12percent_30cm_beforecorrection' '--tbtana=SUSSIX' '--bpmu=mm' '--useerrorofmean=false' '--lhcphase=0' '--errordefs=/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/models/LHCB2/LHCB2_30cm_noknowledge/error_deff.txt' '--calibration=/afs/cern.ch/eng/sl/lintrack/LHC_commissioning2017/Calibration_factors_2017/Calibration_factors_2017_beam2' '--range=11'"
@ CWD %s "/nfs/cs-ccr-nfsop/nfs2/vol1/u1/lhcop"
@ Date %s "28. April 2022, 00:32:15"
@ FILES %s ""
*                 NAME                    S                X1010             X1010RMS           X1010PHASE        X1010PHASERMS               X1010M          X1010MPHASE
$                   %s                  %le                  %le                  %le                  %le                  %le                  %le                  %le
         "BPM.11R3.B2"          10292.98604     0.00817754106766   0.0003130493234246       -0.20556981483     0.02288844246787                    0                    0
         "BPM.12R3.B2"          10347.71253     0.00581666645935   0.0003172851457493       0.323037384938     0.03531077767243                    0                    0
         "BPM.13R3.B2"          10401.16401    0.005859885597009   0.0008344488711336    -0.05554491914717     0.01055818139331                    0                    0
         "BPM.14R3.B2"          10454.61549    0.005028299615383   0.0007181949789887     -0.1457035740853     0.01266414786391                    0                    0
         "BPM.15R3.B2"          10508.06698    0.007774765118415   0.0004975710405954     -0.2156583232723      0.0418575734323                    0                    0
         "BPM.16R3.B2"          10561.51846    0.005637225903346   0.0001804645718529       0.306785368395     0.01256511350997                    0                    0
         "BPM.17R3.B2"          10614.96995    0.005790493956849   0.0003737915247581    -0.04178468207463    0.009708511934205                    0                    0
         "BPM.18R3.B2"          10668.42143    0.005393250327207   0.0004494356305605     -0.1521192209529     0.01018755999052                    0                    0
         "BPM.19R3.B2"          10721.87291    0.007379568457526   0.0007277385603416     -0.2353583166964    0.003435005702078                    0                    0
         "BPM.20R3.B2"           10775.3244    0.005796283860932   0.0008037039883964      0.2122730558557      0.0765629303403                    0                    0
         "BPM.21R3.B2"          10828.77588    0.005597060724103   9.363884768176e-05    -0.05583597255013    0.009986508588462                    0                    0
         "BPM.22R3.B2"          10882.22737    0.002921382000322    0.002125255925062     -0.1495237697169     0.01890137593796                    0                    0
         "BPM.23R3.B2"          10935.67885    0.007739846704269   0.0003665754103302     -0.2489027437315     0.01201705955197                    0                    0
         "BPM.24R3.B2"          10989.13033    0.005760330663051   1.771653060795e-05       0.285369733989    0.008699695931621                    0                    0
         "BPM.25R3.B2"          11042.58182    0.006290844777317   0.0004926818433845    -0.06121745683007    0.002524014485778                    0                    0
         "BPM.26R3.B2"           11096.0333    0.005010725444708   0.0005840962288314     -0.1466906871989     0.02058068390727                    0                    0
         "BPM.27R3.B2"          11149.48479    0.007298706732925   0.0006852666233693     -0.2666707267494     0.02017432012218                    0                    0
         "BPM.28R3.B2"          11202.93627    0.005312273770496   0.0002088033351961      0.1727674293583     0.05913647265965                    0                    0
         "BPM.29R3.B2"          11256.38775    0.005779539166465   0.0005213964083562    -0.06357758340227     0.01747738449859                    0                    0
         "BPM.30R3.B2"          11309.83924    0.004777745885617   0.0006088424930774     -0.1601150837484     0.01171552990331                    0                    0
         "BPM.31R3.B2"          11363.29072    0.007685055379971   0.0003270758555269     -0.2595302246852     0.02537377764056                    0                    0
         "BPM.32R3.B2"          11416.74221    0.005689518975666   0.0004025374047525      0.1768955633562     0.05203306107837                    0                    0
         "BPM.33R3.B2"          11470.19369     0.00612820758576   0.0003676394267677    -0.05665096477913      0.0314536048474                    0                    0
         "BPM.34R3.B2"          11523.64518    0.004571772666151   9.649332224503e-05     -0.1569970198349     0.01613116621833                    0                    0
         "BPM.33L4.B2"          11577.09666    0.007497499944378   0.0008074551159616     -0.2819453977963     0.03358519195756                    0                    0
         "BPM.32L4.B2"          11630.54814    0.005314651730573    0.000428909006161      0.1810879671308     0.05367754179217                    0                    0
         "BPM.31L4.B2"          11683.99963    0.006265812620387    0.001102881569776    -0.04471828777673    0.007890411313845                    0                    0
         "BPM.30L4.B2"          11737.45111    0.005257930319031   3.661946695038e-05     -0.1641932682229    0.009988959969688                    0                    0
         "BPM.29L4.B2"           11790.9026    0.006427235894814   0.0008580863263721      -0.272700880495     0.02035347449209                    0                    0
         "BPM.28L4.B2"          11844.35408    0.005695615829106   0.0007468689115963      0.1465079244552     0.05547210405273                    0                    0
         "BPM.27L4.B2"          11897.80556    0.006700834596507   0.0004262816722564    -0.07890002923787    0.006242984821914                    0                    0
         "BPM.26L4.B2"          11951.25705    0.005236210235788   0.0003634037020657     -0.1597742233835     0.02073100779926                    0                    0
         "BPM.25L4.B2"          12004.70853    0.006079723310335    0.001937915836847     -0.3173778193392     0.02566853903334                    0                    0
         "BPM.24L4.B2"          12058.16002    0.005423516351263   0.0002558138294455      0.1126116906894     0.02820627812544                    0                    0
         "BPM.23L4.B2"           12111.6115    0.006849502073218   0.0001439682583262    -0.08558479353207    0.006984563656773                    0                    0
         "BPM.22L4.B2"          12165.06298    0.005619421382144   0.0003421008283998     -0.1703289719682     0.02210098195853                    0                    0
         "BPM.21L4.B2"          12218.51447    0.005411070091243   0.0009622472894395     0.01168164125713      0.4221223108405                    0                    0
         "BPM.20L4.B2"          12271.96595    0.005854730446161   0.0004129579558397      0.0826565238599     0.02094117984144                    0                    0
         "BPM.19L4.B2"          12325.41744     0.00689584607812   0.0004271721559884    -0.09004091320937     0.02408754054547                    0                    0
         "BPM.18L4.B2"          12378.86892    0.005907672539969   0.0004887751674619     -0.1687981238709     0.01357244917927                    0                    0
         "BPM.17L4.B2"          12432.32041    0.004406438864176   0.0006945431805545      -0.330428814199    0.007125597784511                    0                    0
         "BPM.16L4.B2"          12485.77189    0.005957987787594   0.0004575251103873     0.05024404805213      0.0426795563249                    0                    0
         "BPM.15L4.B2"          12539.22337    0.006917954357467   0.0004318515989959    -0.09279906917753    0.007660242885017                    0                    0
         "BPM.14L4.B2"          12592.67486    0.005742943679944   0.0004128431763283     -0.1708600604645      0.0136225469739                    0                    0
         "BPM.13L4.B2"          12646.12634    0.004872330792304   0.0009054385270786     -0.3468880137122    0.009710899966607                    0                    0
         "BPM.12L4.B2"          12699.57783    0.005962249166066   0.0002939890675549     0.05233565066327     0.02829952820578                    0                    0
         "BPM.11L4.B2"          12753.02931    0.007607039186848   0.0004933861214896     -0.0980109321038    0.008283650744743                    0                    0
         "BPM.10L4.B2"             12804.87    0.006174237744173   0.0002501395662537     -0.1894359782565     0.01433625961282                    0                    0
          "BPM.9L4.B2"          12843.93699     0.00433689111068   0.0001936338673851     -0.3127244541381     0.05251087433845                    0                    0
          "BPM.8L4.B2"          12884.40198    0.005112086137394   0.0005269994763176    -0.03834835497203    0.006319008004678                    0                    0
          "BPM.7L4.B2"          12923.46797    0.006489418552635     0.00165816311463     -0.1352604505076     0.03433055438901                    0                    0
        "BPMYA.6L4.B2"          13020.07197     0.00758128960794      0.0013838919648      0.2023282477608      0.1126339833791                    0                    0
        "BPMYB.5L4.B2"          13057.07197    0.005339941122068    0.001402273163531      0.3136230661391      0.1177792480237                    0                    0
       "BPMWA.B5L4.B2"          13159.46247    0.007050533648007   0.0003343194302817     0.04147109734923     0.00991746129946                    0                    0
       "BPMWA.A5L4.B2"          13168.34747     0.00547767495199   0.0006350481167924      0.1067713697839      0.0263632502524                    0                    0
       "BPMWA.A5R4.B2"          13216.39647    0.007354635188124   0.0006520851189922    -0.03620809657133    0.007477253209323                    0                    0
       "BPMWA.B5R4.B2"          13225.28147    0.007141746601002   0.0003131767092341     -0.0219725384446     0.01000485342021                    0                    0
        "BPMYA.5R4.B2"          13327.74797    0.006099050389187   0.0007869962440787     -0.0589671390895     0.03526728142277                    0                    0
        "BPMYB.6R4.B2"          13359.31197    0.005026273698565    0.001313831108303     -0.0474976703512     0.04197746901671                    0                    0
          "BPM.7R4.B2"          13455.82797    0.007066093601934    0.002398209699147     -0.2757389333068     0.01597348434822                    0                    0
          "BPM.8R4.B2"          13493.61896    0.006941014842978   0.0003299039790759      0.4590687327943     0.03992520682068                    0                    0
          "BPM.9R4.B2"          13532.68595    0.005430151028926   0.0002264354098898       0.099701397164      0.0292511576978                    0                    0
         "BPM.10R4.B2"          13573.15094    0.005227449227647   0.0005396212899689    -0.02112483390387     0.01869679088798                    0                    0
         "BPM.11R4.B2"          13624.99162    0.005113975906234   0.0004439075141313     -0.2402460019787     0.02509544325632                    0                    0
         "BPM.12R4.B2"          13679.71811    0.004832850393586   0.0006887859020589      0.4107765879697     0.02720011975696                    0                    0
         "BPM.13R4.B2"          13733.16959    0.005470387765409   0.0004892150443864     0.08209582103257     0.02400851899367                    0                    0
         "BPM.14R4.B2"          13786.62108    0.005522628880129   0.0002995075814633    -0.01386102926227    0.001759058083199                    0                    0
         "BPM.15R4.B2"          13840.07256    0.004873863230552   0.0004958637404685     -0.1732635196132     0.01826132244527                    0                    0
         "BPM.16R4.B2"          13893.52405    0.005171880557517     0.00181840719641      0.3224522901517      0.1465514830585                    0                    0
         "BPM.17R4.B2"          13946.97553    0.005591376114747   0.0002721177202118     0.08253008847683     0.02216414739978                    0                    0
         "BPM.18R4.B2"          14000.42701    0.005762322281522   0.0002447395255689     -0.0257982251519    0.004608885409833                    0                    0
         "BPM.19R4.B2"           14053.8785    0.004822271852299   0.0001858851546951     -0.1613099005566      0.0211996994718                    0                    0
         "BPM.20R4.B2"          14107.32998    0.005150061661729   0.0004369760717968      0.4143890390472      0.0081227431595                    0                    0
         "BPM.21R4.B2"          14160.78147    0.005649095186101   0.0002736345938038      0.1016814243774     0.02151969381227                    0                    0
         "BPM.22R4.B2"          14214.23295    0.004850042673774   0.0003280708630882     0.03439044914343     0.04575825732468                    0                    0
         "BPM.23R4.B2"          14267.68443     0.00506604285471   0.0002099501702171      -0.169452301341     0.01642165812456                    0                    0
         "BPM.24R4.B2"          14321.13592    0.006033898836988    0.000250645960211      0.4268968346671     0.06607650662415                    0                    0
         "BPM.25R4.B2"           14374.5874    0.005599871066315   0.0002474645671707      0.0833035042494     0.01834864178045                    0                    0
         "BPM.26R4.B2"          14428.03889     0.00491611230191   0.0001334174648652      0.0041157985719      0.0103047230316                    0                    0
         "BPM.27R4.B2"          14481.49037     0.00520473882827   0.0005613492564923      -0.168540090177     0.01874947310826                    0                    0
         "BPM.28R4.B2"          14534.94185    0.005875813742152   0.0007630194989242      0.3789333777387     0.06152140126482                    0                    0
         "BPM.29R4.B2"          14588.39334    0.005755591019157   0.0004543937669638      0.1239119802048     0.03182314853436                    0                    0
         "BPM.30R4.B2"          14641.84482    0.005632840396349   0.0006140056530913    -0.02593257201813    0.007885963027112                    0                    0
         "BPM.31R4.B2"          14695.29631    0.004932584427611   0.0003763120981369     -0.1623322738753     0.00829978153188                    0                    0
         "BPM.32R4.B2"          14748.74779    0.006665975866337   0.0008090867148395      0.5144281836309     0.04000972874411                    0                    0
         "BPM.33R4.B2"          14802.19927    0.005390140041927   0.0004463365474794      0.1117692644127     0.01735443808103                    0                    0
         "BPM.34R4.B2"          14855.65076    0.005896980522601    0.000125734725757     -0.0170119546625     0.00986822832628                    0                    0
         "BPM.33L5.B2"          14909.10224    0.004604167641436   0.0002360016211268     -0.1758419485815    0.006180164804887                    0                    0
         "BPM.32L5.B2"          14962.55373    0.005462340338008   0.0004654357919247       0.114797591139      0.4180387177947                    0                    0
         "BPM.31L5.B2"          15016.00521    0.005141956635409   0.0004971178068684      0.1123186268579     0.01504705947509                    0                    0
         "BPM.30L5.B2"           15069.4567    0.005609898428084   0.0002781491728883    -0.02416057237233      0.0259171852689                    0                    0
         "BPM.29L5.B2"          15122.90818    0.005229896457861   0.0008529429462234     -0.1795350215216     0.01885238056428                    0                    0
         "BPM.28L5.B2"          15176.35966    0.006288789031734   0.0003005137923729      0.4203336227981     0.01634073112882                    0                    0
         "BPM.27L5.B2"          15229.81115    0.005632324389144   0.0005125067449489      0.0982306672419    0.004628600979003                    0                    0
         "BPM.26L5.B2"          15283.26263    0.005809153206021   3.997832523836e-05     -0.0422748274267     0.01039718369292                    0                    0
         "BPM.25L5.B2"          15336.71412    0.005263855621061    0.000257915739144     -0.1820221512924    0.008326921536673                    0                    0
         "BPM.24L5.B2"           15390.1656    0.005884353190021     0.00112994285773      0.4118090792692     0.04806877836292                    0                    0
         "BPM.23L5.B2"          15443.61708    0.005347004127335   0.0003364907889806      0.1033796086653      0.0141593972583                    0                    0
         "BPM.22L5.B2"          15497.06857    0.004487652592035   0.0002437577540448      0.0256640017027     0.03662324817605                    0                    0
         "BPM.21L5.B2"          15550.52005    0.005706719467023      0.0004301009915     -0.1802649419619     0.01118404610386                    0                    0
         "BPM.20L5.B2"          15603.97154    0.004848971504722   9.037835030003e-05      0.3673299627994      0.1834415720287                    0                    0
         "BPM.19L5.B2"          15657.42302    0.005236879572678   0.0002491788369708      0.1579117226385     0.02310711254293                    0                    0
         "BPM.18L5.B2"           15710.8745    0.005465544538802   0.0002513174388958    -0.02768788207073    0.009711269776754                    0                    0
         "BPM.17L5.B2"          15764.32599    0.006303976538307   0.0006954630866543      -0.181153397071    0.009455693755092                    0                    0
         "BPM.16L5.B2"          15817.77747    0.006344394223137   0.0005492104874751     -0.1689561235485      0.4474560376303                    0                    0
         "BPM.15L5.B2"          15871.22896    0.005218640527841   0.0001661728317567       0.127187057782      0.0224690799522                    0                    0
         "BPM.14L5.B2"          15924.68044    0.006141754038282    0.001008300226277     -0.0461946354034     0.04045640449142                    0                    0
         "BPM.13L5.B2"          15978.13193    0.005698882762986   0.0007082510099404     -0.1803647299057     0.01055645493164                    0                    0
         "BPM.12L5.B2"          16031.58341    0.006735320035867   0.0003652288672981       0.473673149032     0.01740809931787                    0                    0
         "BPM.11L5.B2"          16085.03489      0.0052293617335   0.0004087242723262      0.1588128647603     0.01871351024097                    0                    0
         "BPM.10L5.B2"          16137.81758    0.005559158688981   0.0004580056888818    -0.02105249000163     0.02525415293798                    0                    0
          "BPM.9L5.B2"          16176.88457    0.005660423239116   0.0008094169409855     -0.1230227870928    0.003263655867008                    0                    0
          "BPM.8L5.B2"          16217.34956    0.004851739319012    0.001440409540574      0.4882074499711     0.02316923655481                    0                    0
          "BPM.7L5.B2"          16256.41755    0.006364083882329    0.001059337320099     0.02739893955033     0.00522351701355                    0                    0
         "BPMR.6L5.B2"          16293.31155    0.005650052071567   0.0005385867990559     -0.0398172491535     0.03818293806283                    0                    0
          "BPM.5L5.B2"          16325.21155    0.005584722312802    0.001181114086947      0.3408449514973     0.09763343627119                    0                    0
        "BPMYA.4L5.B2"          16352.61755    0.004497369698764   0.0001484264454764      0.2479856163587     0.01533941049779                    0                    0
        "BPMWB.4L5.B2"          16373.67605    0.004702349897181   0.0001636940929306      0.1762665508631     0.02207618887468                    0                    0
        "BPMSY.4L5.B2"          16466.59205    0.004907964865918   0.0005865445467936      0.1434682310051     0.04534889539962                    0                    0
         "BPMS.2L5.B2"          16493.31755    0.004355663907167   9.460583349436e-05      0.1912128548874     0.01805789369331                    0                    0
        "BPMSW.1L5.B2"          16503.28255      0.0045430682285     0.00034777289734      0.1320640009384     0.02909270945109                    0                    0
        "BPMSW.1R5.B2"          16546.41055    0.004560833475937   0.0002578537184729      0.1472579609605     0.02268281868099                    0                    0
         "BPMS.2R5.B2"          16556.37555    0.004539543741111   0.0001602131282863      0.1766105697446     0.01809493310383                    0                    0
        "BPMSY.4R5.B2"          16583.22105    0.004637097843032   0.0001665118141729       0.145549273407     0.01585852485111                    0                    0
        "BPMWB.4R5.B2"          16676.01705    0.004619323292539   0.0001501501449312     0.09369690437047    0.008078837554559                    0                    0
        "BPMYA.4R5.B2"          16697.07355    0.004383610583975   0.0002019306256778      0.1240770967388    0.009395191739685                    0                    0
         "BPMR.5R5.B2"          16718.19155    0.005019259433833   0.0002004843094215     0.08960428741887     0.03559554794258                    0                    0
          "BPM.6R5.B2"          16750.09155    0.006084319251161   0.0004498100557425      0.1031181254274     0.05845508482152                    0                    0
        "BPMRA.7R5.B2"          16784.10555    0.006678688552978    0.001660576606431    -0.00805874773915     0.07004354937688                    0                    0
          "BPM.8R5.B2"          16825.54256    0.003816959765184    0.002743587494302     -0.4175493015608     0.01495350994769                    0                    0
          "BPM.9R5.B2"          16864.60757    0.006780656435808    0.001087492841961      0.3766122935623     0.05651587420732                    0                    0
         "BPM.10R5.B2"          16905.07058     0.00525473032488   0.0002197159840335      0.1245177905776     0.01018569779304                    0                    0
         "BPM.11R5.B2"          16957.85129    0.007500355615573   0.0005090413444993     -0.1242429438242     0.01318684044298                    0                    0
         "BPM.13R5.B2"          17066.02333    0.005019230333715   0.0002731101009532       0.381257376469     0.02904373305928                    0                    0
         "BPM.14R5.B2"          17119.47184    0.005421721564728   0.0001036901724754      0.1374844337476     0.03975639815815                    0                    0
         "BPM.15R5.B2"          17172.92036    0.006667121677867   0.0005996422603653     -0.1542055153488    0.006268244914552                    0                    0
         "BPM.16R5.B2"          17226.36887    0.005452012553651   0.0004645445207196      0.1686839231755      0.4500858321641                    0                    0
         "BPM.17R5.B2"          17279.81739     0.00473372927733   0.0001745839193257      0.3788218673545     0.03163431601746                    0                    0
         "BPM.18R5.B2"           17333.2659    0.005536422326295   0.0005066155218719      0.1422331334622     0.01917890450113                    0                    0
         "BPM.19R5.B2"          17386.71442    0.006797850967924    0.000702552235436     -0.1188658005852     0.02156432322343                    0                    0
         "BPM.20R5.B2"          17440.16294    0.005705061650583   0.0002434302960209     -0.4859063773231      0.0133772721884                    0                    0
         "BPM.21R5.B2"          17493.61145    0.005238477012039   0.0001399969904245      0.3895996652421      0.0260821874809                    0                    0
         "BPM.22R5.B2"          17547.05997    0.005625835566091   0.0001721097005893      0.1310821434969     0.02662502925938                    0                    0
         "BPM.23R5.B2"          17600.50848    0.007294166881957   0.0006235097527098     -0.1239372287475     0.01716761567194                    0                    0
         "BPM.24R5.B2"            17653.957    0.005587118871701   0.0002242721487253      0.1887834469183      0.4501934234759                    0                    0
         "BPM.25R5.B2"          17707.40552    0.004492540767312   0.0001417771140394      0.3653788000384     0.04531732683324                    0                    0
         "BPM.26R5.B2"          17760.85403    0.005413912714734   0.0001080798571627      0.1309339706556     0.01266919518833                    0                    0
         "BPM.27R5.B2"          17814.30255    0.005845470561299    0.001138590934144     -0.1157604094378     0.02119114772607                    0                    0
         "BPM.28R5.B2"          17867.75106    0.005981579490482   0.0002555782171994     -0.1542553743582      0.4570140600376                    0                    0
         "BPM.29R5.B2"          17921.19958    0.004544189451311   0.0003043347673047      0.3340021217654     0.03977516418669                    0                    0
         "BPM.30R5.B2"           17974.6481    0.005329878499037   0.0002931184246813      0.1524690269746     0.01409950503158                    0                    0
         "BPM.31R5.B2"          18028.09661    0.005917077206738    0.001692711997279     -0.1109539086665     0.02606594358503                    0                    0
         "BPM.32R5.B2"          18081.54513    0.005832620453339   0.0003463708100701      0.5153933667567     0.02637909950441                    0                    0
         "BPM.33R5.B2"          18134.99364     0.00437194384589   0.0002108251561963      0.3560947276289     0.04220851497999                    0                    0
         "BPM.34R5.B2"          18188.44216    0.005158185461277   0.0002451146356022      0.1684183446478     0.01796379509382                    0                    0
         "BPM.33L6.B2"          18241.89067    0.006242658910517    0.001117378479548     -0.1156073565853     0.03330067026192                    0                    0
         "BPM.32L6.B2"          18295.33919    0.005773906522468   0.0001111965705222     -0.1593893091362      0.4532710240964                    0                    0
         "BPM.31L6.B2"          18348.78771    0.004881542716512   0.0002105970607566      0.3530921006357     0.01498751943359                    0                    0
         "BPM.30L6.B2"          18402.23622    0.005122788900219   0.0005469012328858      0.1484299910457     0.02571937907759                    0                    0
         "BPM.29L6.B2"          18455.68474    0.006776464888534   0.0008419275058199      -0.100595497533     0.02798860328452                    0                    0
         "BPM.28L6.B2"          18509.13325    0.005143939405356   0.0001070511346733      0.1873922373833      0.4698330659946                    0                    0
         "BPM.27L6.B2"          18562.58177    0.005504246511327   0.0007507652453411      0.3842932136534     0.02038332286323                    0                    0
         "BPM.26L6.B2"          18616.03029    0.005555574527161    0.000632301234852      0.1855859851183      0.0435452836883                    0                    0
         "BPM.25L6.B2"           18669.4788    0.006541262783675   0.0007205290740702     -0.1021167043946     0.02832397068844                    0                    0
         "BPM.24L6.B2"          18722.92732    0.005615051562603   0.0004194039745627     -0.1380768680909      0.4570469389271                    0                    0
         "BPM.23L6.B2"          18776.37583    0.005268789459564   0.0008323719951802      0.3734033701389     0.03477361481736                    0                    0
         "BPM.22L6.B2"          18829.82435      0.0052084639074   0.0005414493952253       0.195378987718    0.009182368497947                    0                    0
         "BPM.21L6.B2"          18883.27287     0.00654208308854   0.0003756810182172       -0.10469705486     0.01632459923466                    0                    0
         "BPM.20L6.B2"          18936.72138    0.005785227463027   0.0004632559594116     -0.4701704515324     0.01749892590123                    0                    0
         "BPM.19L6.B2"           18990.1699    0.005321976004442   0.0003772261019209      0.4073068471947     0.01062348514909                    0                    0
         "BPM.18L6.B2"          19043.61841    0.005440008040844   0.0001054486440331      0.1807798240284     0.02551303012697                    0                    0
         "BPM.17L6.B2"          19097.06693    0.005410923988809   0.0006181646186948     -0.1138028351894    0.004610186636625                    0                    0
         "BPM.16L6.B2"          19150.51545    0.005639882809579   0.0002748530234663     -0.1396882483202      0.4486136722964                    0                    0
         "BPM.15L6.B2"          19203.96396    0.004950332364781   0.0007221308219489      0.3866044260178      0.0499948838672                    0                    0
         "BPM.14L6.B2"          19257.41248    0.005170386179651   0.0004261439784659      0.2295069354455     0.02449863965346                    0                    0
         "BPM.13L6.B2"          19310.86099    0.005937316779283   0.0004882847589845    -0.09555481651613     0.01731542533935                    0                    0
         "BPM.12L6.B2"          19364.30951     0.00630904378933    0.000250668675815      0.5217247031273     0.02234974343873                    0                    0
         "BPM.11L6.B2"          19417.75802    0.004593044322312   0.0003933510411309      0.3889521451949     0.01815783550862                    0                    0
         "BPM.10L6.B2"          19469.59674    0.004998415318466   0.0004861351982394       0.190919954552     0.04659104367622                    0                    0
          "BPM.9L6.B2"          19508.66175    0.005419342095782    0.001011114742992     -0.0738279240137     0.02342978742365                    0                    0
          "BPM.8L6.B2"          19549.12476    0.006270292202038   0.0007274697585472     -0.2012552109231      0.4509746525232                    0                    0
        "BPMYB.5L6.B2"          19646.21277    0.009137644102172     0.00308362807349      -0.299786612372     0.01477097171534                    0                    0
        "BPMYA.4L6.B2"          19682.61277    0.008692030654628   0.0003903342851828     -0.3205104450633      0.0192118301018                    0                    0
        "BPMSA.4L6.B2"          19810.82827    0.008997893815706    0.000496831853338     -0.4014074795938     0.01729792508963                    0                    0
       "BPMSX.A4R6.B2"          19995.52327    0.004278259601657   0.0003435168193153      0.4412339876182     0.01820019878485                    0                    0
       "BPMSX.B4R6.B2"          19996.10827    0.004158567348683   0.0004912980369381      0.4513171092534     0.01829526247906                    0                    0
        "BPMYB.4R6.B2"          20026.21277    0.003998360179964   0.0002098700954706       0.403742034981    0.009440822219736                    0                    0
        "BPMYA.5R6.B2"          20062.61277                    0   1.483239697419e-08      0.4138505755153     0.02094643984541                    0                    0
          "BPM.8R6.B2"          20158.33778    0.006041089355887    0.001094528466803     -0.2068099535219    0.007045777481951                    0                    0
          "BPM.9R6.B2"          20197.40279    0.007896088704004   0.0007590090256581     -0.1479032463965      0.4500518955572                    0                    0
         "BPM.10R6.B2"           20237.8658    0.005342107789505   0.0003754167806045     0.09463970778733       0.452340902462                    0                    0
         "BPM.11R6.B2"          20289.70451    0.003736964589019   0.0003643862462067     0.05320819744867     0.04242898580931                    0                    0
         "BPM.12R6.B2"          20344.42803    0.009246183935764   0.0004314772573179     -0.3277797244305    0.004308180451685                    0                    0
         "BPM.13R6.B2"          20397.87654    0.008378145170763   0.0006452934630082     -0.4772988516325      0.0211768810959                    0                    0
         "BPM.14R6.B2"          20451.32506    0.004531507171335   0.0001586247718184      0.4345963332876     0.03630645114522                    0                    0
         "BPM.15R6.B2"          20504.77357    0.003801507642321   0.0001105291603437      0.1741605211391     0.03130365858883                    0                    0
         "BPM.16R6.B2"          20558.22209    0.007761549923897    0.001327295674215     -0.2615447298833      0.0312963010171                    0                    0
         "BPM.17R6.B2"          20611.67061    0.008261832623109   1.880658359396e-05     -0.4718888997048     0.01663844562863                    0                    0
         "BPM.18R6.B2"          20665.11912    0.004085096821284   0.0005090469659489     0.09910535881461      0.4497483777019                    0                    0
         "BPM.19R6.B2"          20718.56764    0.003841798234971    0.000248408307595      0.2041301277508     0.03914137571846                    0                    0
         "BPM.20R6.B2"          20772.01615     0.00875558393682    0.001048409277873     -0.2505633777432     0.02399383255552                    0                    0
         "BPM.21R6.B2"          20825.46467    0.007993156787969   0.0003094899020784     -0.4664929030975     0.02226592929998                    0                    0
         "BPM.22R6.B2"          20878.91318     0.00436187898183   0.0002661300483075      0.4352501553285     0.01618596455518                    0                    0
         "BPM.23R6.B2"           20932.3617    0.003748129601558   0.0001602933397174      0.1844602718854     0.06363191738938                    0                    0
         "BPM.24R6.B2"          20985.81022    0.007817595247322   0.0009499641536421     -0.2682849212549     0.01469068634601                    0                    0
         "BPM.25R6.B2"          21039.25873    0.008888968243469   0.0006171963277916     -0.1296094361197      0.4525540683643                    0                    0
         "BPM.26R6.B2"          21092.70725    0.004240736272899   0.0001552732584637      0.4306271058298     0.01337433622346                    0                    0
         "BPM.27R6.B2"          21146.15576     0.00393424465654   0.0001723377512684      0.1780526282131     0.05299072491392                    0                    0
         "BPM.28R6.B2"          21199.60428    0.006070850459086    0.004294077972929      -0.283420311733     0.04772790946982                    0                    0
         "BPM.29R6.B2"           21253.0528    0.007750212402543   0.0005454476180278     -0.4628763377968      0.0261414576249                    0                    0
         "BPM.30R6.B2"          21306.50131    0.004136236081636   0.0002459913691643      0.4485889142802     0.01625114173494                    0                    0
         "BPM.31R6.B2"          21359.94983    0.004060136846097   0.0005885798603555      0.1849256586659     0.05696584606036                    0                    0
         "BPM.32R6.B2"          21413.39834    0.008267177526455   0.0009425129053086     -0.2514123768982     0.01211979946781                    0                    0
         "BPM.33R6.B2"          21466.84686    0.007769735764538   0.0002524817889111     -0.4710017025477     0.02341724827917                    0                    0
         "BPM.34R6.B2"          21520.29538    0.003673216299624   0.0001250882003089       0.396004459009     0.01922885992172                    0                    0
         "BPM.33L7.B2"          21573.74389    0.004599705296316   4.338976610606e-05      0.1677124766088     0.02604680361116                    0                    0
         "BPM.32L7.B2"          21627.19241    0.008073913154419    0.002224711833923     -0.2626571045483     0.03337118507306                    0                    0
         "BPM.31L7.B2"          21680.64092    0.006954232853439   0.0001733576460711     -0.4684956819123     0.02119827904267                    0                    0
         "BPM.30L7.B2"          21734.08944    0.004272593055291   0.0001024017821822      0.4316376006894     0.01992951999787                    0                    0
