@ GetLLMVersion %s "V3.0.0 Dev"
@ Command %s "/afs/cern.ch/eng/sl/lintrack/miniconda2/bin/python '/afs/cern.ch/eng/sl/lintrack/Beta-Beat.src/GetLLM/GetLLM.py' '--accel=LHCB2' '--model=/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/models/LHCB2/LHCB2_30cm_noknowledge/twiss.dat' '--files=/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/LHCB2/Measurements/Beam2@Turn@2022_04_27@22_23_32_100-1_6600/Beam2@Turn@2022_04_27@22_23_32_100.sdds,/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/LHCB2/Measurements/Beam2@Turn@2022_04_27@22_24_53_620-1_6600/Beam2@Turn@2022_04_27@22_24_53_620.sdds,/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/LHCB2/Measurements/Beam2@Turn@2022_04_27@22_27_44_180-1_6600/Beam2@Turn@2022_04_27@22_27_44_180.sdds' '--output=/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/LHCB2/Results/b2_3files_12percent_30cm_beforecorrection' '--tbtana=SUSSIX' '--bpmu=mm' '--useerrorofmean=false' '--lhcphase=0' '--errordefs=/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/models/LHCB2/LHCB2_30cm_noknowledge/error_deff.txt' '--calibration=/afs/cern.ch/eng/sl/lintrack/LHC_commissioning2017/Calibration_factors_2017/Calibration_factors_2017_beam2' '--range=11'"
@ CWD %s "/nfs/cs-ccr-nfsop/nfs2/vol1/u1/lhcop"
@ Date %s "28. April 2022, 00:32:15"
@ DQMIN %le 0.001655152059790549
@ DQMINE %le 0.0014880871438
@ FILES %s ""
*                 NAME                    S                 DETC                DETCE                GAMMA               GAMMAE                  C11                  C12                  C21                  C22
$                   %s                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le
           BPM.15R2.B2          7175.199394   0.0005051281471212       1.604715669047       1.000252659797       1.604715669047  -0.0006599392403015    -0.04527683229856     0.04527683229856   0.0006599392403015
           BPM.16R2.B2          7228.650878   0.0002804504166367       2.065862681499        1.00014025471       2.065862681499   -0.007687885224225     -0.0340925071503      0.0340925071503    0.007687885224225
           BPM.17R2.B2          7282.102362   0.0007140587755624      0.8158536108735       1.000357220707      0.8158536108735     0.03332532482317    -0.02786502796206     0.02786502796206    -0.03332532482317
           BPM.18R2.B2          7335.553846   0.0003781638332528        1.16308344491       1.000189135561        1.16308344491    6.76447052685e-05    -0.04543298059721     0.04543298059721   -6.76447052685e-05
           BPM.19R2.B2           7389.00533   0.0006585379042447      0.7988613153836       1.000329431668      0.7988613153836   -0.001600833572319    -0.04409517531542     0.04409517531542    0.001600833572319
           BPM.20R2.B2          7442.456814   0.0006781295385011      0.5963991855201       1.000339237314      0.5963991855201    -0.00338019157669    -0.03100262078942     0.03100262078942     0.00338019157669
           BPM.21R2.B2          7495.908299   0.0004260919263502       1.234617525928        1.00021311407       1.234617525928      0.0317013532332    -0.02866145117653     0.02866145117653     -0.0317013532332
           BPM.22R2.B2          7549.359783   0.0004157008383171       1.256130376869       1.000207915244       1.256130376869     0.00761236319673    -0.04206655219633     0.04206655219633    -0.00761236319673
           BPM.23R2.B2          7602.811267   0.0004489227528113       1.246273770647       1.000224536979       1.246273770647    -0.01130721000114      -0.046608766752       0.046608766752     0.01130721000114
           BPM.24R2.B2          7656.262751   0.0006569191611862      0.8912901838688       1.000328621498      0.8912901838688     0.01033705110843    -0.01998863463637     0.01998863463637    -0.01033705110843
           BPM.25R2.B2          7709.714235   0.0003797207863491       1.348558756552       1.000189914481       1.348558756552     0.02380494851102  -5.459343582528e-06   5.459343582528e-06    -0.02380494851102
           BPM.26R2.B2          7763.165719   0.0001287034665287       4.154378271739       1.000064357946       4.154378271739   -0.001556087705532    -0.04237130484731     0.04237130484731    0.001556087705532
           BPM.27R2.B2          7816.617203   0.0005076035871772       1.036883056037       1.000253898458       1.036883056037    0.001022419412752    -0.04313113347169     0.04313113347169   -0.001022419412752
           BPM.28R2.B2          7870.068687    0.000390088349875       1.234805957689       1.000195101257       1.234805957689    0.008108389916184    -0.01026331556876     0.01026331556876   -0.008108389916184
           BPM.29R2.B2          7923.520171   0.0008707700882831      0.5965579062877       1.000435669591      0.5965579062877     0.04211439639314    -0.02521818451492     0.02521818451492    -0.04211439639314
           BPM.30R2.B2          7976.971655   0.0008562027800456      0.6362204333197       1.000428376493      0.6362204333197     0.01431726852783    -0.02063802208248     0.02063802208248    -0.01431726852783
           BPM.31R2.B2           8030.42314   0.0005495731689812      0.8878302968199       1.000274899898      0.8878302968199    -0.01446138357107    -0.03432319159416     0.03432319159416     0.01446138357107
           BPM.32R2.B2          8083.874624   0.0004679255199751       1.165313515109         1.0002340449       1.165313515109      0.0259561294521   -0.005775405939048    0.005775405939048     -0.0259561294521
           BPM.33R2.B2          8137.326108   0.0004207064976309      0.9551520914982       1.000210419645      0.9551520914982    0.009985404642001   -0.003601189897721    0.003601189897721   -0.009985404642001
           BPM.34R2.B2          8190.777592   0.0005370419704929       1.032672219465       1.000268629189       1.032672219465     0.01922867373096    -0.04033949584521     0.04033949584521    -0.01922867373096
           BPM.33L3.B2          8244.229076   0.0004433862966744       1.020295274027       1.000221766897       1.020295274027   -0.008629668945559    -0.03029648065278     0.03029648065278    0.008629668945559
           BPM.32L3.B2           8297.68056   0.0005911627271624       1.096007865064       1.000295712481       1.096007865064     0.02639185281997   -0.006611606395242    0.006611606395242    -0.02639185281997
           BPM.31L3.B2          8351.132044   0.0003518764248418        1.26074227724       1.000175984657        1.26074227724     0.01858218748585    0.005927366262109   -0.005927366262109    -0.01858218748585
           BPM.30L3.B2          8404.583528    0.000678544707843      0.8705578757198        1.00033944511      0.8705578757198     0.02775635080149    -0.03906149516194     0.03906149516194    -0.02775635080149
           BPM.29L3.B2          8458.035012   0.0006800628019634      0.8776902371627       1.000340204931      0.8776902371627    0.004867211534905    -0.04186744728917     0.04186744728917   -0.004867211534905
           BPM.28L3.B2          8511.486496   0.0006669234800666      0.8411817930835       1.000333628628      0.8411817930835     0.02794199351965   -0.001833023463322    0.001833023463322    -0.02794199351965
           BPM.27L3.B2           8564.93798   0.0002793850756805         1.6739623698       1.000139721816         1.6739623698     0.00766060755243    0.001158543219455   -0.001158543219455    -0.00766060755243
           BPM.26L3.B2          8618.389465   0.0004987562740207       1.075310163625        1.00024947146       1.075310163625     0.02628379739948    -0.03330456860392     0.03330456860392    -0.02628379739948
           BPM.25L3.B2          8671.840949   0.0006494545162555      0.7243092813522       1.000324885515      0.7243092813522     0.02031950472945    -0.03002195776606     0.03002195776606    -0.02031950472945
           BPM.24L3.B2          8725.292433   0.0005355167869247      0.7653281439858       1.000267865983      0.7653281439858     0.01574506074131    -0.01991369670549     0.01991369670549    -0.01574506074131
           BPM.23L3.B2          8778.743917   0.0005692196353397      0.8390599166681       1.000284731379      0.8390599166681     0.03405169999931   -0.001858320394001    0.001858320394001    -0.03405169999931
           BPM.22L3.B2          8832.195401   0.0006440613296396      0.7615661565633       1.000322186304      0.7615661565633      0.0216800559405    -0.02043365524826     0.02043365524826     -0.0216800559405
           BPM.21L3.B2          8885.646885   0.0006096282215887      0.7991586657073       1.000304953549      0.7991586657073     0.01795602561936    -0.02551972879678     0.02551972879678    -0.01795602561936
           BPM.20L3.B2          8939.098369   0.0006391941257367       1.071969530643       1.000319750358       1.071969530643     0.03514521201848    0.007136245503411   -0.007136245503411    -0.03514521201848
           BPM.19L3.B2          8992.549853   0.0005522449124136       1.061592195074       1.000276236874       1.061592195074     0.02149156251098    0.008662078318516   -0.008662078318516    -0.02149156251098
           BPM.18L3.B2          9046.001337   0.0005304765562231      0.9301668881488       1.000265343852      0.9301668881488     0.03170621768024    -0.02922773264378     0.02922773264378    -0.03170621768024
           BPM.17L3.B2          9099.452821   0.0005906497391189      0.7974774292127       1.000295455759      0.7974774292127     0.01233448335343    -0.03088407322251     0.03088407322251    -0.01233448335343
           BPM.16L3.B2          9152.904306   0.0003821609521267       1.681520209223       1.000191135261       1.681520209223      0.0287708713465    0.001610537397554   -0.001610537397554     -0.0287708713465
           BPM.15L3.B2           9206.35579   0.0002901159232509       2.045552999611       1.000145089532       2.045552999611     0.02638285919547     0.01920929517649    -0.01920929517649    -0.02638285919547
           BPM.14L3.B2          9259.807274   0.0001794518412481       2.626553976737       1.000089737999       2.626553976737     0.01338098574169    -0.03626038560997     0.03626038560997    -0.01338098574169
           BPM.13L3.B2          9313.258758   0.0004212817817295        1.05803490782       1.000210707469        1.05803490782     0.01402555251405    -0.02142211019744     0.02142211019744    -0.01402555251405
           BPM.12L3.B2          9366.710242   0.0005958661965885      0.9133059933857       1.000298066311      0.9133059933857     0.01794271604225    0.004229400237543   -0.004229400237543    -0.01794271604225
           BPM.11L3.B2          9420.161726   0.0007131693178212      0.6059759080281       1.000356775501      0.6059759080281     0.02208748019417    -0.00438854709677     0.00438854709677    -0.02208748019417
           BPM.10L3.B2          9472.944415   0.0003750832929538       1.759809520884       1.000187594421       1.759809520884     0.03466513996162    -0.02997548695599     0.02997548695599    -0.03466513996162
            BPM.9L3.B2          9512.011405     0.00077060290121      0.6789349459475        1.00038552428      0.6789349459475     0.02175547708869    -0.01400157660306     0.01400157660306    -0.02175547708869
            BPM.8L3.B2          9552.476394   0.0006105559873965      0.6072095650545       1.000305417857      0.6072095650545     0.01507768807839    -0.01382311726897     0.01382311726897    -0.01507768807839
            BPM.7L3.B2          9591.542384    0.000431457002904       2.265857246671       1.000215798335       2.265857246671     0.03772100316997    -0.01854278633801     0.01854278633801    -0.03772100316997
           BPMR.6L3.B2          9664.181384   0.0006435035994862       5.479319211264       1.000321907169       5.479319211264    -0.02956820239735      0.1111353575059     -0.1111353575059     0.02956820239735
           BPMW.5L3.B2          9734.779884  -3.239301889368e-05                   -1       0.999983803884                   -1     0.01594206992241     0.02287980258948    -0.02287980258948    -0.01594206992241
           BPMW.4R3.B2          9882.417884   -0.001375934620152                   -1      0.9993127418254                   -1    -0.05437129862497    -0.01152470898567     0.01152470898567     0.05437129862497
          BPMWE.4R3.B2          9909.962884   0.0005821255926459       1.531677357093       1.000291189934       1.531677357093    -0.02639561624012     0.04337280649548    -0.04337280649548     0.02639561624012
           BPMW.5R3.B2          9985.090884    0.000335640750936       1.898246339067       1.000167862633       1.898246339067   -0.000477121997127     0.03769003452426    -0.03769003452426    0.000477121997127
         BPMWE.A5R3.B2          10013.80888    0.000824942504425      0.5897784073446       1.000412726627      0.5897784073446    -0.02852074558197     0.03092644639327    -0.03092644639327     0.02852074558197
          BPMWC.6R3.B2          10053.62688  -5.537734822925e-06                   -1      0.9999972311441                   -1   0.0004729849259065  -2.699243472925e-05   2.699243472925e-05  -0.0004729849259065
            BPM.6R3.B2          10065.78138   0.0005693659092635      0.6502305345712       1.000284804579      0.6502305345712    0.002289159211935     0.02490952343944    -0.02490952343944   -0.002289159211935
            BPM.8R3.B2          10160.67137   0.0003972273709401       1.190946862068       1.000198672876       1.190946862068    -0.03769494570618    0.004902588960952   -0.004902588960952     0.03769494570618
            BPM.9R3.B2          10199.73836   6.262860662409e-05       11.61738779709       1.000031315774       11.61738779709   -0.006783545066576    0.004394151598337   -0.004394151598337    0.006783545066576
           BPM.10R3.B2          10240.20335   0.0005940138115851       1.062923662592       1.000297139291       1.062923662592      0.0343997669607     0.03101164210006    -0.03101164210006     -0.0343997669607
           BPM.11R3.B2          10292.98604   0.0008697092990175       0.557209573741       1.000435138503       0.557209573741       0.030037938925     0.01330261776502    -0.01330261776502      -0.030037938925
           BPM.12R3.B2          10347.71253   0.0004824080066245       1.217796913696       1.000241291307       1.217796913696    -0.01492346065134     0.01821490372645    -0.01821490372645     0.01492346065134
           BPM.13R3.B2          10401.16401    0.000350355077925       1.225912775342       1.000175223583       1.225912775342  -0.0008662157596492    0.007695101919127   -0.007695101919127   0.0008662157596492
           BPM.14R3.B2          10454.61549   0.0003674135135902       1.656147605892       1.000183757395       1.656147605892      0.0229302763326     0.03685635975702    -0.03685635975702     -0.0229302763326
           BPM.15R3.B2          10508.06698   0.0004923156890618      0.9796572013226       1.000246248772      0.9796572013226     0.03319739910161    0.009676921902109   -0.009676921902109    -0.03319739910161
           BPM.16R3.B2          10561.51846   0.0005536023336892      0.8291850588872       1.000276916148      0.8291850588872    -0.01864473143953     0.02039670687783    -0.02039670687783     0.01864473143953
           BPM.17R3.B2          10614.96995   0.0008265255284212      0.6428709420094        1.00041351912      0.6428709420094   -0.008305812689168     0.03355240378349    -0.03355240378349    0.008305812689168
           BPM.18R3.B2          10668.42143   0.0005437392203215      0.7402507466745        1.00027198053      0.7402507466745    0.001077745663971     0.03218222054401    -0.03218222054401   -0.001077745663971
           BPM.19R3.B2          10721.87291   0.0006265358535703      0.7537950625125       1.000313415209      0.7537950625125     0.01984015006637     0.01700589684465    -0.01700589684465    -0.01984015006637
           BPM.20R3.B2           10775.3244   0.0005188454514901      0.8490908202036        1.00025952372      0.8490908202036    -0.01103316097961     0.01295830095014    -0.01295830095014     0.01103316097961
           BPM.21R3.B2          10828.77588   0.0006504672620532      0.7929522191093       1.000325392382      0.7929522191093    -0.01104571247792     0.04282488137693    -0.04282488137693     0.01104571247792
           BPM.22R3.B2          10882.22737   0.0007659659256853      0.6745568204786       1.000383203117      0.6745568204786     0.01532053814807     0.02906289515243    -0.02906289515243    -0.01532053814807
           BPM.23R3.B2          10935.67885   0.0004076938669858       1.201437625909       1.000203909285       1.201437625909     0.03245762665228     0.01572427855192    -0.01572427855192    -0.03245762665228
           BPM.24R3.B2          10989.13033   0.0007362535317336      0.8660889394832       1.000368330167      0.8660889394832    -0.02268377756238     0.02535509722008    -0.02535509722008     0.02268377756238
           BPM.25R3.B2          11042.58182    0.000457499673346       1.036407526916       1.000228828356       1.036407526916   -0.005992212272251    0.008804610439684   -0.008804610439684    0.005992212272251
           BPM.26R3.B2           11096.0333   0.0008667836329658      0.5257490231782       1.000433673763      0.5257490231782    0.004811713723312     0.03406185829713    -0.03406185829713   -0.004811713723312
           BPM.27R3.B2          11149.48479    0.000538347725951      0.9203492500323       1.000269282594      0.9203492500323     0.02239974026506     0.01279814494886    -0.01279814494886    -0.02239974026506
           BPM.28R3.B2          11202.93627   0.0004721903461973        1.11382034714       1.000236178817        1.11382034714  -0.0009928298741345      0.0168368449833     -0.0168368449833   0.0009928298741345
           BPM.29R3.B2          11256.38775   0.0005839915273367       1.077486526785       1.000292123718       1.077486526785    -0.02418117442657     0.03729790488983    -0.03729790488983     0.02418117442657
           BPM.30R3.B2          11309.83924    0.000543955990309       1.187260452895       1.000272089004       1.187260452895     0.01015440961327     0.04557370723806    -0.04557370723806    -0.01015440961327
           BPM.31R3.B2          11363.29072   0.0008976263763746      0.5967358799266       1.000449115564      0.5967358799266     0.01157497020404     0.02793842021544    -0.02793842021544    -0.01157497020404
           BPM.32R3.B2          11416.74221   0.0005977478007604      0.7019365844397       1.000299007956      0.7019365844397    -0.01654937106805     0.01864859738989    -0.01864859738989     0.01654937106805
           BPM.33R3.B2          11470.19369   0.0006229873941608      0.7179350153496       1.000311639315      0.7179350153496    -0.02132725104507     0.03350173009046    -0.03350173009046     0.02132725104507
           BPM.34R3.B2          11523.64518   0.0005220889863058       1.147271973373       1.000261146754       1.147271973373    0.003637507943537     0.04415930909124    -0.04415930909124   -0.003637507943537
           BPM.33L4.B2          11577.09666   0.0006134200293194       0.923117191401       1.000306851193       0.923117191401     0.02509975166243      0.0215347227971     -0.0215347227971    -0.02509975166243
           BPM.32L4.B2          11630.54814   0.0005381411483302       1.110541373797       1.000269179221       1.110541373797    -0.02520499559083     0.01115331668488    -0.01115331668488     0.02520499559083
           BPM.31L4.B2          11683.99963     0.00063318096654      0.6451904771669       1.000316740907      0.6451904771669    -0.03189435649536      0.0207715953133     -0.0207715953133     0.03189435649536
           BPM.30L4.B2          11737.45111   0.0006360121180662      0.7525894092055       1.000318157831      0.7525894092055   -0.003636917136845     0.02988856550112    -0.02988856550112    0.003636917136845
           BPM.29L4.B2           11790.9026   0.0006034238348864      0.9208806584244       1.000301848531      0.9208806584244     0.01926072768395     0.02635899477369    -0.02635899477369    -0.01926072768395
           BPM.28L4.B2          11844.35408   0.0005773983040707      0.9618364699734       1.000288824233      0.9618364699734      -0.022540490161    0.004598354809537   -0.004598354809537       0.022540490161
           BPM.27L4.B2          11897.80556   0.0003440739951969       1.205804303713       1.000172081405       1.205804303713    -0.01092177842905      0.0028904324273     -0.0028904324273     0.01092177842905
           BPM.26L4.B2          11951.25705    0.000476958579386       1.243922975716       1.000238564632       1.243922975716    -0.02002950270635     0.03809679965689    -0.03809679965689     0.02002950270635
           BPM.25L4.B2          12004.70853   0.0004512641940869       1.238594304683       1.000225708491       1.238594304683   0.0009745340999536     0.04040692168772    -0.04040692168772  -0.0009745340999536
           BPM.24L4.B2          12058.16002   0.0007757559088039      0.6174718264017       1.000388103774      0.6174718264017    -0.02621434620883      0.0131861877567     -0.0131861877567     0.02621434620883
           BPM.23L4.B2           12111.6115   0.0003958994284314       1.153619535006        1.00019800851       1.153619535006    -0.01124984063311    0.003378049092607   -0.003378049092607     0.01124984063311
           BPM.22L4.B2          12165.06298   0.0004575229178233       1.050021241975       1.000228839987       1.050021241975    -0.01445658172099     0.03498480199086    -0.03498480199086     0.01445658172099
           BPM.21L4.B2          12218.51447   0.0006730633485772      0.7712920612012        1.00033670165      0.7712920612012   -0.008090610717684     0.03787229848932    -0.03787229848932    0.008090610717684
           BPM.20L4.B2          12271.96595   0.0006180894887897      0.9660345868931       1.000309188081      0.9660345868931    -0.03764356618969    0.003860726653855   -0.003860726653855     0.03764356618969
           BPM.19L4.B2          12325.41744   0.0002239460668781       2.435954596771       1.000111991844       2.435954596771    -0.02148254716209  -0.0001304617888794   0.0001304617888794     0.02148254716209
           BPM.18L4.B2          12378.86892   0.0003378023852555       1.228736524993       1.000168943996       1.228736524993    -0.02773352286136    0.006363005853545   -0.006363005853545     0.02773352286136
           BPM.17L4.B2          12432.32041   0.0003764398684094      0.8523496313871       1.000188273091      0.8523496313871     0.00365092561223     0.02627359800972    -0.02627359800972    -0.00365092561223
           BPM.16L4.B2          12485.77189   0.0002717501647416       1.435447478036       1.000135902782       1.435447478036   -0.006317770404664     0.01351932371424    -0.01351932371424    0.006317770404664
           BPM.15L4.B2          12539.22337   0.0002751748019564        1.59665647888       1.000137615803        1.59665647888    -0.01012853420433   0.0003341744206718  -0.0003341744206718     0.01012853420433
           BPM.14L4.B2          12592.67486   0.0004848810549287      0.9524888031633       1.000242528729      0.9524888031633     -0.0142028698965     0.03368338155028    -0.03368338155028      0.0142028698965
           BPM.13L4.B2          12646.12634   0.0006985650165944      0.7628865717558       1.000349465612      0.7628865717558   -0.005776820947289       0.034786495385      -0.034786495385    0.005776820947289
           BPM.12L4.B2          12699.57783   0.0006600615278051      0.7667655524656       1.000330194234      0.7667655524656    -0.03988505840906     0.00529242649459    -0.00529242649459     0.03988505840906
           BPM.11L4.B2          12753.02931   0.0005678880627522      0.9893476206609       1.000284065025      0.9893476206609    -0.02130843888045   0.0008605153027722  -0.0008605153027722     0.02130843888045
           BPM.10L4.B2             12804.87   0.0003651197246646       1.517377871867        1.00018260987       1.517377871867    -0.02254860117684    0.001391435496426   -0.001391435496426     0.02254860117684
            BPM.9L4.B2          12843.93699   0.0006535543138914      0.7233913312623       1.000326937419      0.7233913312623    -0.01512331480551     0.01586349630172    -0.01586349630172     0.01512331480551
            BPM.8L4.B2          12884.40198  -0.0001641448121892                   -1      0.9999179376963                   -1    -0.01100543700154    -0.01628806007395     0.01628806007395     0.01100543700154
            BPM.7L4.B2          12923.46797  -0.0005854450668863                   -1      0.9997074059336                   -1     0.01118767620581    -0.03565296807893     0.03565296807893    -0.01118767620581
          BPMYA.6L4.B2          13020.07197  -0.0001719350802996                   -1      0.9999140435439                   -1     -0.1184460655651  -4.289473140222e-05   4.289473140222e-05      0.1184460655651
          BPMYB.5L4.B2          13057.07197   0.0003155240670694       1.498524854981       1.000157799377       1.498524854981    -0.01474616288492    -0.02295147839918     0.02295147839918     0.01474616288492
         BPMWA.B5L4.B2          13159.46247    0.001640074198564       7.149712943067       1.000821047171       7.149712943067    0.008877101238907      0.1858126978312     -0.1858126978312   -0.008877101238907
         BPMWA.A5L4.B2          13168.34747   -0.000838307151221                   -1       0.999581109775                   -1     0.06786754467549    -0.01063286702868     0.01063286702868    -0.06786754467549
         BPMWA.A5R4.B2          13216.39647   0.0009992511398096       2.472252893758       1.000500000321       2.472252893758    -0.02880564976608    -0.09713152730647     0.09713152730647     0.02880564976608
         BPMWA.B5R4.B2          13225.28147   0.0002271925421694       3.853820621524       1.000113615631       3.853820621524     0.02886932758203   -0.009652880246456    0.009652880246456    -0.02886932758203
          BPMYA.5R4.B2          13327.74797   -0.008014608539761                   -1      0.9960166237034                   -1      0.0505613914701     0.07778960290274    -0.07778960290274     -0.0505613914701
          BPMYB.6R4.B2          13359.31197   0.0003325683108716       1.902247478044       1.000166325643       1.902247478044   0.0008199373031128    -0.03496748610833     0.03496748610833  -0.0008199373031128
            BPM.7R4.B2          13455.82797   0.0002438372854378       2.560844349296       1.000121940943       2.560844349296    -0.03362077199822    -0.02435937888647     0.02435937888647     0.03362077199822
            BPM.8R4.B2          13493.61896    0.000576065994334       1.284834090895       1.000288157501       1.284834090895    0.004354941963619    -0.01551550759927     0.01551550759927   -0.004354941963619
            BPM.9R4.B2          13532.68595   2.790696563959e-05       15.80880923651       1.000013953775       15.80880923651    0.005798531839792   -0.007669642836462    0.007669642836462   -0.005798531839792
           BPM.10R4.B2          13573.15094   0.0003740799321201       1.180142742471       1.000187092458       1.180142742471    0.003359740039503     -0.0371626059136      0.0371626059136   -0.003359740039503
           BPM.11R4.B2          13624.99162   0.0004418198167481       1.185891152868       1.000220983137       1.185891152868    0.001074435300223    -0.03681783911071     0.03681783911071   -0.001074435300223
           BPM.12R4.B2          13679.71811   0.0004564308514359      0.9696549461432       1.000228293579      0.9696549461432     0.02082374390575   -0.001273155515431    0.001273155515431    -0.02082374390575
           BPM.13R4.B2          13733.16959   0.0005289821051855      0.9166373126904       1.000264596032      0.9166373126904       0.020382000853    -0.01647510656852     0.01647510656852      -0.020382000853
           BPM.14R4.B2          13786.62108   0.0005992251783099      0.8097903985785       1.000299747308      0.8097903985785    0.006637661232495    -0.03787681509089     0.03787681509089   -0.006637661232495
           BPM.15R4.B2          13840.07256   0.0005942991281283      0.6977509595324       1.000297282076      0.6977509595324    0.004563189310194    -0.02040479764164     0.02040479764164   -0.004563189310194
           BPM.16R4.B2          13893.52405    0.000629461874508      0.9711397812375       1.000314879599      0.9711397812375    0.007551759709917     -0.0286550095341      0.0286550095341   -0.007551759709917
           BPM.17R4.B2          13946.97553   0.0004840366926165      0.9325709959686       1.000242106241      0.9325709959686     0.01801527341304    -0.01460414954382     0.01460414954382    -0.01801527341304
           BPM.18R4.B2          14000.42701    0.000709931900133      0.7326168597322       1.000355155063      0.7326168597322    0.002134428130034    -0.03030088725338     0.03030088725338   -0.002134428130034
           BPM.19R4.B2           14053.8785   0.0006752246694123      0.6414397105779       1.000337783404      0.6414397105779    -0.00119344524424    -0.03091413486729     0.03091413486729     0.00119344524424
           BPM.20R4.B2          14107.32998   0.0004648945658747      0.8893600214058       1.000232528362      0.8893600214058    0.008856385140347    -0.01001383250573     0.01001383250573   -0.008856385140347
           BPM.21R4.B2          14160.78147   0.0004250193907992       1.381267418979        1.00021257746       1.381267418979     0.01137553169365    -0.01090745402169     0.01090745402169    -0.01137553169365
           BPM.22R4.B2          14214.23295   0.0006029186868622      0.9715694962726       1.000301595729      0.9715694962726      0.0105611912101    -0.03901670367806     0.03901670367806     -0.0105611912101
           BPM.23R4.B2          14267.68443   0.0005296241922514      0.8199809936094       1.000264917331      0.8199809936094   -0.003198016815358    -0.03974032077549     0.03974032077549    0.003198016815358
           BPM.24R4.B2          14321.13592   0.0005179240297291      0.8168430503808        1.00025906265      0.8168430503808    0.007691059686846   -0.009413783988027    0.009413783988027   -0.007691059686846
           BPM.25R4.B2           14374.5874   0.0004259886066649      0.7628209192853       1.000213062377      0.7628209192853     0.01089261544415    -0.01223004384485     0.01223004384485    -0.01089261544415
           BPM.26R4.B2          14428.03889   0.0005240412170742       1.200305424955       1.000262123636       1.200305424955    0.009646949029998    -0.03941299062554     0.03941299062554   -0.009646949029998
           BPM.27R4.B2          14481.49037   0.0004932208022057      0.9111789503131       1.000246701664      0.9111789503131   -0.004126333651286    -0.03905769876544     0.03905769876544    0.004126333651286
           BPM.28R4.B2          14534.94185   0.0005473051199598      0.9767366055593        1.00027376494      0.9767366055593    0.005985668480495    -0.01389825787669     0.01389825787669   -0.005985668480495
           BPM.29R4.B2          14588.39334   0.0004972042931392       1.768966500044        1.00024869489       1.768966500044     0.02822925314932    -0.02570115289639     0.02570115289639    -0.02822925314932
           BPM.30R4.B2          14641.84482   0.0004795339115734       1.093078297714       1.000239853223       1.093078297714    0.004845362234726     -0.0416589238619      0.0416589238619   -0.004845362234726
           BPM.31R4.B2          14695.29631   0.0004233268434046       1.136915498155       1.000211730648       1.136915498155   -0.005601013875653    -0.04615632933159     0.04615632933159    0.005601013875653
           BPM.32R4.B2          14748.74779   0.0007805007336837      0.9764876659595       1.000390478959      0.9764876659595    0.009049912354198    -0.01208721815107     0.01208721815107   -0.009049912354198
           BPM.33R4.B2          14802.19927   0.0001268148042365       3.675451249245       1.000063413434       3.675451249245     0.02932202364406     -0.0203680165354      0.0203680165354    -0.02932202364406
           BPM.34R4.B2          14855.65076   0.0006217050908526        0.65441817739       1.000310997565        0.65441817739    0.005923753694318    -0.03677649506878     0.03677649506878   -0.005923753694318
           BPM.33L5.B2          14909.10224   0.0004141620164617        1.04513365121       1.000207145354        1.04513365121   -0.003075972025731     -0.0411384062136      0.0411384062136    0.003075972025731
           BPM.32L5.B2          14962.55373   0.0005207031219447       1.082206443914        1.00026045328       1.082206443914     0.01093102136853   -0.008862707926751    0.008862707926751    -0.01093102136853
           BPM.31L5.B2          15016.00521   0.0004359615665231       1.162445734472       1.000218052083       1.162445734472     0.02638917256754    -0.01962234069013     0.01962234069013    -0.02638917256754
           BPM.30L5.B2           15069.4567   0.0004435693247764       1.269815958046       1.000221858472       1.269815958046     0.01067755306488    -0.03852286617489     0.03852286617489    -0.01067755306488
           BPM.29L5.B2          15122.90818   0.0005026924280298       1.071668614439       1.000251441016       1.071668614439    0.001214558689995    -0.04265502381771     0.04265502381771   -0.001214558689995
           BPM.28L5.B2          15176.35966   0.0005157779698861       1.272306623737       1.000257988788       1.272306623737     0.01047664608258   -0.005895707954658    0.005895707954658    -0.01047664608258
           BPM.27L5.B2          15229.81115    0.000522406560619       1.136220413421       1.000261305666       1.136220413421     0.03035470630332    -0.02363621827115     0.02363621827115    -0.03035470630332
           BPM.26L5.B2          15283.26263   0.0005554713189528      0.9266487179134       1.000277851419      0.9266487179134    0.008541803774168    -0.04154487766245     0.04154487766245   -0.008541803774168
           BPM.25L5.B2          15336.71412   0.0006079053303237      0.7427625969727       1.000304091316      0.7427625969727   0.0005886409789838      -0.044956498843       0.044956498843  -0.0005886409789838
           BPM.24L5.B2           15390.1656   0.0006881353016149      0.9247023366932       1.000344245327      0.9247023366932     0.01392681428737   -0.008190778242328    0.008190778242328    -0.01392681428737
           BPM.23L5.B2          15443.61708   0.0003010677591861       1.384722059293       1.000150567879       1.384722059293     0.01222613666411   -0.008406053514627    0.008406053514627    -0.01222613666411
           BPM.22L5.B2          15497.06857   0.0003829728830587       1.484813460531        1.00019154146       1.484813460531     0.01397887071397    -0.04369730027156     0.04369730027156    -0.01397887071397
