@ GetLLMVersion %s "V3.0.0 Dev"
@ Command %s "/afs/cern.ch/eng/sl/lintrack/miniconda2/bin/python '/afs/cern.ch/eng/sl/lintrack/Beta-Beat.src/GetLLM/GetLLM.py' '--accel=LHCB2' '--model=/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/models/LHCB2/LHCB2_30cm_noknowledge/twiss.dat' '--files=/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/LHCB2/Measurements/Beam2@Turn@2022_04_27@22_23_32_100-1_6600/Beam2@Turn@2022_04_27@22_23_32_100.sdds,/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/LHCB2/Measurements/Beam2@Turn@2022_04_27@22_24_53_620-1_6600/Beam2@Turn@2022_04_27@22_24_53_620.sdds,/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/LHCB2/Measurements/Beam2@Turn@2022_04_27@22_27_44_180-1_6600/Beam2@Turn@2022_04_27@22_27_44_180.sdds' '--output=/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/LHCB2/Results/b2_3files_12percent_30cm_beforecorrection' '--tbtana=SUSSIX' '--bpmu=mm' '--useerrorofmean=false' '--lhcphase=0' '--errordefs=/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/models/LHCB2/LHCB2_30cm_noknowledge/error_deff.txt' '--calibration=/afs/cern.ch/eng/sl/lintrack/LHC_commissioning2017/Calibration_factors_2017/Calibration_factors_2017_beam2' '--range=11'"
@ CWD %s "/nfs/cs-ccr-nfsop/nfs2/vol1/u1/lhcop"
@ Date %s "28. April 2022, 00:32:15"
@ FILES %s ""
*                 NAME                    S                   S1                   S2                X3000               X3000i               X3000r             X3000RMS           X3000PHASE        X3000PHASERMS               X3000M              X3000Mi              X3000Mr          X3000MPHASE
$                   %s                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le
         "BPMS.2R2.B2"            6559.0658            6597.0373            6647.1343       4.963703509064       4.362542432538      -2.367820949776       7.019736822117      0.1097142728888      0.1551594127052                    0                    0                    0                    0
        "BPMSX.4R2.B2"            6597.0373            6647.1343            6671.6018       2.439228729099      -2.176381147989      0.9561158379616       2.810918425903      0.5165229587286      0.3679237318692                    0                    0                    0                    0
        "BPMWB.4R2.B2"            6647.1343            6671.6018            6701.1358      0.4934303656603      0.4849361345709     0.09116178554099      0.6978159152035     0.07347535250651      0.1039098400149                    0                    0                    0                    0
        "BPMYB.4R2.B2"            6671.6018            6701.1358            6774.4318      0.2764578720985     -0.2716987465653     -0.0510758862877      0.3909704721465      0.2401420191732      0.3396121004104                    0                    0                    0                    0
          "BPM.5R2.B2"            6701.1358            6774.4318            6787.3068                    0                    0                    0   1.483239697419e-08                    0   1.483239697419e-08                    0                    0                    0                    0
         "BPMR.6R2.B2"            6774.4318            6787.3068          6828.745789                    0                    0                    0   1.483239697419e-08                    0   1.483239697419e-08                    0                    0                    0                    0
        "BPM_A.7R2.B2"            6787.3068          6828.745789          6867.812779     0.04647565626252     0.01765153431045    -0.04299313853999     0.06572650340665      0.1459987023643      0.2064733449725                    0                    0                    0                    0
          "BPM.8R2.B2"          6828.745789          6867.812779          6908.277768      0.1272086734518    -0.04831407331482      0.1176766626018      0.1799002312471       0.312665369031       0.442175605368                    0                    0                    0                    0
          "BPM.9R2.B2"          6867.812779          6908.277768          6960.118458      0.1468890721541     0.05578872264467     -0.1358823680393      0.2077325180048      0.1459987023643      0.2064733449725                    0                    0                    0                    0
         "BPM.10R2.B2"          6908.277768          6960.118458          7014.844942                    0                    0                    0   1.483239697419e-08                    0   1.483239697419e-08                    0                    0                    0                    0
         "BPM.11R2.B2"          6960.118458          7014.844942          7068.296426      0.0545643114627    -0.03575257537905    -0.04121913923366      0.0771655892921      0.2045718984054      0.2893083532053                    0                    0                    0                    0
         "BPM.12R2.B2"          7014.844942          7068.296426           7121.74791      0.1596838128092      0.1046307998989      0.1206288348024      0.2258270137662     0.03790523173872     0.05360609280979                    0                    0                    0                    0
         "BPM.13R2.B2"          7068.296426           7121.74791          7175.199394       0.278857575929    -0.09730795415716     0.01531141130022      0.1989167606769      0.2050099382782      0.2889991101985                    0                    0                    0                    0
         "BPM.14R2.B2"           7121.74791          7175.199394          7228.650878      0.2499842079733     -0.1174965203665    -0.08477852203406      0.1767962917271      0.4352886215167      0.3317583481671                    0                    0                    0                    0
         "BPM.15R2.B2"          7175.199394          7228.650878          7282.102362      0.1570231757165     0.09171937242513     0.02761226759469      0.1197805657265      0.1019552881834      0.1432583329579                    0                    0                    0                    0
         "BPM.16R2.B2"          7228.650878          7282.102362          7335.553846      0.1348493526244     -0.1270053115545     0.04532106287538      0.1907057833586      0.2681839149772      0.3792693297711                    0                    0                    0                    0
         "BPM.17R2.B2"          7282.102362          7335.553846           7389.00533                    0                    0                    0   1.483239697419e-08                    0   1.483239697419e-08                    0                    0                    0                    0
         "BPM.18R2.B2"          7335.553846           7389.00533          7442.456814                    0                    0                    0   1.483239697419e-08                    0   1.483239697419e-08                    0                    0                    0                    0
         "BPM.19R2.B2"           7389.00533          7442.456814          7495.908299     0.05355259970355    -0.04613742685405     0.02718857808522      0.0757348128011      0.2782506052058      0.3935057796206                    0                    0                    0                    0
         "BPM.20R2.B2"          7442.456814          7495.908299          7549.359783      0.1744898372442      0.1503290624021    -0.08858824018354       0.246765894327      0.1115839385392      0.1578035192251                    0                    0                    0                    0
         "BPM.21R2.B2"          7495.908299          7549.359783          7602.811267      0.1651304664247     -0.1422656389833     0.08383650103804      0.2335297451788      0.2782506052058      0.3935057796206                    0                    0                    0                    0
         "BPM.22R2.B2"          7549.359783          7602.811267          7656.262751                    0                    0                    0   1.483239697419e-08                    0   1.483239697419e-08                    0                    0                    0                    0
         "BPM.23R2.B2"          7602.811267          7656.262751          7709.714235     0.05948939463175     0.05146040943147    -0.02984651294199     0.08413070870558      0.1112160149525      0.1572831966989                    0                    0                    0                    0
         "BPM.24R2.B2"          7656.262751          7709.714235          7763.165719      0.1591379184351     -0.1376598718047     0.07984132250021      0.2250550025387      0.2778826816191      0.3929854570944                    0                    0                    0                    0
         "BPM.25R2.B2"          7709.714235          7763.165719          7816.617203      0.1368121610618      0.1183473099201    -0.06864023345724      0.1934816136711      0.1112160149525      0.1572831966989                    0                    0                    0                    0
         "BPM.26R2.B2"          7763.165719          7816.617203          7870.068687     0.09365547439567     0.02015392706088    -0.09146128748439      0.1324488420808      0.1551603674321      0.2194298959652                    0                    0                    0                    0
         "BPM.27R2.B2"          7816.617203          7870.068687          7923.520171     0.07850619108613     -0.0168939195406     0.07666692586381      0.1110245201643      0.3218270340987      0.4551321563607                    0                    0                    0                    0
         "BPM.28R2.B2"          7870.068687          7923.520171          7976.971655       0.109689894481     0.02360440910636     -0.1071200486463      0.1551249364303      0.1551603674321      0.2194298959652                    0                    0                    0                    0
         "BPM.29R2.B2"          7923.520171          7976.971655           8030.42314                    0                    0                    0   1.483239697419e-08                    0   1.483239697419e-08                    0                    0                    0                    0
         "BPM.30R2.B2"          7976.971655           8030.42314          8083.874624                    0                    0                    0   1.483239697419e-08                    0   1.483239697419e-08                    0                    0                    0                    0
         "BPM.31R2.B2"           8030.42314          8083.874624          8137.326108     0.06372936299054     0.02989493185509    -0.05628254397732     0.09012692946262      0.1407635464005      0.1990697164074                    0                    0                    0                    0
         "BPM.32R2.B2"          8083.874624          8137.326108          8190.777592     0.07479997960345    -0.04702256755833    -0.05817142845847      0.1057831456204      0.2027316287622      0.2867058189175                    0                    0                    0                    0
         "BPM.33R2.B2"          8137.326108          8190.777592          8244.229076      0.1147390412819    -0.09733805259238     0.06074826015466      0.1622655083146      0.2796001015007      0.3954142555832                    0                    0                    0                    0
         "BPM.34R2.B2"          8190.777592          8244.229076           8297.68056      0.1271756892736      0.1259290400175     -0.0177632435802      0.1798535845749     0.09076762117448      0.1283648008893                    0                    0                    0                    0
         "BPM.33L3.B2"          8244.229076           8297.68056          8351.132044     0.09120727949761    -0.09039576992581    -0.01213971222377      0.1289865716527      0.2429177951873      0.3435376404957                    0                    0                    0                    0
         "BPM.32L3.B2"           8297.68056          8351.132044          8404.583528      0.1497755995304     -0.1489952274702     0.01526932892401      0.2118146841684      0.2554179244391       0.361215492815                    0                    0                    0                    0
         "BPM.31L3.B2"          8351.132044          8404.583528          8458.035012       0.308791577341      0.2804342349449     -0.1292628256986      0.4366972366222      0.1062470156928      0.1502559705544                    0                    0                    0                    0
         "BPM.30L3.B2"          8404.583528          8458.035012          8511.486496      0.1806106029797      -0.144630855713      0.1081762704313      0.2554219642423       0.284069032901      0.4017342789789                    0                    0                    0                    0
         "BPM.29L3.B2"          8458.035012          8511.486496           8564.93798                    0                    0                    0   1.483239697419e-08                    0   1.483239697419e-08                    0                    0                    0                    0
         "BPM.28L3.B2"          8511.486496           8564.93798          8618.389465                    0                    0                    0   1.483239697419e-08                    0   1.483239697419e-08                    0                    0                    0                    0
         "BPM.27L3.B2"           8564.93798          8618.389465          8671.840949                    0                    0                    0   1.483239697419e-08                    0   1.483239697419e-08                    0                    0                    0                    0
         "BPM.26L3.B2"          8618.389465          8671.840949          8725.292433     0.07389808284655      0.0514591434633     0.05303662133299       0.104507670995     0.04086585484463     0.05779304615925                    0                    0                    0                    0
         "BPM.25L3.B2"          8671.840949          8725.292433          8778.743917      0.0848194317481    -0.05906425631994    -0.06087486860309      0.1199527907309      0.2075325215113      0.2934953065548                    0                    0                    0                    0
         "BPM.24L3.B2"          8725.292433          8778.743917          8832.195401       0.335880903472      0.1915954903177      0.2735474293144      0.2842488177747     0.06949318205873     0.05137434684908                    0                    0                    0                    0
         "BPM.23L3.B2"          8778.743917          8832.195401          8885.646885        0.29785272099     -0.1530377733954     -0.2555302003978      0.4212273576137      0.1952939938808      0.2761874147962                    0                    0                    0                    0
         "BPM.22L3.B2"          8832.195401          8885.646885          8939.098369     0.09756190187673     0.05012764758974     0.08369912571182       0.137973364805      0.0286273272141     0.04048515440068                    0                    0                    0                    0
         "BPM.21L3.B2"          8885.646885          8939.098369          8992.549853     0.08109249654731    0.007681610550781    -0.08072785055742      0.1146821084239      0.1616337222474      0.2285846021392                    0                    0                    0                    0
         "BPM.20L3.B2"          8939.098369          8992.549853          9046.001337      0.3945414417062     -0.1973320378081      0.3416475026662      0.5579658577791      0.3055460346403      0.4321073461176                    0                    0                    0                    0
         "BPM.19L3.B2"          8992.549853          9046.001337          9099.452821      0.4072359847222      0.2463079044802     -0.3243047385458      0.5759186526805      0.1322069468479      0.1869688572722                    0                    0                    0                    0
         "BPM.18L3.B2"          9046.001337          9099.452821          9152.904306      0.1056308123209    -0.08425143890246      0.0637147043817      0.1493845273888       0.284350186094      0.4021318896374                    0                    0                    0                    0
         "BPM.17L3.B2"          9099.452821          9152.904306           9206.35579     0.07034616316606     0.05415399672212     0.04489907917994     0.09948449801036     0.04660914116977     0.06591527957285                    0                    0                    0                    0
         "BPM.16L3.B2"          9152.904306           9206.35579          9259.807274      0.1590881721791     -0.1224695131471     -0.1015394744757      0.2249846507088      0.2132758078364      0.3016175399684                    0                    0                    0                    0
         "BPM.15L3.B2"           9206.35579          9259.807274          9313.258758      0.2426384170133     -0.0204896088881    -0.02351668534683      0.1756890507371      0.2579348014574      0.2719604353705                    0                    0                    0                    0
         "BPM.14L3.B2"          9259.807274          9313.258758          9366.710242      0.1195931908285     0.08919796068985      0.0796633862029      0.1691303124371     0.04465899362097      0.0631573544607                    0                    0                    0                    0
         "BPM.13L3.B2"          9313.258758          9366.710242          9420.161726     0.08935235976346    -0.06664299379014    -0.05951937141793      0.1263633190075      0.2113256602876      0.2988596148562                    0                    0                    0                    0
         "BPM.12L3.B2"          9366.710242          9420.161726          9472.944415      0.3948128899607      0.1668818565855     -0.0141162353005      0.2793671848698      0.1804781546034      0.1948636664422                    0                    0                    0                    0
         "BPM.11L3.B2"          9420.161726          9472.944415          9512.011405      0.9426429977027     -0.4005705899125     0.01744312728655      0.6681985517815      0.5138114879367      0.3920290664257                    0                    0                    0                    0
         "BPM.10L3.B2"          9472.944415          9512.011405          9552.476394      0.5712761699703      0.2437949092336   -0.002669088127261      0.4058518211331      0.1804781546034      0.1948636664422                    0                    0                    0                    0
          "BPM.9L3.B2"          9512.011405          9552.476394          9591.542384                    0                    0                    0   1.483239697419e-08                    0   1.483239697419e-08                    0                    0                    0                    0
          "BPM.8L3.B2"          9552.476394          9591.542384          9664.181384                    0                    0                    0   1.483239697419e-08                    0   1.483239697419e-08                    0                    0                    0                    0
          "BPM.7L3.B2"          9591.542384          9664.181384          9734.779884                    0                    0                    0   1.483239697419e-08                    0   1.483239697419e-08                    0                    0                    0                    0
         "BPMR.6L3.B2"          9664.181384          9734.779884          9882.417884                    0                    0                    0   1.483239697419e-08                    0   1.483239697419e-08                    0                    0                    0                    0
         "BPMW.5L3.B2"          9734.779884          9882.417884          9909.962884       1.461071265944     -0.5974280038228      -1.333345050771       2.066266799892      0.1890144257086      0.2673067643213                    0                    0                    0                    0
         "BPMW.4R3.B2"          9882.417884          9909.962884          9985.090884       1.552959869164      0.9675409791216       1.214721700207       2.196216908793     0.03568311000555     0.05046353811751                    0                    0                    0                    0
        "BPMWE.4R3.B2"          9909.962884          9985.090884          10013.80888      0.7428553848547     -0.6152352227344      0.4163168787288       1.050556160143        0.28156055057      0.3981867492453                    0                    0                    0                    0
         "BPMW.5R3.B2"          9985.090884          10013.80888          10053.62688      0.4162327074833      0.2579884118833     -0.3266368719432      0.5886419400262      0.1312010876198        0.18554635751                    0                    0                    0                    0
       "BPMWE.A5R3.B2"          10013.80888          10053.62688          10065.78138      0.6140086757568      0.3128085707849      -0.528353529323      0.8683393966699      0.1383079609456      0.1955969941534                    0                    0                    0                    0
        "BPMWC.6R3.B2"          10053.62688          10065.78138          10160.67137       0.591861122894     -0.3015254332155      0.5092955938525      0.8370180270381      0.3049746276123       0.431299254549                    0                    0                    0                    0
          "BPM.6R3.B2"          10065.78138          10160.67137          10199.73836     0.08946677878805     0.04557912014993    -0.07698602673906      0.1265251319439      0.1383079609456      0.1955969941534                    0                    0                    0                    0
          "BPM.8R3.B2"          10160.67137          10199.73836          10240.20335      0.3530838368776      0.0679616200249      0.3464814772362       0.499335950767     0.01027551554973     0.01453177345082                    0                    0                    0                    0
          "BPM.9R3.B2"          10199.73836          10240.20335          10292.98604      0.4882504852008     -0.0939785129946     -0.4791206271849      0.6904904580062      0.1769421822164      0.2502340338463                    0                    0                    0                    0
         "BPM.10R3.B2"          10240.20335          10292.98604          10347.71253      0.1478139226991      0.0284512418855      0.1450499313301      0.2090404541887     0.01027551554973     0.01453177345082                    0                    0                    0                    0
         "BPM.11R3.B2"          10292.98604          10347.71253          10401.16401     0.08822580500274     0.07315501679551     0.04931669277264      0.1247701299862     0.05186530630217     0.07334861958916                    0                    0                    0                    0
         "BPM.12R3.B2"          10347.71253          10401.16401          10454.61549      0.3803996248578     -0.1535097890551     -0.2684496613155      0.2934556965945      0.3685553570971      0.2737821501484                    0                    0                    0                    0
         "BPM.13R3.B2"          10401.16401          10454.61549          10508.06698      0.4586747267156     0.07593568692441       0.361318602192      0.3375539662253      0.3685553570971      0.4160705992568                    0                    0                    0                    0
         "BPM.14R3.B2"          10454.61549          10508.06698          10561.51846      0.1458714770851     0.04501561067761     -0.1387518743019      0.2062934212571      0.1500233841282      0.2121651045073                    0                    0                    0                    0
         "BPM.15R3.B2"          10508.06698          10561.51846          10614.96995     0.08292231043568    -0.05703091691872     0.06019621319819      0.1172698560415       0.293098787294      0.4145042801062                    0                    0                    0                    0
         "BPM.16R3.B2"          10561.51846          10614.96995          10668.42143      0.1357953872768      0.1356408267573   -0.006477138430621      0.1920436783946     0.08586473960117      0.1214310792736                    0                    0                    0                    0
         "BPM.17R3.B2"          10614.96995          10668.42143          10721.87291      0.1868992427585     -0.1011741163008     -0.1571468266764      0.2643154439063      0.1970131529316      0.2786186728418                    0                    0                    0                    0
         "BPM.18R3.B2"          10668.42143          10721.87291           10775.3244      0.1461925453491   0.0007370681888012      0.1461906872757      0.2067474803506      0.0002674749759    0.000378266738804                    0                    0                    0                    0
         "BPM.19R3.B2"          10721.87291           10775.3244          10828.77588                    0                    0                    0   1.483239697419e-08                    0   1.483239697419e-08                    0                    0                    0                    0
         "BPM.20R3.B2"           10775.3244          10828.77588          10882.22737      0.1228807655354    -0.04299188334057     -0.1151146407082      0.1737796451749      0.1856288516902       0.262518839628                    0                    0                    0                    0
         "BPM.21R3.B2"          10828.77588          10882.22737          10935.67885      0.2217683671341     0.07758935848844      0.2077524972429      0.3136278325064     0.01896218502351     0.02681657923248                    0                    0                    0                    0
         "BPM.22R3.B2"          10882.22737          10935.67885          10989.13033      0.1186631156788    -0.04151626826105     -0.1111635483972      0.1678149875463      0.1856288516902       0.262518839628                    0                    0                    0                    0
         "BPM.23R3.B2"          10935.67885          10989.13033          11042.58182                    0                    0                    0   1.483239697419e-08                    0   1.483239697419e-08                    0                    0                    0                    0
         "BPM.24R3.B2"          10989.13033          11042.58182           11096.0333      0.1813805906962    -0.02455394512687      0.1797109414032      0.2565108913138      0.3261294808722      0.4612167349392                    0                    0                    0                    0
         "BPM.25R3.B2"          11042.58182           11096.0333          11149.48479      0.1499112640872    -0.06327481810943     -0.1359032173771      0.2120065428246       0.189783417563       0.268394283031                    0                    0                    0                    0
         "BPM.26R3.B2"           11096.0333          11149.48479          11202.93627      0.1321633803791      0.1257044936056     0.04081102057773      0.1869072449812     0.06667920579356     0.09429863716152                    0                    0                    0                    0
         "BPM.27R3.B2"          11149.48479          11202.93627          11256.38775      0.1228142178056     -0.1212543999891     0.01951160112527      0.1736855324729      0.2584642253006      0.3655236128084                    0                    0                    0                    0
         "BPM.28R3.B2"          11202.93627          11256.38775          11309.83924      0.1209959613469     0.07654064437114    -0.09370993768806      0.1711141295291      0.1303320824833      0.1843173986602                    0                    0                    0                    0
         "BPM.29R3.B2"          11256.38775          11309.83924          11363.29072      0.2450629131903     -0.1955169484071       0.147746249722      0.3465712954685      0.2843307772024      0.4021044413198                    0                    0                    0                    0
         "BPM.30R3.B2"          11309.83924          11363.29072          11416.74221      0.1734666706069      0.1703450078147    -0.03276071006674       0.245318918192      0.0934131421418      0.1321061325208                    0                    0                    0                    0
         "BPM.31R3.B2"          11363.29072          11416.74221          11470.19369      0.1124970029663     -0.1017747994815    -0.04793188778778      0.1590947873213       0.226649469588       0.320530753796                    0                    0                    0                    0
         "BPM.32R3.B2"          11416.74221          11470.19369          11523.64518      0.1853040011639    0.004605086841261       0.185246770613       0.262059431608      0.0013185500447    0.001864711355941                    0                    0                    0                    0
         "BPM.33R3.B2"          11470.19369          11523.64518          11577.09666      0.2605820526824   -0.006475861148917     -0.2605015727449      0.3685186730145      0.1679852167114      0.2375669717514                    0                    0                    0                    0
         "BPM.34R3.B2"          11523.64518          11577.09666          11630.54814     0.09911047486489    0.002463046349591     0.09907986491021      0.1401633777272      0.0013185500447    0.001864711355941                    0                    0                    0                    0
         "BPM.33L4.B2"          11577.09666          11630.54814          11683.99963                    0                    0                    0   1.483239697419e-08                    0   1.483239697419e-08                    0                    0                    0                    0
         "BPM.32L4.B2"          11630.54814          11683.99963          11737.45111                    0                    0                    0   1.483239697419e-08                    0   1.483239697419e-08                    0                    0                    0                    0
         "BPM.31L4.B2"          11683.99963          11737.45111           11790.9026                    0                    0                    0   1.483239697419e-08                    0   1.483239697419e-08                    0                    0                    0                    0
         "BPM.30L4.B2"          11737.45111           11790.9026          11844.35408     0.05880465927051    -0.05720259567226    -0.01363271800767     0.08316234667109      0.2375880839109      0.3360002905251                    0                    0                    0                    0
         "BPM.29L4.B2"           11790.9026          11844.35408          11897.80556     0.09494649065381     0.09235978547866     0.02201149958113      0.1342746147824     0.07092141724426      0.1002980301296                    0                    0                    0                    0
         "BPM.28L4.B2"          11844.35408          11897.80556          11951.25705      0.2020098906367     -0.1454798766953      0.1401556327508       0.285685127072       0.290677898821      0.4110806267948                    0                    0                    0                    0
         "BPM.27L4.B2"          11897.80556          11951.25705          12004.70853      0.2660730856892     0.05036614276675     -0.2612625855169      0.3762841663641      0.1565633254189      0.2214139781776                    0                    0                    0                    0
         "BPM.26L4.B2"          11951.25705          12004.70853          12058.16002      0.1253383639312    -0.02372584929271      0.1230722939913      0.1772552141571      0.3232299920855      0.4571162385731                    0                    0                    0                    0
         "BPM.25L4.B2"          12004.70853          12058.16002           12111.6115                    0                    0                    0   1.483239697419e-08                    0   1.483239697419e-08                    0                    0                    0                    0
         "BPM.24L4.B2"          12058.16002           12111.6115          12165.06298       0.156221208122     0.04005449260975     -0.1509990181718      0.2209301512564      0.1529108144815      0.2162485476733                    0                    0                    0                    0
         "BPM.23L4.B2"           12111.6115          12165.06298          12218.51447      0.2183290166245    -0.05597868617206      0.2110306759565      0.3087638563699      0.3195774811482      0.4519508080688                    0                    0                    0                    0
         "BPM.22L4.B2"          12165.06298          12218.51447          12271.96595      0.1531072174056    -0.03177400737145     -0.1013137754894      0.1183489283063      0.3950180527896      0.2999227134614                    0                    0                    0                    0
         "BPM.21L4.B2"          12218.51447          12271.96595          12325.41744      0.1124957097507      0.1112530135045     0.01667488226311      0.1590929584382     0.07544057164142      0.1066890795685                    0                    0                    0                    0
         "BPM.20L4.B2"          12271.96595          12325.41744          12378.86892      0.1252204796857     -0.1238372178671    -0.01856103455249      0.1770885006584      0.2421072383081       0.342391339964                    0                    0                    0                    0
         "BPM.19L4.B2"          12325.41744          12378.86892          12432.32041      0.4292722220033      0.0757244070655      0.3076808366353      0.3052612458085      0.3649212130466      0.4047229315856                    0                    0                    0                    0
         "BPM.18L4.B2"          12378.86892          12432.32041          12485.77189      0.3059565840947    -0.05012439630123     -0.2204746980485      0.2184630593058      0.3649212130466      0.2754754812081                    0                    0                    0                    0
         "BPM.17L4.B2"          12432.32041          12485.77189          12539.22337      0.4143170432397      0.1561854551067      0.3061221004404      0.3479106704062      0.3546010303044      0.4100360524758                    0                    0                    0                    0
         "BPM.16L4.B2"          12485.77189          12539.22337          12592.67486      0.5022378621517     -0.2137852107347     -0.4262827518318      0.3965907422378      0.3721371344916      0.2666882451879                    0                    0                    0                    0
         "BPM.15L4.B2"          12539.22337          12592.67486          12646.12634      0.4330707809154      0.1282846218747      0.3890433428907      0.3146440326025      0.0388038011583     0.05130754505661                    0                    0                    0                    0
         "BPM.14L4.B2"          12592.67486          12646.12634          12699.57783     0.09722319263485   -0.003119627807274    -0.09717312955986      0.1374943576014      0.1683692419876      0.2381100655054                    0                    0                    0                    0
         "BPM.13L4.B2"          12646.12634          12699.57783          12753.02931      0.1006170541807      0.1001597442296    0.009582130653637      0.1422940026284      0.0782733623098      0.1106952505511                    0                    0                    0                    0
         "BPM.12L4.B2"          12699.57783          12753.02931             12804.87      0.2286332524944     -0.2275941020008    -0.02177358217259      0.3233362464871      0.2449400289765      0.3463975109466                    0                    0                    0                    0
         "BPM.11L4.B2"          12753.02931             12804.87          12843.93699      0.5131045412537    0.007015573036728       0.512838300696      0.3641285723316      0.3346325870976      0.4685850650596                    0                    0                    0                    0
         "BPM.10L4.B2"             12804.87          12843.93699          12884.40198      0.3167286903644     0.08383648998211     -0.2891322716388      0.2241391694498      0.3041883232011       0.218981625964                    0                    0                    0                    0
          "BPM.9L4.B2"          12843.93699          12884.40198          12923.46797      0.3367277845124    -0.08456490256566      0.3086753812586       0.238279619098      0.3041883232011      0.4255311572035                    0                    0                    0                    0
          "BPM.8L4.B2"          12884.40198          12923.46797          13020.07197                    0                    0                    0   1.483239697419e-08                    0   1.483239697419e-08                    0                    0                    0                    0
          "BPM.7L4.B2"          12923.46797          13020.07197          13057.07197                    0                    0                    0   1.483239697419e-08                    0   1.483239697419e-08                    0                    0                    0                    0
        "BPMYA.6L4.B2"          13020.07197          13057.07197          13159.46247                    0                    0                    0   1.483239697419e-08                    0   1.483239697419e-08                    0                    0                    0                    0
        "BPMYB.5L4.B2"          13057.07197          13159.46247          13168.34747                    0                    0                    0   1.483239697419e-08                    0   1.483239697419e-08                    0                    0                    0                    0
       "BPMWA.B5L4.B2"          13159.46247          13168.34747          13216.39647                    0                    0                    0   1.483239697419e-08                    0   1.483239697419e-08                    0                    0                    0                    0
       "BPMWA.A5L4.B2"          13168.34747          13216.39647          13225.28147                    0                    0                    0   1.483239697419e-08                    0   1.483239697419e-08                    0                    0                    0                    0
       "BPMWA.A5R4.B2"          13216.39647          13225.28147          13327.74797                    0                    0                    0   1.483239697419e-08                    0   1.483239697419e-08                    0                    0                    0                    0
       "BPMWA.B5R4.B2"          13225.28147          13327.74797          13359.31197                    0                    0                    0   1.483239697419e-08                    0   1.483239697419e-08                    0                    0                    0                    0
        "BPMYA.5R4.B2"          13327.74797          13359.31197          13455.82797                    0                    0                    0   1.483239697419e-08                    0   1.483239697419e-08                    0                    0                    0                    0
        "BPMYB.6R4.B2"          13359.31197          13455.82797          13493.61896      0.1131387948336     0.06921037537487     0.08950033987019      0.1600024180843     0.03492100562923     0.04938575977257                    0                    0                    0                    0
          "BPM.7R4.B2"          13455.82797          13493.61896          13532.68595      0.1884356183403     -0.1152716881818     -0.1490651540871      0.2664882070911      0.2015876722959      0.2850880201681                    0                    0                    0                    0
          "BPM.8R4.B2"          13493.61896          13532.68595          13573.15094      0.1819377294296      0.1112967357235       0.143924890159      0.2572988044667     0.03492100562923     0.04938575977257                    0                    0                    0                    0
          "BPM.9R4.B2"          13532.68595          13573.15094          13624.99162     0.09763250733522   -0.003268585178534    -0.09757777841031       0.138073216002      0.1684430856328      0.2382144961898                    0                    0                    0                    0
         "BPM.10R4.B2"          13573.15094          13624.99162          13679.71811      0.1244314781272     -0.1211124639291     0.02854757134923      0.1759726839536      0.2622807078256      0.3709209341558                    0                    0                    0                    0
         "BPM.11R4.B2"          13624.99162          13679.71811          13733.16959      0.2171487049378      0.2171275086855    0.003033978935749      0.3070946435748     0.08259207715598      0.1168028356586                    0                    0                    0                    0
         "BPM.12R4.B2"          13679.71811          13733.16959          13786.62108      0.2497175708926     -0.2347345605079    -0.08519713208595      0.3531539755192      0.2315292462161      0.3274318000848                    0                    0                    0                    0
         "BPM.13R4.B2"          13733.16959          13786.62108          13840.07256                    0                    0                    0   1.483239697419e-08                    0   1.483239697419e-08                    0                    0                    0                    0
         "BPM.14R4.B2"          13786.62108          13840.07256          13893.52405       0.120405715667    -0.04061482796981     -0.1133488955141      0.1702793960835      0.1849198717459      0.2615161905753                    0                    0                    0                    0
         "BPM.15R4.B2"          13840.07256          13893.52405          13946.97553      0.2018806977514      0.1049234628402      0.1203422442591      0.1767170847361      0.1150974197288      0.1260497052438                    0                    0                    0                    0
         "BPM.16R4.B2"          13893.52405          13946.97553          14000.42701      0.3735498559557     -0.2435034466453     -0.1292461512554      0.2641414136659      0.4484307530621       0.331375753977                    0                    0                    0                    0
         "BPM.17R4.B2"          13946.97553          14000.42701           14053.8785      0.1509729541208      0.1461033890947    -0.03803462331855      0.2135079992691     0.09684421464957      0.1369584017948                    0                    0                    0                    0
         "BPM.18R4.B2"          14000.42701           14053.8785          14107.32998      0.1364082467401     -0.1291189599869     0.04399436271391      0.1929103925593      0.2674216493989      0.3781913234521                    0                    0                    0                    0
         "BPM.19R4.B2"           14053.8785          14107.32998          14160.78147     0.08832741102878     0.07141194492866    -0.05198139725473      0.1249138226062      0.1167140834332      0.1650586397111                    0                    0                    0                    0
         "BPM.20R4.B2"          14107.32998          14160.78147          14214.23295      0.3340737288694      0.1446037330258      0.2923291387047      0.3186908105003     0.03425308661986     0.04125305265325                    0                    0                    0                    0
